trial	count_a	lat_a	count_m	lat_m	scorer	xdat	reason
10927.20121110.1.6	2	322	2	317	LR	174	
10927.20121110.1.7	2	322	2	333	LR	176	
10927.20121110.1.8	2	300	2	300	LR	175	
10927.20121110.1.9	1	392	1	400	LR	171	
10927.20121110.1.10	1	419	1	417	LR	176	
10927.20121110.1.11	1	434	1	450	LR	172	
10927.20121110.1.12	1	464	1	467	LR	171	
10878.20110226.4.1	1	479	1	467	CW	174	
10878.20110226.4.2	1	472	1	467	CW	171	
10878.20110226.4.3	1	539	1	533	CW	175	
10878.20110226.4.4	1	442	1	417	CW	176	
10878.20110226.4.5	1	497	1	483	CW	172	
10878.20110226.4.6	2	419	2	417	CW	175	
10878.20110226.4.7	1	569	1	583	CW	171	
10878.20110226.4.8	1	472	1	467	CW	173	
10878.20110226.4.9	1	136	1	117	CW	172	
10878.20110226.4.10	-1	NA	-1	-1	CW	174	no saccades within sac.time(1.450)
10878.20110226.4.11	1	487	1	600	CW	176	
10878.20110226.4.12	1	546	1	533	CW	173	
10878.20110226.3.1	1	412	1	400	CW	165	
10878.20110226.3.2	-1	NA	-1	-1	CW	162	no saccades within sac.time(1.450)
10878.20110226.3.3	-1	NA	-1	-1	CW	164	blink before target onset
10878.20110226.3.4	-1	NA	-1	-1	CW	163	no saccades within sac.time(1.450)
10878.20110226.3.5	-1	NA	-1	-1	CW	161	no saccades (getSacs)
10878.20110226.3.6	1	345	1	333	CW	164	
10878.20110226.3.7	1	397	1	400	CW	162	
10878.20110226.3.8	1	345	1	350	CW	166	
10878.20110226.3.9	1	322	1	333	CW	165	
10878.20110226.3.10	1	315	1	317	CW	166	
10878.20110226.3.11	1	397	1	383	CW	163	
10878.20110226.3.12	0	516	-1	-1	CW	161	
10878.20110226.2.1	1	524	1	517	CW	171	
10878.20110226.2.2	1	497	1	483	CW	174	
10878.20110226.2.3	1	524	1	500	CW	175	
10878.20110226.2.4	1	427	1	433	CW	171	
10878.20110226.2.5	1	733	1	717	CW	173	
10878.20110226.2.6	-1	NA	1	800	CW	175	moving (4.508 px/60Hz) before target onset
10878.20110226.2.7	1	479	1	467	CW	176	
10878.20110226.2.8	1	464	1	483	CW	172	
10878.20110226.2.9	1	531	1	517	CW	173	
10878.20110226.2.10	1	561	1	567	CW	172	
10878.20110226.2.11	2	442	2	433	CW	174	
10878.20110226.2.12	1	487	1	467	CW	176	
10878.20110226.1.1	1	412	1	400	CW	164	
10878.20110226.1.2	1	375	1	383	CW	161	
10878.20110226.1.3	1	345	1	350	CW	166	
10878.20110226.1.4	1	315	1	317	CW	162	
10878.20110226.1.5	1	367	1	367	CW	166	
10878.20110226.1.6	1	367	1	350	CW	162	
10878.20110226.1.7	1	322	1	317	CW	165	
10878.20110226.1.8	1	347	1	333	CW	164	
10878.20110226.1.9	1	397	1	400	CW	161	
10878.20110226.1.10	1	412	1	400	CW	163	
10878.20110226.1.11	1	427	1	417	CW	163	
10878.20110226.1.12	1	392	1	383	CW	165	
10869.20101208.4.1	1	419	1	417	CW	175	
10869.20101208.4.2	1	419	1	433	CW	173	
10869.20101208.4.3	1	442	1	450	CW	173	
10869.20101208.4.4	1	382	1	383	CW	176	
10869.20101208.4.5	1	479	1	483	CW	172	
10869.20101208.4.6	2	332	2	317	CW	171	
10869.20101208.4.7	0	442	1	467	CW	174	
10869.20101208.4.8	1	369	1	383	CW	174	
10869.20101208.4.9	1	412	1	417	CW	172	
10869.20101208.4.10	2	427	1	450	CW	176	
10869.20101208.4.11	1	404	1	417	CW	171	
10869.20101208.4.12	1	384	1	400	CW	175	
10869.20101208.3.1	1	367	1	367	CW	166	
10869.20101208.3.2	2	367	0	367	CW	162	
10869.20101208.3.3	1	404	1	400	CW	164	
10869.20101208.3.4	1	332	1	317	CW	163	
10869.20101208.3.5	1	337	1	333	CW	165	
10869.20101208.3.6	1	300	1	300	CW	161	
10869.20101208.3.7	1	390	1	383	CW	163	
10869.20101208.3.8	-1	NA	-1	-1	CW	165	average fixpos(71.871429) is off from baseline(130.500000)!
10869.20101208.3.9	1	412	1	417	CW	161	
10869.20101208.3.10	1	422	1	433	CW	162	
10869.20101208.3.11	1	427	1	417	CW	164	
10869.20101208.3.12	1	345	1	367	CW	166	
10869.20101208.2.1	1	442	1	483	CW	174	
10869.20101208.2.2	1	362	1	383	CW	171	
10869.20101208.2.3	1	464	1	467	CW	176	
10869.20101208.2.4	1	397	1	400	CW	171	
10869.20101208.2.5	1	404	1	417	CW	173	
10869.20101208.2.6	0	330	2	333	CW	172	
10869.20101208.2.7	-1	NA	1	383	CW	175	no saccades within sac.time(1.450)
10869.20101208.2.8	-1	NA	1	567	CW	176	no saccades within sac.time(1.450)
10869.20101208.2.9	1	337	1	350	CW	175	
10869.20101208.2.10	-1	NA	1	400	CW	174	no saccades within sac.time(1.450)
10869.20101208.2.11	1	412	1	417	CW	173	
10869.20101208.2.12	2	315	2	317	CW	172	
10869.20101208.1.1	1	419	1	417	CW	163	
10869.20101208.1.2	1	360	1	367	CW	165	
10869.20101208.1.3	1	404	1	417	CW	166	
10869.20101208.1.4	1	337	1	333	CW	161	
10869.20101208.1.5	1	330	1	350	CW	161	
10869.20101208.1.6	1	442	1	450	CW	164	
10869.20101208.1.7	1	352	1	367	CW	165	
10869.20101208.1.8	1	308	1	317	CW	162	
10869.20101208.1.9	1	412	1	433	CW	166	
10869.20101208.1.10	1	382	1	383	CW	162	
10869.20101208.1.11	1	330	1	317	CW	164	
10869.20101208.1.12	1	352	1	350	CW	163	
10847.20101204.4.1	1	324	1	317	CW	166	
10847.20101204.4.2	1	397	1	383	CW	165	
10847.20101204.4.3	1	442	1	383	CW	163	
10847.20101204.4.4	1	516	1	500	CW	164	
10847.20101204.4.5	1	377	1	367	CW	164	
10847.20101204.4.6	1	390	1	367	CW	163	
10847.20101204.4.7	1	362	1	367	CW	161	
10847.20101204.4.8	1	352	1	333	CW	161	
10847.20101204.4.9	1	330	1	350	CW	162	
10847.20101204.4.10	1	390	1	383	CW	166	
10847.20101204.4.11	1	414	1	417	CW	165	
10847.20101204.4.12	1	345	1	333	CW	162	
10847.20101204.3.1	0	399	0	400	CW	172	
10847.20101204.3.2	0	375	2	367	CW	175	
10847.20101204.3.3	0	324	2	317	CW	173	
10847.20101204.3.4	1	457	1	450	CW	173	
10847.20101204.3.5	1	501	1	500	CW	176	
10847.20101204.3.6	0	315	2	333	CW	171	
10847.20101204.3.7	1	457	1	450	CW	176	
10847.20101204.3.8	1	542	1	550	CW	171	
10847.20101204.3.9	1	479	1	483	CW	172	
10847.20101204.3.10	2	382	0	367	CW	174	
10847.20101204.3.11	1	434	1	450	CW	174	
10847.20101204.3.12	0	322	0	333	CW	175	
10847.20101204.2.1	1	434	1	417	CW	164	
10847.20101204.2.2	1	300	1	283	CW	165	
10847.20101204.2.3	1	397	1	400	CW	163	
10847.20101204.2.4	1	404	1	400	CW	163	
10847.20101204.2.5	1	324	1	333	CW	161	
10847.20101204.2.6	1	375	1	350	CW	164	
10847.20101204.2.7	1	316	1	333	CW	161	
10847.20101204.2.8	1	330	1	333	CW	166	
10847.20101204.2.9	1	285	1	300	CW	162	
10847.20101204.2.10	1	330	1	317	CW	165	
10847.20101204.2.11	1	412	1	417	CW	166	
10847.20101204.2.12	1	322	1	317	CW	162	
10847.20101204.1.1	2	337	2	333	CW	176	
10847.20101204.1.2	1	427	1	433	CW	171	
10847.20101204.1.3	0	315	2	333	CW	175	
10847.20101204.1.4	1	748	1	750	CW	175	
10847.20101204.1.5	1	412	1	433	CW	174	
10847.20101204.1.6	2	339	2	350	CW	176	
10847.20101204.1.7	-1	NA	1	500	CW	171	no saccades within sac.time(1.450)
10847.20101204.1.8	0	362	2	317	CW	172	
10847.20101204.1.9	1	554	1	567	CW	173	
10847.20101204.1.10	2	382	0	350	CW	174	
10847.20101204.1.11	2	382	2	383	CW	172	
10847.20101204.1.12	2	377	1	550	CW	173	
10825.20100609.4.1	1	382	1	400	CW	166	
10825.20100609.4.2	1	367	1	367	CW	165	
10825.20100609.4.3	1	345	1	217	CW	163	
10825.20100609.4.4	-1	NA	-1	-1	CW	164	1st good sac too soon
10825.20100609.4.5	1	300	1	250	CW	164	
10825.20100609.4.6	1	314	1	300	CW	163	
10825.20100609.4.7	1	240	1	250	CW	161	
10825.20100609.4.8	1	338	1	350	CW	161	
10825.20100609.4.9	1	293	-1	-1	CW	162	
10825.20100609.4.10	2	92	-1	-1	CW	166	
10825.20100609.4.11	1	300	1	300	CW	165	
10825.20100609.4.12	1	346	-1	-1	CW	162	
10825.20100609.3.1	1	434	-1	-1	CW	174	
10825.20100609.3.2	1	437	1	417	CW	171	
10825.20100609.3.3	1	382	-1	-1	CW	176	
10825.20100609.3.4	1	434	-1	-1	CW	171	
10825.20100609.3.5	1	434	1	433	CW	173	
10825.20100609.3.6	-1	NA	-1	-1	CW	172	no saccades (getSacs)
10825.20100609.3.7	2	367	-1	-1	CW	175	
10825.20100609.3.8	2	351	0	333	CW	176	
10825.20100609.3.9	2	427	-1	-1	CW	175	
10825.20100609.3.10	1	442	-1	-1	CW	174	
10825.20100609.3.11	-1	NA	-1	-1	CW	173	no saccades (getSacs)
10825.20100609.3.12	-1	NA	-1	-1	CW	172	blink starts 0.849 before any saccade
10825.20100609.2.1	2	278	2	250	unknown	172	
10825.20100609.2.2	2	302	2	300	unknown	175	
10825.20100609.2.3	2	301	-1	-1	unknown	171	
10825.20100609.2.4	1	69	-1	-1	unknown	174	
10825.20100609.2.5	1	390	1	383	unknown	172	
10825.20100609.2.6	2	337	2	300	unknown	173	
10825.20100609.2.7	2	337	2	317	unknown	174	
10825.20100609.2.8	1	594	-1	-1	unknown	171	
10825.20100609.2.9	2	357	0	350	unknown	175	
10825.20100609.2.10	1	410	-1	-1	unknown	176	
10825.20100609.2.11	2	400	-1	-1	unknown	176	
10825.20100609.2.12	2	278	0	217	unknown	173	
10825.20100609.1.1	1	352	1	350	CW	164	
10825.20100609.1.2	1	317	1	317	CW	161	
10825.20100609.1.3	1	345	1	350	CW	166	
10825.20100609.1.4	1	464	-1	-1	CW	162	
10825.20100609.1.5	1	283	1	283	CW	166	
10825.20100609.1.6	1	494	1	500	CW	162	
10825.20100609.1.7	1	479	1	467	CW	165	
10825.20100609.1.8	1	324	1	317	CW	164	
10825.20100609.1.9	1	397	1	383	CW	161	
10825.20100609.1.10	1	300	1	283	CW	163	
10825.20100609.1.11	1	628	1	617	CW	163	
10825.20100609.1.12	1	452	1	450	CW	165	
10820.20110601.4.1	2	330	-1	-1	AW	175	
10820.20110601.4.2	2	479	0	467	AW	173	
10820.20110601.4.3	1	482	-1	-1	AW	173	
10820.20110601.4.4	1	606	-1	-1	AW	176	
10820.20110601.4.5	2	315	2	333	AW	172	
10820.20110601.4.6	1	524	1	517	AW	171	
10820.20110601.4.7	2	332	2	317	AW	174	
10820.20110601.4.8	2	330	2	317	AW	174	
10820.20110601.4.9	2	419	-1	-1	AW	172	
10820.20110601.4.10	2	188	0	417	AW	176	
10820.20110601.4.11	1	337	-1	-1	AW	171	
10820.20110601.4.12	1	457	1	467	AW	175	
10820.20110601.3.1	1	293	1	300	AW	161	
10820.20110601.3.2	1	337	1	333	AW	165	
10820.20110601.3.3	1	308	1	300	AW	164	
10820.20110601.3.4	1	315	1	300	AW	163	
10820.20110601.3.5	1	300	1	317	AW	161	
10820.20110601.3.6	1	300	1	300	AW	162	
10820.20110601.3.7	1	315	1	333	AW	165	
10820.20110601.3.8	1	345	1	333	AW	164	
10820.20110601.3.9	1	345	1	350	AW	162	
10820.20110601.3.10	1	390	1	383	AW	163	
10820.20110601.3.11	1	330	1	350	AW	166	
10820.20110601.3.12	1	464	1	467	AW	166	
10820.20110601.2.1	1	294	1	283	AW	161	
10820.20110601.2.2	-1	NA	-1	-1	AW	163	blink before target onset
10820.20110601.2.3	-1	NA	-1	-1	AW	162	no saccades (getSacs)
10820.20110601.2.4	-1	NA	0	133	AW	162	average fixpos(40.275000) is off from baseline(130.500000)!
10820.20110601.2.5	1	397	1	400	AW	165	
10820.20110601.2.6	-1	NA	-1	-1	AW	166	blink before target onset
10820.20110601.2.7	1	337	1	367	AW	161	
10820.20110601.2.8	1	300	1	300	AW	165	
10820.20110601.2.9	1	467	1	450	AW	164	
10820.20110601.2.10	1	501	1	517	AW	166	
10820.20110601.2.11	-1	NA	-1	-1	AW	164	blink before target onset
10820.20110601.2.12	1	352	1	333	AW	163	
10820.20110601.1.1	2	337	2	333	CWAW	172	
10820.20110601.1.2	2	272	2	217	CWAW	175	
10820.20110601.1.3	2	367	2	350	CWAW	173	
10820.20110601.1.4	2	345	2	317	CWAW	173	
10820.20110601.1.5	1	509	1	500	CWAW	176	
10820.20110601.1.6	2	330	0	333	CWAW	171	
10820.20110601.1.7	1	576	1	600	CWAW	176	
10820.20110601.1.8	2	330	0	333	CWAW	171	
10820.20110601.1.9	-1	NA	-1	-1	CWAW	172	blink before target onset
10820.20110601.1.10	-1	NA	1	217	CWAW	174	blink before target onset
10820.20110601.1.11	-1	NA	-1	-1	CWAW	174	blink before target onset
10820.20110601.1.12	2	379	2	383	CWAW	175	
10816.20121212.4.1	1	308	1	300	RC	164	
10816.20121212.4.2	1	367	1	367	RC	165	
10816.20121212.4.3	1	347	1	333	RC	163	
10816.20121212.4.4	1	308	1	250	RC	163	
10816.20121212.4.5	1	337	1	333	RC	161	
10816.20121212.4.6	1	285	1	283	RC	164	
10816.20121212.4.7	1	324	1	333	RC	161	
10816.20121212.4.8	1	315	1	317	RC	166	
10816.20121212.4.9	1	302	1	300	RC	162	
10816.20121212.4.10	1	308	1	233	RC	165	
10816.20121212.4.11	1	324	1	333	RC	166	
10816.20121212.4.12	1	337	1	333	RC	162	
10816.20121212.3.1	1	412	1	400	RC	174	
10816.20121212.3.2	1	404	1	400	RC	171	
10816.20121212.3.3	1	397	1	400	RC	176	
10816.20121212.3.4	1	377	1	350	RC	171	
10816.20121212.3.5	1	434	1	433	RC	173	
10816.20121212.3.6	1	367	-1	-1	RC	172	
10816.20121212.3.7	-1	NA	1	383	RC	175	moving (28.110 px/60Hz) before target onset
10816.20121212.3.8	1	412	1	417	RC	176	
10816.20121212.3.9	1	404	1	400	RC	175	
10816.20121212.3.10	1	399	1	400	RC	174	
10816.20121212.3.11	1	442	1	433	RC	173	
10816.20121212.3.12	1	404	1	383	RC	172	
10816.20121212.2.1	1	367	1	367	RC	163	
10816.20121212.2.2	1	354	1	350	RC	166	
10816.20121212.2.3	1	367	1	367	RC	161	
10816.20121212.2.4	1	347	1	350	RC	166	
10816.20121212.2.5	1	293	1	300	RC	162	
10816.20121212.2.6	1	399	1	400	RC	161	
10816.20121212.2.7	1	308	1	300	RC	164	
10816.20121212.2.8	1	188	-1	-1	RC	165	
10816.20121212.2.9	1	322	1	300	RC	165	
10816.20121212.2.10	1	308	1	317	RC	162	
10816.20121212.2.11	1	285	1	217	RC	164	
10816.20121212.2.12	1	352	1	333	RC	163	
10816.20121212.1.1	1	352	0	350	RC	173	
10816.20121212.1.2	1	412	1	417	RC	176	
10816.20121212.1.3	1	382	1	350	RC	172	
10816.20121212.1.4	1	509	1	483	RC	172	
10816.20121212.1.5	1	390	1	383	RC	171	
10816.20121212.1.6	1	479	0	467	RC	173	
10816.20121212.1.7	1	382	1	383	RC	171	
10816.20121212.1.8	1	367	1	367	RC	175	
10816.20121212.1.9	1	407	1	400	RC	176	
10816.20121212.1.10	1	404	1	400	RC	174	
10816.20121212.1.11	1	399	1	400	RC	175	
10816.20121212.1.12	1	419	1	417	RC	174	
10816.20111109.4.1	1	457	1	450	LR	174	
10816.20111109.4.2	1	472	1	500	LR	171	
10816.20111109.4.3	1	419	1	417	LR	175	
10816.20111109.4.4	1	437	1	433	LR	176	
10816.20111109.4.5	1	397	1	400	LR	172	
10816.20111109.4.6	2	352	2	367	LR	175	
10816.20111109.4.7	1	457	1	450	LR	171	
10816.20111109.4.8	1	516	1	500	LR	173	
10816.20111109.4.9	1	404	1	400	LR	172	
10816.20111109.4.10	1	487	1	500	LR	174	
10816.20111109.4.11	1	419	1	417	LR	176	
10816.20111109.4.12	1	419	1	433	LR	173	
10816.20111109.3.1	1	369	1	367	LR	161	
10816.20111109.3.2	1	352	1	350	LR	163	
10816.20111109.3.3	1	330	1	283	LR	162	
10816.20111109.3.4	1	294	1	300	LR	162	
10816.20111109.3.5	1	300	1	300	LR	165	
10816.20111109.3.6	1	337	1	350	LR	166	
10816.20111109.3.7	1	315	1	333	LR	161	
10816.20111109.3.8	1	352	1	350	LR	165	
10816.20111109.3.9	1	294	1	267	LR	164	
10816.20111109.3.10	1	315	1	317	LR	166	
10816.20111109.3.11	1	308	1	317	LR	164	
10816.20111109.3.12	1	397	1	383	LR	163	
10816.20111109.2.1	1	464	1	467	LR	176	
10816.20111109.2.2	1	434	1	433	LR	171	
10816.20111109.2.3	1	457	1	450	LR	175	
10816.20111109.2.4	1	449	1	433	LR	175	
10816.20111109.2.5	1	427	1	433	LR	174	
10816.20111109.2.6	1	419	1	417	LR	176	
10816.20111109.2.7	1	444	1	450	LR	171	
10816.20111109.2.8	1	501	1	483	LR	172	
10816.20111109.2.9	1	494	1	483	LR	173	
10816.20111109.2.10	1	494	1	483	LR	174	
10816.20111109.2.11	1	412	1	417	LR	172	
10816.20111109.2.12	1	527	1	517	LR	173	
10816.20111109.1.1	1	352	1	350	LR	166	
10816.20111109.1.2	1	315	-1	-1	LR	165	
10816.20111109.1.3	1	352	1	350	LR	163	
10816.20111109.1.4	1	315	1	300	LR	164	
10816.20111109.1.5	1	302	1	283	LR	164	
10816.20111109.1.6	1	419	1	400	LR	163	
10816.20111109.1.7	1	354	1	350	LR	161	
10816.20111109.1.8	1	330	1	333	LR	161	
10816.20111109.1.9	1	308	1	317	LR	162	
10816.20111109.1.10	1	375	1	383	LR	166	
10816.20111109.1.11	1	360	1	367	LR	165	
10816.20111109.1.12	1	330	1	333	LR	162	
10816.20100429.4.1	1	434	1	433	CW	176	
10816.20100429.4.2	1	404	1	417	CW	171	
10816.20100429.4.3	1	419	1	383	CW	175	
10816.20100429.4.4	1	434	1	433	CW	175	
10816.20100429.4.5	1	464	1	450	CW	174	
10816.20100429.4.6	1	442	1	433	CW	176	
10816.20100429.4.7	1	512	1	517	CW	171	
10816.20100429.4.8	1	457	1	433	CW	172	
10816.20100429.4.9	1	472	1	417	CW	173	
10816.20100429.4.10	2	360	2	350	CW	174	
10816.20100429.4.11	1	472	1	433	CW	172	
10816.20100429.4.12	1	464	1	417	CW	173	
10816.20100429.3.1	1	309	1	283	CW	164	
10816.20100429.3.2	1	322	1	317	CW	165	
10816.20100429.3.3	1	367	1	367	CW	163	
10816.20100429.3.4	1	360	1	350	CW	161	
10816.20100429.3.5	1	322	-1	-1	CW	161	
10816.20100429.3.6	1	322	1	333	CW	162	
10816.20100429.3.7	1	367	1	367	CW	163	
10816.20100429.3.8	1	352	1	367	CW	166	
10816.20100429.3.9	1	397	1	400	CW	162	
10816.20100429.3.10	1	367	1	367	CW	166	
10816.20100429.3.11	1	309	1	300	CW	164	
10816.20100429.3.12	1	330	1	300	CW	165	
10816.20100429.2.1	1	531	1	500	CW	174	
10816.20100429.2.2	1	487	1	500	CW	171	
10816.20100429.2.3	1	516	1	533	CW	175	
10816.20100429.2.4	1	516	1	517	CW	176	
10816.20100429.2.5	1	524	1	533	CW	171	
10816.20100429.2.6	1	472	1	417	CW	172	
10816.20100429.2.7	1	449	1	433	CW	174	
10816.20100429.2.8	1	561	1	550	CW	173	
10816.20100429.2.9	1	531	1	533	CW	173	
10816.20100429.2.10	1	479	1	483	CW	172	
10816.20100429.2.11	1	524	1	483	CW	175	
10816.20100429.2.12	1	457	1	450	CW	176	
10816.20100429.1.1	1	337	1	333	CW	163	
10816.20100429.1.2	1	360	1	333	CW	165	
10816.20100429.1.3	1	375	1	367	CW	166	
10816.20100429.1.4	1	404	1	417	CW	161	
10816.20100429.1.5	1	390	-1	-1	CW	161	
10816.20100429.1.6	1	332	1	283	CW	164	
10816.20100429.1.7	1	412	1	400	CW	165	
10816.20100429.1.8	1	375	1	383	CW	162	
10816.20100429.1.9	1	367	1	367	CW	166	
10816.20100429.1.10	1	404	1	400	CW	162	
10816.20100429.1.11	1	330	1	283	CW	164	
10816.20100429.1.12	1	352	1	317	CW	163	
10807.20100503.4.1	1	345	1	317	CW	164	
10807.20100503.4.2	1	315	1	317	CW	161	
10807.20100503.4.3	1	341	1	350	CW	166	
10807.20100503.4.4	1	345	1	333	CW	162	
10807.20100503.4.5	2	136	0	117	CW	166	
10807.20100503.4.6	1	339	1	333	CW	162	
10807.20100503.4.7	1	337	1	317	CW	165	
10807.20100503.4.8	1	382	1	367	CW	164	
10807.20100503.4.9	1	397	1	117	CW	161	
10807.20100503.4.10	-1	NA	1	267	CW	163	moving (4.044 px/60Hz) before target onset
10807.20100503.4.11	-1	NA	1	333	CW	163	moving (4.066 px/60Hz) before target onset
10807.20100503.4.12	1	337	1	300	CW	165	
10807.20100503.3.1	1	472	1	467	CW	174	
10807.20100503.3.2	2	399	0	400	CW	171	
10807.20100503.3.3	2	337	2	333	CW	175	
10807.20100503.3.4	2	315	-1	-1	CW	176	
10807.20100503.3.5	1	412	-1	-1	CW	172	
10807.20100503.3.6	2	300	2	283	CW	175	
10807.20100503.3.7	2	345	-1	-1	CW	171	
10807.20100503.3.8	1	479	1	483	CW	173	
10807.20100503.3.9	2	308	2	300	CW	172	
10807.20100503.3.10	2	369	2	350	CW	174	
10807.20100503.3.11	2	322	-1	-1	CW	176	
10807.20100503.3.12	2	369	0	367	CW	173	
10807.20100503.2.1	1	367	1	367	CW	166	
10807.20100503.2.2	1	345	1	333	CW	162	
10807.20100503.2.3	1	352	1	350	CW	164	
10807.20100503.2.4	1	427	1	367	CW	163	
10807.20100503.2.5	1	352	1	350	CW	165	
10807.20100503.2.6	1	347	1	350	CW	161	
10807.20100503.2.7	1	367	1	367	CW	163	
10807.20100503.2.8	1	317	1	317	CW	165	
10807.20100503.2.9	-1	NA	-1	-1	CW	161	moving (31.172 px/60Hz) before target onset
10807.20100503.2.10	1	330	1	317	CW	162	
10807.20100503.2.11	1	434	1	417	CW	164	
10807.20100503.2.12	1	308	1	300	CW	166	
10807.20100503.1.1	2	404	2	400	CW	173	
10807.20100503.1.2	1	501	1	517	CW	174	
10807.20100503.1.3	1	434	1	433	CW	176	
10807.20100503.1.4	2	384	2	383	CW	175	
10807.20100503.1.5	1	494	1	483	CW	175	
10807.20100503.1.6	1	497	1	500	CW	172	
10807.20100503.1.7	2	315	-1	-1	CW	171	
10807.20100503.1.8	2	211	2	183	CW	172	
10807.20100503.1.9	1	412	1	417	CW	176	
10807.20100503.1.10	1	404	1	400	CW	171	
10807.20100503.1.11	1	472	1	467	CW	173	
10807.20100503.1.12	2	354	2	350	CW	174	
10717.20100508.4.1	1	572	-1	-1	CW	174	
10717.20100508.4.2	2	472	2	483	CW	171	
10717.20100508.4.3	1	718	1	717	CW	175	
10717.20100508.4.4	-1	NA	-1	-1	CW	176	start pos too far from center fix
10717.20100508.4.5	1	407	-1	-1	CW	171	
10717.20100508.4.6	2	404	0	400	CW	172	
10717.20100508.4.7	-1	NA	-1	-1	CW	174	blink ends before any saccades
10717.20100508.4.8	1	576	1	583	CW	173	
10717.20100508.4.9	-1	NA	-1	-1	CW	173	no saccades within sac.time(1.450)
10717.20100508.4.10	1	912	-1	-1	CW	172	
10717.20100508.4.11	2	452	-1	-1	CW	175	
10717.20100508.4.12	-1	NA	-1	-1	CW	176	moving (-Inf px/60Hz) before target onset
10717.20100508.3.1	1	434	1	400	CW	163	
10717.20100508.3.2	-1	NA	-1	-1	CW	166	no good saccades
10717.20100508.3.3	1	362	1	333	CW	164	
10717.20100508.3.4	1	427	1	417	CW	163	
10717.20100508.3.5	1	337	1	317	CW	161	
10717.20100508.3.6	1	375	1	367	CW	162	
10717.20100508.3.7	1	362	1	333	CW	161	
10717.20100508.3.8	1	322	1	317	CW	165	
10717.20100508.3.9	1	569	1	567	CW	162	
10717.20100508.3.10	-1	NA	-1	-1	CW	165	average fixpos(NaN) is off from baseline(130.500000)!
10717.20100508.3.11	1	494	1	500	CW	164	
10717.20100508.3.12	1	449	-1	-1	CW	166	
10717.20100508.2.1	1	464	1	450	CW	164	
10717.20100508.2.2	1	422	1	433	CW	165	
10717.20100508.2.3	1	330	-1	-1	CW	163	
10717.20100508.2.4	1	397	1	383	CW	163	
10717.20100508.2.5	1	390	1	383	CW	161	
10717.20100508.2.6	1	531	1	517	CW	164	
10717.20100508.2.7	-1	NA	-1	-1	CW	161	average fixpos(36.062500) is off from baseline(130.500000)!
10717.20100508.2.8	1	419	1	417	CW	166	
10717.20100508.2.9	1	360	-1	-1	CW	162	
10717.20100508.2.10	1	569	1	567	CW	165	
10717.20100508.2.11	1	404	1	417	CW	166	
10717.20100508.2.12	1	449	1	467	CW	162	
10717.20100508.1.1	-1	NA	-1	-1	CW	173	no good saccades
10717.20100508.1.2	-1	NA	-1	-1	CW	176	moving (4.465 px/60Hz) before target onset
10717.20100508.1.3	1	658	-1	-1	CW	172	
10717.20100508.1.4	1	457	-1	-1	CW	172	
10717.20100508.1.5	2	397	2	400	CW	171	
10717.20100508.1.6	1	482	1	483	CW	173	
10717.20100508.1.7	-1	NA	-1	-1	CW	171	blink ends before any saccades
10717.20100508.1.8	1	561	-1	-1	CW	175	
10717.20100508.1.9	2	524	-1	-1	CW	176	
10717.20100508.1.10	2	479	2	483	CW	174	
10717.20100508.1.11	1	598	1	600	CW	175	
10717.20100508.1.12	1	643	1	633	CW	174	
10699.20130108.4.1	1	472	1	467	RC	173	
10699.20130108.4.2	1	437	1	433	RC	174	
10699.20130108.4.3	1	434	1	433	RC	176	
10699.20130108.4.4	1	549	0	533	RC	171	
10699.20130108.4.5	1	457	1	467	RC	175	
10699.20130108.4.6	-1	NA	0	450	RC	172	no saccades within sac.time(1.450)
10699.20130108.4.7	1	457	1	450	RC	176	
10699.20130108.4.8	1	397	1	400	RC	174	
10699.20130108.4.9	1	392	1	400	RC	172	
10699.20130108.4.10	1	554	1	550	RC	175	
10699.20130108.4.11	1	419	1	450	RC	171	
10699.20130108.4.12	1	519	1	517	RC	173	
10699.20130108.3.1	1	367	1	350	RC	163	
10699.20130108.3.2	1	382	1	400	RC	166	
10699.20130108.3.3	1	591	1	600	RC	161	
10699.20130108.3.4	1	419	1	433	RC	166	
10699.20130108.3.5	1	322	1	317	RC	162	
10699.20130108.3.6	-1	NA	1	383	RC	161	moving (15.115 px/60Hz) before target onset
10699.20130108.3.7	1	345	1	333	RC	164	
10699.20130108.3.8	1	339	1	333	RC	165	
10699.20130108.3.9	1	300	1	300	RC	165	
10699.20130108.3.10	1	309	1	300	RC	162	
10699.20130108.3.11	1	285	1	283	RC	164	
10699.20130108.3.12	1	293	1	233	RC	163	
10699.20130108.2.1	1	308	1	283	RC	164	
10699.20130108.2.2	1	308	1	317	RC	161	
10699.20130108.2.3	1	479	1	483	RC	166	
10699.20130108.2.4	1	315	1	317	RC	162	
10699.20130108.2.5	1	419	1	433	RC	166	
10699.20130108.2.6	1	308	1	300	RC	162	
10699.20130108.2.7	1	332	1	333	RC	165	
10699.20130108.2.8	1	300	1	283	RC	164	
10699.20130108.2.9	1	382	1	383	RC	161	
10699.20130108.2.10	1	345	1	333	RC	163	
10699.20130108.2.11	1	294	1	283	RC	163	
10699.20130108.2.12	1	308	1	317	RC	165	
10699.20130108.1.1	1	467	1	467	RC	171	
10699.20130108.1.2	1	419	1	417	RC	174	
10699.20130108.1.3	1	472	1	467	RC	175	
10699.20130108.1.4	1	464	-1	-1	RC	171	
10699.20130108.1.5	1	482	1	483	RC	173	
