trial	count_a	lat_a	count_m	lat_m	scorer
10245.20090216.1.13	2	232	2	250	EASEDITBYKS
10245.20090216.1.14	1	174	1	200	EASEDITBYKS
10245.20090216.1.15	1	223	1	250	EASEDITBYKS
10245.20090216.1.16	1	204	1	217	EASEDITBYKS
10245.20090216.1.17	1	383	1	400	EASEDITBYKS
10245.20090216.1.18	1	213	1	233	EASEDITBYKS
10245.20090216.1.19	1	279	1	283	EASEDITBYKS
10245.20090216.1.20	1	275	1	283	EASEDITBYKS
10245.20090216.1.21	1	384	1	383	EASEDITBYKS
10245.20090216.1.22	1	272	1	267	EASEDITBYKS
10245.20090216.1.23	1	202	1	200	EASEDITBYKS
10245.20090216.1.24	1	299	1	300	EASEDITBYKS
10245.20090216.1.25	1	307	1	317	EASEDITBYKS
10245.20090216.1.26	1	289	1	283	EASEDITBYKS
10245.20090216.1.27	1	289	1	300	EASEDITBYKS
10245.20090216.1.28	1	239	1	250	EASEDITBYKS
10245.20090216.1.29	1	169	1	183	EASEDITBYKS
10245.20090216.1.30	1	267	1	283	EASEDITBYKS
10245.20090216.1.31	1	191	1	217	EASEDITBYKS
10245.20090216.1.32	1	204	1	217	EASEDITBYKS
10245.20090216.1.33	1	269	1	283	EASEDITBYKS
10245.20090216.1.34	1	199	1	217	EASEDITBYKS
10245.20090216.1.35	1	199	1	200	EASEDITBYKS
10245.20090216.1.36	1	227	1	233	EASEDITBYKS
10245.20090216.1.37	1	222	1	217	EASEDITBYKS
10245.20090216.1.38	1	222	1	217	EASEDITBYKS
10245.20090216.1.39	1	149	1	150	EASEDITBYKS
10245.20090216.1.40	1	206	1	233	EASEDITBYKS
10245.20090216.1.41	2	98	2	117	EASEDITBYKS
10245.20090216.1.42	1	222	1	250	EASEDITBYKS
10245.20090216.1.43	1	189	1	200	EASEDITBYKS
10245.20090216.1.44	1	334	1	350	EASEDITBYKS
10245.20090216.1.45	1	212	1	233	EASEDITBYKS
10245.20090216.1.46	1	302	-1	-1	EASEDITBYKS
10245.20090216.1.47	1	245	1	267	EASEDITBYKS
10245.20090216.1.48	1	204	1	217	EASEDITBYKS
*10245.20080318.1.1	-1	-1	1	233	unknown
*10245.20080318.1.2	-1	-1	1	383	unknown
*10245.20080318.1.3	-1	-1	2	217	unknown
*10245.20080318.1.4	-1	-1	1	350	unknown
*10245.20080318.1.5	-1	-1	-1	-1	unknown
*10245.20080318.1.6	-1	-1	1	300	unknown
*10245.20080318.1.7	-1	-1	1	333	unknown
*10245.20080318.1.8	-1	-1	2	183	unknown
*10245.20080318.1.9	-1	-1	-1	-1	unknown
*10245.20080318.1.10	-1	-1	1	317	unknown
*10245.20080318.1.11	-1	-1	-1	-1	unknown
*10245.20080318.1.12	-1	-1	1	300	unknown
*10245.20080318.1.13	-1	-1	1	267	unknown
*10245.20080318.1.14	-1	-1	-1	-1	unknown
*10245.20080318.1.15	-1	-1	-1	-1	unknown
*10245.20080318.1.16	-1	-1	-1	-1	unknown
*10245.20080318.1.17	-1	-1	2	100	unknown
*10245.20080318.1.18	-1	-1	-1	-1	unknown
*10245.20080318.1.19	-1	-1	2	200	unknown
*10245.20080318.1.20	-1	-1	1	350	unknown
*10245.20080318.1.21	-1	-1	-1	-1	unknown
*10245.20080318.1.22	-1	-1	1	367	unknown
*10245.20080318.1.23	-1	-1	-1	-1	unknown
*10245.20080318.1.24	-1	-1	2	200	unknown
*10245.20080318.1.25	-1	-1	1	317	unknown
*10245.20080318.1.26	-1	-1	-1	-1	unknown
*10245.20080318.1.27	-1	-1	1	333	unknown
*10245.20080318.1.28	-1	-1	1	317	unknown
*10245.20080318.1.29	-1	-1	1	333	unknown
*10245.20080318.1.30	-1	-1	2	183	unknown
*10245.20080318.1.31	-1	-1	1	383	unknown
*10245.20080318.1.32	-1	-1	1	250	unknown
*10245.20080318.1.33	-1	-1	1	367	unknown
*10245.20080318.1.34	-1	-1	1	333	unknown
*10245.20080318.1.35	-1	-1	-1	-1	unknown
*10245.20080318.1.36	-1	-1	2	200	unknown
*10245.20080318.1.37	-1	-1	-1	-1	unknown
*10245.20080318.1.38	-1	-1	1	267	unknown
*10245.20080318.1.39	-1	-1	1	300	unknown
*10245.20080318.1.40	-1	-1	2	167	unknown
*10245.20080318.1.41	-1	-1	1	283	unknown
*10245.20080318.1.42	-1	-1	-1	-1	unknown
*10245.20080318.1.43	-1	-1	1	300	unknown
*10245.20080318.1.44	-1	-1	2	117	unknown
*10245.20080318.1.45	-1	-1	2	233	unknown
*10245.20080318.1.46	-1	-1	1	333	unknown
*10245.20080318.1.47	-1	-1	1	267	unknown
*10245.20080318.1.48	-1	-1	1	300	unknown
*10245.20070405.1.1	-1	-1	1	300	MEG
*10245.20070405.1.2	-1	-1	1	183	MEG
*10245.20070405.1.3	-1	-1	1	300	MEG
*10245.20070405.1.4	-1	-1	-1	-1	MEG
*10245.20070405.1.5	-1	-1	-1	-1	MEG
*10245.20070405.1.6	-1	-1	2	183	MEG
*10245.20070405.1.7	-1	-1	1	350	MEG
*10245.20070405.1.8	-1	-1	2	200	MEG
*10245.20070405.1.9	-1	-1	-1	-1	MEG
*10245.20070405.1.10	-1	-1	-1	-1	MEG
*10245.20070405.1.11	-1	-1	0	217	MEG
*10245.20070405.1.12	-1	-1	2	217	MEG
*10245.20070405.1.13	-1	-1	1	450	MEG
*10245.20070405.1.14	-1	-1	-1	-1	MEG
*10245.20070405.1.15	-1	-1	1	267	MEG
*10245.20070405.1.16	-1	-1	0	217	MEG
*10245.20070405.1.17	-1	-1	1	467	MEG
*10245.20070405.1.18	-1	-1	1	317	MEG
*10245.20070405.1.19	-1	-1	1	333	MEG
*10245.20070405.1.20	-1	-1	1	350	MEG
*10245.20070405.1.21	-1	-1	-1	-1	MEG
*10245.20070405.1.22	-1	-1	1	450	MEG
*10245.20070405.1.23	-1	-1	1	367	MEG
*10245.20070405.1.24	-1	-1	0	233	MEG
*10245.20070405.1.25	-1	-1	0	217	MEG
*10245.20070405.1.26	-1	-1	0	183	MEG
*10245.20070405.1.27	-1	-1	1	300	MEG
*10245.20070405.1.28	-1	-1	1	217	MEG
*10245.20070405.1.29	-1	-1	1	267	MEG
*10245.20070405.1.30	-1	-1	-1	600	MEG
*10245.20070405.1.31	-1	-1	1	233	MEG
*10245.20070405.1.32	-1	-1	1	350	MEG
*10245.20070405.1.33	-1	-1	1	283	MEG
*10245.20070405.1.34	-1	-1	1	450	MEG
*10245.20070405.1.35	-1	-1	-1	-1	MEG
*10245.20070405.1.36	-1	-1	-1	-1	MEG
*10245.20070405.1.37	-1	-1	0	217	MEG
*10245.20070405.1.38	-1	-1	1	217	MEG
*10245.20070405.1.39	-1	-1	-1	-1	MEG
*10245.20070405.1.40	-1	-1	1	300	MEG
*10245.20070405.1.41	-1	-1	1	317	MEG
*10245.20070405.1.42	-1	-1	1	333	MEG
*10245.20070405.1.43	-1	-1	-1	-1	MEG
*10245.20070405.1.44	-1	-1	1	333	MEG
*10245.20070405.1.45	-1	-1	1	283	MEG
*10245.20070405.1.46	-1	-1	1	217	MEG
*10245.20070405.1.47	-1	-1	1	350	MEG
*10245.20070405.1.48	-1	-1	1	517	MEG
*10245.20060120.1.1	-1	-1	1	683	EMILY
*10245.20060120.1.2	-1	-1	1	267	EMILY
*10245.20060120.1.3	-1	-1	1	467	EMILY
*10245.20060120.1.4	-1	-1	1	233	EMILY
*10245.20060120.1.5	-1	-1	1	317	EMILY
*10245.20060120.1.6	-1	-1	2	150	EMILY
*10245.20060120.1.7	-1	-1	2	167	EMILY
*10245.20060120.1.8	-1	-1	2	300	EMILY
*10245.20060120.1.9	-1	-1	2	267	EMILY
*10245.20060120.1.10	-1	-1	2	267	EMILY
*10245.20060120.1.11	-1	-1	-1	-1	EMILY
*10245.20060120.1.12	-1	-1	2	233	EMILY
*10245.20060120.1.13	-1	-1	2	117	EMILY
*10245.20060120.1.14	-1	-1	2	183	EMILY
*10245.20060120.1.15	-1	-1	1	217	EMILY
*10245.20060120.1.16	-1	-1	1	300	EMILY
*10245.20060120.1.17	-1	-1	2	217	EMILY
*10245.20060120.1.18	-1	-1	1	233	EMILY
*10245.20060120.1.19	-1	-1	2	217	EMILY
*10245.20060120.1.20	-1	-1	-1	-1	EMILY
*10245.20060120.1.21	-1	-1	2	383	EMILY
*10245.20060120.1.22	-1	-1	-1	-1	EMILY
*10245.20060120.1.23	-1	-1	2	150	EMILY
*10245.20060120.1.24	-1	-1	2	200	EMILY
*10245.20060120.1.25	-1	-1	-1	-1	EMILY
*10245.20060120.1.26	-1	-1	2	250	EMILY
*10245.20060120.1.27	-1	-1	1	283	EMILY
*10245.20060120.1.28	-1	-1	-1	-1	EMILY
*10245.20060120.1.29	-1	-1	-1	-1	EMILY
*10245.20060120.1.30	-1	-1	2	250	EMILY
*10245.20060120.1.31	-1	-1	1	383	EMILY
*10245.20060120.1.32	-1	-1	2	233	EMILY
*10245.20060120.1.33	-1	-1	-1	-1	EMILY
*10245.20060120.1.34	-1	-1	2	283	EMILY
*10245.20060120.1.35	-1	-1	2	250	EMILY
*10245.20060120.1.36	-1	-1	-1	-1	EMILY
*10245.20060120.1.37	-1	-1	-1	-1	EMILY
*10245.20060120.1.38	-1	-1	1	250	EMILY
*10245.20060120.1.39	-1	-1	2	167	EMILY
*10245.20060120.1.40	-1	-1	2	117	EMILY
*10245.20060120.1.41	-1	-1	2	317	EMILY
*10245.20060120.1.42	-1	-1	-1	-1	EMILY
*10245.20060120.1.43	-1	-1	2	300	EMILY
*10245.20060120.1.44	-1	-1	1	333	EMILY
*10245.20060120.1.45	-1	-1	2	250	EMILY
*10245.20060120.1.46	-1	-1	2	183	EMILY
*10245.20060120.1.47	-1	-1	1	550	EMILY
*10245.20060120.1.48	-1	-1	1	483	EMILY
10241.20121121.1.1	2	243	2	250	LR
10241.20121121.1.2	1	322	1	317	LR
10241.20121121.1.3	1	339	1	350	LR
10241.20121121.1.4	1	309	1	317	LR
10241.20121121.1.5	1	206	1	217	LR
10241.20121121.1.6	1	367	1	367	LR
10241.20121121.1.7	1	282	1	283	LR
10241.20121121.1.8	1	255	1	250	LR
10241.20121121.1.9	1	275	1	283	LR
10241.20121121.1.10	1	282	1	300	LR
10241.20121121.1.11	1	258	1	250	LR
10241.20121121.1.12	1	275	1	267	LR
10241.20121121.1.13	1	264	1	267	LR
10241.20121121.1.14	1	282	1	267	LR
10241.20121121.1.15	1	272	1	267	LR
10241.20121121.1.16	1	358	1	367	LR
10241.20121121.1.17	1	317	1	317	LR
10241.20121121.1.18	1	290	1	283	LR
10241.20121121.1.19	1	376	1	367	LR
10241.20121121.1.20	1	292	1	283	LR
10241.20121121.1.21	1	255	1	267	LR
10241.20121121.1.22	1	255	1	250	LR
10241.20121121.1.23	1	408	1	400	LR
10241.20121121.1.24	1	280	1	267	LR
10241.20121121.1.25	1	417	1	433	LR
10241.20121121.1.26	1	329	1	267	LR
10241.20121121.1.27	1	312	1	300	LR
10241.20121121.1.28	1	292	1	267	LR
10241.20121121.1.29	-1	-1	1	283	LR
10241.20121121.1.30	1	282	1	283	LR
10241.20121121.1.31	1	349	1	350	LR
10241.20121121.1.32	1	366	1	367	LR
10241.20121121.1.33	1	280	1	283	LR
10241.20121121.1.34	-1	-1	-1	-1	LR
10241.20121121.1.35	1	349	1	333	LR
10241.20121121.1.36	1	452	1	467	LR
10241.20121121.1.37	1	358	1	367	LR
10241.20121121.1.38	1	454	1	450	LR
10241.20121121.1.39	-1	-1	-1	-1	LR
10241.20121121.1.40	1	370	1	367	LR
10241.20121121.1.41	-1	-1	-1	-1	LR
10241.20121121.1.42	1	265	1	250	LR
10241.20121121.1.43	-1	-1	-1	-1	LR
10241.20121121.1.44	1	240	1	250	LR
10241.20121121.1.45	1	324	1	333	LR
10241.20121121.1.46	1	267	-1	-1	LR
10241.20121121.1.47	-1	-1	-1	-1	LR
10241.20121121.1.48	1	425	1	433	LR
10241.20111216.1.1	1	280	1	183	LR
10241.20111216.1.2	1	206	1	217	LR
10241.20111216.1.3	1	309	1	317	LR
10241.20111216.1.4	1	248	1	250	LR
10241.20111216.1.5	1	314	1	317	LR
10241.20111216.1.6	1	258	1	267	LR
10241.20111216.1.7	1	267	1	267	LR
10241.20111216.1.8	1	297	1	267	LR
10241.20111216.1.9	1	282	1	267	LR
10241.20111216.1.10	2	154	2	167	LR
10241.20111216.1.11	1	351	1	350	LR
10241.20111216.1.12	1	278	1	267	LR
10241.20111216.1.13	1	329	1	333	LR
10241.20111216.1.14	1	326	1	317	LR
10241.20111216.1.15	1	285	1	283	LR
10241.20111216.1.16	1	274	1	267	LR
10241.20111216.1.17	-1	-1	-1	-1	LR
10241.20111216.1.18	1	314	1	317	LR
10241.20111216.1.19	1	314	1	317	LR
10241.20111216.1.20	1	294	1	283	LR
10241.20111216.1.21	1	275	1	300	LR
10241.20111216.1.22	2	191	2	183	LR
10241.20111216.1.23	-1	-1	-1	-1	LR
10241.20111216.1.24	-1	-1	-1	-1	LR
10241.20111216.1.25	1	253	1	250	LR
10241.20111216.1.26	1	290	1	317	LR
10241.20111216.1.27	1	349	-1	-1	LR
10241.20111216.1.28	1	363	1	350	LR
10241.20111216.1.29	1	347	1	350	LR
10241.20111216.1.30	1	280	1	283	LR
10241.20111216.1.31	1	314	1	300	LR
10241.20111216.1.32	1	324	1	317	LR
10241.20111216.1.33	1	388	1	383	LR
10241.20111216.1.34	1	304	1	283	LR
10241.20111216.1.35	1	371	1	367	LR
10241.20111216.1.36	1	361	1	350	LR
10241.20111216.1.37	1	267	1	283	LR
10241.20111216.1.38	1	237	1	250	LR
10241.20111216.1.39	1	253	1	250	LR
10241.20111216.1.40	1	307	1	300	LR
10241.20111216.1.41	1	267	1	233	LR
10241.20111216.1.42	1	292	1	300	LR
10241.20111216.1.43	-1	-1	-1	-1	LR
10241.20111216.1.44	1	307	1	300	LR
10241.20111216.1.45	1	347	1	317	LR
10241.20111216.1.46	1	245	1	250	LR
10241.20111216.1.47	1	319	1	317	LR
10241.20111216.1.48	1	358	1	350	LR
10241.20100320.1.1	1	535	1	550	LR
10241.20100320.1.2	1	297	1	300	LR
10241.20100320.1.3	1	379	1	383	LR
10241.20100320.1.4	1	282	1	283	LR
10241.20100320.1.5	2	167	1	167	LR
10241.20100320.1.6	1	424	1	450	LR
10241.20100320.1.7	1	294	1	317	LR
10241.20100320.1.8	-1	-1	-1	-1	LR
10241.20100320.1.9	1	297	1	317	LR
10241.20100320.1.10	1	339	1	350	LR
10241.20100320.1.11	2	112	-1	-1	LR
10241.20100320.1.12	1	412	1	433	LR
10241.20100320.1.13	1	304	1	317	LR
10241.20100320.1.14	1	287	1	283	LR
10241.20100320.1.15	1	304	1	300	LR
10241.20100320.1.16	1	322	1	317	LR
10241.20100320.1.17	-1	-1	-1	-1	LR
10241.20100320.1.18	-1	-1	-1	-1	LR
10241.20100320.1.19	1	377	1	383	LR
10241.20100320.1.20	1	310	1	317	LR
10241.20100320.1.21	1	274	1	267	LR
10241.20100320.1.22	-1	-1	-1	-1	LR
10241.20100320.1.23	-1	-1	-1	-1	LR
10241.20100320.1.24	1	292	1	300	LR
10241.20100320.1.25	1	309	1	283	LR
10241.20100320.1.26	-1	-1	-1	-1	LR
10241.20100320.1.27	-1	-1	-1	-1	LR
10241.20100320.1.28	1	354	1	367	LR
10241.20100320.1.29	1	367	1	367	LR
10241.20100320.1.30	-1	-1	-1	-1	LR
10241.20100320.1.31	1	290	1	317	LR
10241.20100320.1.32	1	290	1	300	LR
10241.20100320.1.33	-1	-1	-1	-1	LR
10241.20100320.1.34	-1	-1	-1	-1	LR
10241.20100320.1.35	-1	-1	-1	-1	LR
10241.20100320.1.36	0	371	-1	-1	LR
10241.20100320.1.37	1	229	1	217	LR
10241.20100320.1.38	1	353	1	350	LR
10241.20100320.1.39	-1	-1	1	550	LR
10241.20100320.1.40	-1	-1	-1	-1	LR
10241.20100320.1.41	1	319	1	317	LR
10241.20100320.1.42	1	332	1	350	LR
10241.20100320.1.43	1	371	1	383	LR
10241.20100320.1.44	1	262	-1	-1	LR
10241.20100320.1.45	1	287	1	300	LR
10241.20100320.1.46	1	307	1	333	LR
10241.20100320.1.47	1	250	1	267	LR
10241.20100320.1.48	1	269	1	283	LR
10241.20090226.1.1	1	260	1	283	JB
10241.20090226.1.2	1	292	1	317	JB
10241.20090226.1.3	1	252	1	283	JB
10241.20090226.1.4	1	362	1	383	JB
10241.20090226.1.5	1	234	1	250	JB
10241.20090226.1.6	-1	-1	-1	-1	JB
10241.20090226.1.7	1	389	1	383	JB
10241.20090226.1.8	1	248	1	250	JB
10241.20090226.1.9	1	292	1	283	JB
10241.20090226.1.10	1	272	1	267	JB
10241.20090226.1.11	1	272	1	283	JB
10241.20090226.1.12	1	342	1	350	JB
10241.20090226.1.13	1	248	1	250	JB
10241.20090226.1.14	1	292	1	283	JB
10241.20090226.1.15	1	254	1	267	JB
10241.20090226.1.16	1	237	1	250	JB
10241.20090226.1.17	1	322	1	350	JB
10241.20090226.1.18	1	242	1	267	JB
10241.20090226.1.19	1	284	1	300	JB
10241.20090226.1.20	1	282	1	300	JB
10241.20090226.1.21	1	289	1	317	JB
10241.20090226.1.22	1	267	1	300	JB
10241.20090226.1.23	1	275	1	300	JB
10241.20090226.1.24	1	267	1	283	JB
10241.20090226.1.25	1	259	1	283	JB
10241.20090226.1.26	1	309	1	317	JB
10241.20090226.1.27	1	194	1	200	JB
10241.20090226.1.28	1	309	1	300	JB
10241.20090226.1.29	1	359	1	367	JB
10241.20090226.1.30	1	259	1	267	JB
10241.20090226.1.31	1	239	-1	-1	JB
10241.20090226.1.32	1	257	1	250	JB
10241.20090226.1.33	1	262	1	283	JB
10241.20090226.1.34	1	238	1	250	JB
10241.20090226.1.35	1	392	1	400	JB
10241.20090226.1.36	1	213	1	233	JB
10241.20090226.1.37	1	302	1	317	JB
10241.20090226.1.38	1	297	-1	-1	JB
10241.20090226.1.39	1	307	1	333	JB
10241.20090226.1.40	1	272	-1	-1	JB
10241.20090226.1.41	1	272	1	300	JB
10241.20090226.1.42	1	329	1	333	JB
10241.20090226.1.43	1	279	1	283	JB
10241.20090226.1.44	1	258	1	267	JB
10241.20090226.1.45	1	262	1	267	JB
10241.20090226.1.46	1	372	1	383	JB
10241.20090226.1.47	-1	-1	-1	-1	JB
10241.20090226.1.48	1	307	1	333	JB
*10241.20080324.1.1	-1	-1	1	283	LINDSAYBANNON
*10241.20080324.1.2	-1	-1	1	317	LINDSAYBANNON
*10241.20080324.1.3	-1	-1	1	367	LINDSAYBANNON
*10241.20080324.1.4	-1	-1	1	383	LINDSAYBANNON
*10241.20080324.1.5	-1	-1	1	533	LINDSAYBANNON
*10241.20080324.1.6	-1	-1	1	333	LINDSAYBANNON
*10241.20080324.1.7	-1	-1	2	333	LINDSAYBANNON
*10241.20080324.1.8	-1	-1	0	317	LINDSAYBANNON
*10241.20080324.1.9	-1	-1	1	283	LINDSAYBANNON
*10241.20080324.1.10	-1	-1	0	233	LINDSAYBANNON
*10241.20080324.1.11	-1	-1	1	400	LINDSAYBANNON
*10241.20080324.1.12	-1	-1	1	283	LINDSAYBANNON
*10241.20080324.1.13	-1	-1	1	233	LINDSAYBANNON
*10241.20080324.1.14	-1	-1	0	483	LINDSAYBANNON
*10241.20080324.1.15	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.16	-1	-1	1	300	LINDSAYBANNON
*10241.20080324.1.17	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.18	-1	-1	2	383	LINDSAYBANNON
*10241.20080324.1.19	-1	-1	1	500	LINDSAYBANNON
*10241.20080324.1.20	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.21	-1	-1	1	300	LINDSAYBANNON
*10241.20080324.1.22	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.23	-1	-1	1	300	LINDSAYBANNON
*10241.20080324.1.24	-1	-1	1	467	LINDSAYBANNON
*10241.20080324.1.25	-1	-1	1	333	LINDSAYBANNON
*10241.20080324.1.26	-1	-1	1	450	LINDSAYBANNON
*10241.20080324.1.27	-1	-1	1	317	LINDSAYBANNON
*10241.20080324.1.28	-1	-1	0	317	LINDSAYBANNON
*10241.20080324.1.29	-1	-1	0	367	LINDSAYBANNON
*10241.20080324.1.30	-1	-1	1	400	LINDSAYBANNON
*10241.20080324.1.31	-1	-1	0	233	LINDSAYBANNON
*10241.20080324.1.32	-1	-1	1	317	LINDSAYBANNON
*10241.20080324.1.33	-1	-1	0	283	LINDSAYBANNON
*10241.20080324.1.34	-1	-1	1	333	LINDSAYBANNON
*10241.20080324.1.35	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.36	-1	-1	0	333	LINDSAYBANNON
*10241.20080324.1.37	-1	-1	0	400	LINDSAYBANNON
*10241.20080324.1.38	-1	-1	1	317	LINDSAYBANNON
*10241.20080324.1.39	-1	-1	1	300	LINDSAYBANNON
*10241.20080324.1.40	-1	-1	1	367	LINDSAYBANNON
*10241.20080324.1.41	-1	-1	-1	-1	LINDSAYBANNON
*10241.20080324.1.42	-1	-1	1	300	LINDSAYBANNON
*10241.20080324.1.43	-1	-1	1	317	LINDSAYBANNON
*10241.20080324.1.44	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.45	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.46	-1	-1	1	267	LINDSAYBANNON
*10241.20080324.1.47	-1	-1	0	367	LINDSAYBANNON
*10241.20080324.1.48	-1	-1	1	200	LINDSAYBANNON
*10241.20070222.1.1	-1	-1	2	183	MEG
*10241.20070222.1.2	-1	-1	1	367	MEG
*10241.20070222.1.3	-1	-1	1	400	MEG
*10241.20070222.1.4	-1	-1	1	233	MEG
*10241.20070222.1.5	-1	-1	2	183	MEG
*10241.20070222.1.6	-1	-1	1	333	MEG
*10241.20070222.1.7	-1	-1	1	317	MEG
*10241.20070222.1.8	-1	-1	1	383	MEG
*10241.20070222.1.9	-1	-1	2	150	MEG
*10241.20070222.1.10	-1	-1	1	400	MEG
*10241.20070222.1.11	-1	-1	2	200	MEG
*10241.20070222.1.12	-1	-1	1	367	MEG
*10241.20070222.1.13	-1	-1	1	350	MEG
*10241.20070222.1.14	-1	-1	1	300	MEG
*10241.20070222.1.15	-1	-1	1	350	MEG
*10241.20070222.1.16	-1	-1	1	417	MEG
*10241.20070222.1.17	-1	-1	1	267	MEG
*10241.20070222.1.18	-1	-1	-1	-1	MEG
*10241.20070222.1.19	-1	-1	1	350	MEG
*10241.20070222.1.20	-1	-1	-1	-1	MEG
*10241.20070222.1.21	-1	-1	1	367	MEG
*10241.20070222.1.22	-1	-1	1	433	MEG
*10241.20070222.1.23	-1	-1	1	300	MEG
*10241.20070222.1.24	-1	-1	-1	-1	MEG
*10241.20070222.1.25	-1	-1	1	417	MEG
*10241.20070222.1.26	-1	-1	1	317	MEG
*10241.20070222.1.27	-1	-1	1	317	MEG
*10241.20070222.1.28	-1	-1	1	367	MEG
*10241.20070222.1.29	-1	-1	1	350	MEG
*10241.20070222.1.30	-1	-1	1	283	MEG
*10241.20070222.1.31	-1	-1	1	250	MEG
*10241.20070222.1.32	-1	-1	1	317	MEG
*10241.20070222.1.33	-1	-1	1	350	MEG
*10241.20070222.1.34	-1	-1	1	283	MEG
*10241.20070222.1.35	-1	-1	1	300	MEG
*10241.20070222.1.36	-1	-1	1	367	MEG
*10241.20070222.1.37	-1	-1	1	350	MEG
*10241.20070222.1.38	-1	-1	-1	-1	MEG
*10241.20070222.1.39	-1	-1	-1	-1	MEG
*10241.20070222.1.40	-1	-1	1	383	MEG
*10241.20070222.1.41	-1	-1	1	317	MEG
*10241.20070222.1.42	-1	-1	1	300	MEG
*10241.20070222.1.43	-1	-1	1	333	MEG
*10241.20070222.1.44	-1	-1	1	317	MEG
*10241.20070222.1.45	-1	-1	-1	-1	MEG
*10241.20070222.1.46	-1	-1	1	367	MEG
*10241.20070222.1.47	-1	-1	-1	-1	MEG
*10241.20070222.1.48	-1	-1	-1	-1	MEG
*10241.20060116.1.1	-1	-1	-1	-1	EMILY
*10241.20060116.1.2	-1	-1	1	417	EMILY
*10241.20060116.1.3	-1	-1	1	317	EMILY
*10241.20060116.1.4	-1	-1	1	417	EMILY
*10241.20060116.1.5	-1	-1	1	483	EMILY
*10241.20060116.1.6	-1	-1	1	383	EMILY
*10241.20060116.1.7	-1	-1	1	483	EMILY
*10241.20060116.1.8	-1	-1	1	350	EMILY
*10241.20060116.1.9	-1	-1	2	283	EMILY
*10241.20060116.1.10	-1	-1	1	517	EMILY
*10241.20060116.1.11	-1	-1	1	367	EMILY
*10241.20060116.1.12	-1	-1	1	350	EMILY
*10241.20060116.1.13	-1	-1	2	267	EMILY
*10241.20060116.1.14	-1	-1	1	367	EMILY
*10241.20060116.1.15	-1	-1	2	267	EMILY
*10241.20060116.1.16	-1	-1	1	517	EMILY
*10241.20060116.1.17	-1	-1	2	267	EMILY
*10241.20060116.1.18	-1	-1	-1	-1	EMILY
*10241.20060116.1.19	-1	-1	1	183	EMILY
*10241.20060116.1.20	-1	-1	2	200	EMILY
*10241.20060116.1.21	-1	-1	2	150	EMILY
*10241.20060116.1.22	-1	-1	-1	-1	EMILY
*10241.20060116.1.23	-1	-1	-1	-1	EMILY
*10241.20060116.1.24	-1	-1	1	450	EMILY
*10241.20060116.1.25	-1	-1	-1	-1	EMILY
*10241.20060116.1.26	-1	-1	1	433	EMILY
*10241.20060116.1.27	-1	-1	1	333	EMILY
*10241.20060116.1.28	-1	-1	-1	-1	EMILY
*10241.20060116.1.29	-1	-1	1	333	EMILY
*10241.20060116.1.30	-1	-1	1	333	EMILY
*10241.20060116.1.31	-1	-1	-1	-1	EMILY
*10241.20060116.1.32	-1	-1	-1	-1	EMILY
*10241.20060116.1.33	-1	-1	1	517	EMILY
*10241.20060116.1.34	-1	-1	2	200	EMILY
*10241.20060116.1.35	-1	-1	1	250	EMILY
*10241.20060116.1.36	-1	-1	1	483	EMILY
*10241.20060116.1.37	-1	-1	1	417	EMILY
*10241.20060116.1.38	-1	-1	2	183	EMILY
*10241.20060116.1.39	-1	-1	2	150	EMILY
*10241.20060116.1.40	-1	-1	1	217	EMILY
*10241.20060116.1.41	-1	-1	1	317	EMILY
*10241.20060116.1.42	-1	-1	1	350	EMILY
*10241.20060116.1.43	-1	-1	1	250	EMILY
*10241.20060116.1.44	-1	-1	1	433	EMILY
*10241.20060116.1.45	-1	-1	-1	-1	EMILY
*10241.20060116.1.46	-1	-1	1	467	EMILY
*10241.20060116.1.47	-1	-1	-1	-1	EMILY
*10241.20060116.1.48	-1	-1	1	350	EMILY
10236.20100312.1.1	1	212	1	217	LR
10236.20100312.1.2	1	197	1	200	LR
10236.20100312.1.3	1	201	1	183	LR
10236.20100312.1.4	2	137	2	133	LR
10236.20100312.1.5	2	274	2	250	LR
10236.20100312.1.6	2	275	2	267	LR
10236.20100312.1.7	1	249	1	250	LR
10236.20100312.1.8	1	244	1	250	LR
10236.20100312.1.9	1	336	-1	-1	LR
10236.20100312.1.10	1	249	1	250	LR
10236.20100312.1.11	1	358	1	367	LR
10236.20100312.1.12	2	127	2	133	LR
10236.20100312.1.13	1	218	1	233	LR
10236.20100312.1.14	1	267	1	283	LR
10236.20100312.1.15	1	222	1	217	LR
10236.20100312.1.16	1	235	1	250	LR
10236.20100312.1.17	1	235	1	250	LR
10236.20100312.1.18	1	339	1	350	LR
10236.20100312.1.19	1	206	1	217	LR
10236.20100312.1.20	1	297	1	300	LR
10236.20100312.1.21	1	186	1	200	LR
10236.20100312.1.22	1	243	1	233	LR
10236.20100312.1.23	1	227	1	200	LR
10236.20100312.1.24	1	334	1	333	LR
10236.20100312.1.25	1	339	1	333	LR
