trial	count_a	lat_a	count_m	lat_m	scorer	xdat
10880.20110402.2.53	1	321	1	333	LR	203
10880.20110402.2.54	1	NA	1	450	LR	203
10880.20110402.2.55	1	341	1	350	LR	122
10880.20110402.2.56	1	373	1	383	LR	129
10880.20110402.2.57	1	513	1	500	LR	112
10880.20110402.2.58	1	409	1	400	LR	141
10880.20110402.2.59	1	341	1	333	LR	136
10880.20110402.2.60	1	365	1	367	LR	137
10880.20110402.1.1	1	417	1	167	LR	127
10880.20110402.1.2	1	397	1	383	LR	118
10880.20110402.1.3	1	397	1	400	LR	143
10880.20110402.1.4	2	274	2	433	LR	112
10880.20110402.1.5	2	230	2	233	LR	203
10880.20110402.1.6	1	361	1	367	LR	132
10880.20110402.1.7	2	250	2	250	LR	136
10880.20110402.1.8	1	306	1	317	LR	201
10880.20110402.1.9	2	325	2	333	LR	122
10880.20110402.1.10	1	393	1	400	LR	202
10880.20110402.1.11	1	405	1	417	LR	203
10880.20110402.1.12	1	318	1	333	LR	139
10880.20110402.1.13	1	389	1	400	LR	130
10880.20110402.1.14	1	401	1	417	LR	123
10880.20110402.1.15	1	361	1	383	LR	140
10880.20110402.1.16	1	428	1	433	LR	201
10880.20110402.1.17	1	NA	1	400	LR	204
10880.20110402.1.18	1	717	1	733	LR	111
10880.20110402.1.19	1	377	1	383	LR	129
10880.20110402.1.20	1	337	1	333	LR	204
10880.20110402.1.21	1	318	1	317	LR	116
10880.20110402.1.22	1	389	1	383	LR	149
10880.20110402.1.23	1	416	1	417	LR	146
10880.20110402.1.24	1	678	1	667	LR	141
10880.20110402.1.25	1	492	1	483	LR	126
10880.20110402.1.26	1	397	1	400	LR	142
10880.20110402.1.27	1	369	1	367	LR	203
10880.20110402.1.28	1	409	1	400	LR	138
10880.20110402.1.29	1	424	1	417	LR	203
10880.20110402.1.30	1	468	1	467	LR	201
10880.20110402.1.31	1	424	1	417	LR	202
10880.20110402.1.32	1	337	1	317	LR	120
10880.20110402.1.33	1	405	1	400	LR	204
10880.20110402.1.34	1	321	1	317	LR	144
10880.20110402.1.35	1	329	1	317	LR	125
10880.20110402.1.36	2	286	2	283	LR	117
10880.20110402.1.37	1	369	1	350	LR	114
10880.20110402.1.38	1	389	1	400	LR	202
10880.20110402.1.39	1	NA	1	383	LR	204
10880.20110402.1.40	1	697	1	700	LR	137
10880.20110402.1.41	1	349	1	350	LR	131
10880.20110402.1.42	1	333	1	333	LR	145
10880.20110402.1.43	1	369	1	367	LR	204
10880.20110402.1.44	1	389	1	383	LR	119
10880.20110402.1.45	1	461	1	350	LR	150
10880.20110402.1.46	1	381	1	383	LR	121
10880.20110402.1.47	1	353	1	350	LR	147
10880.20110402.1.48	1	389	1	400	LR	134
10880.20110402.1.49	1	353	1	350	LR	115
10880.20110402.1.50	1	333	1	333	LR	202
10880.20110402.1.51	1	301	1	300	LR	124
10880.20110402.1.52	1	357	1	367	LR	128
10880.20110402.1.53	2	211	2	200	LR	113
10880.20110402.1.54	1	325	1	333	LR	133
10880.20110402.1.55	1	NA	1	367	LR	203
10880.20110402.1.56	1	373	1	383	LR	148
10880.20110402.1.57	1	381	1	400	LR	202
10880.20110402.1.58	1	393	1	400	LR	201
10880.20110402.1.59	1	448	1	467	LR	201
10880.20110402.1.60	1	357	1	367	LR	135
10879.20120820.2.1	1	365	1	217	RC	201
10879.20120820.2.2	1	325	1	350	RC	201
10879.20120820.2.3	1	306	1	317	RC	143
10879.20120820.2.4	1	306	1	317	RC	201
10879.20120820.2.5	1	347	1	367	RC	118
10879.20120820.2.6	1	329	1	333	RC	201
10879.20120820.2.7	1	302	1	317	RC	202
10879.20120820.2.8	1	318	1	333	RC	120
10879.20120820.2.9	1	329	1	333	RC	140
10879.20120820.2.10	1	357	1	367	RC	148
10879.20120820.2.11	1	290	1	250	RC	123
10879.20120820.2.12	1	329	1	350	RC	125
10879.20120820.2.13	1	373	1	383	RC	202
10879.20120820.2.14	1	337	1	333	RC	147
10879.20120820.2.15	1	318	1	333	RC	145
10879.20120820.2.16	1	318	1	333	RC	204
10879.20120820.2.17	1	321	1	333	RC	131
10879.20120820.2.18	1	357	1	367	RC	127
10879.20120820.2.19	1	381	1	383	RC	138
10879.20120820.2.20	1	349	1	350	RC	111
10879.20120820.2.21	1	341	1	333	RC	113
10879.20120820.2.22	1	473	1	450	RC	116
10879.20120820.2.23	1	337	1	333	RC	133
10879.20120820.2.24	1	345	1	333	RC	202
10879.20120820.2.25	1	321	1	300	RC	202
10879.20120820.2.26	1	341	1	333	RC	117
10879.20120820.2.27	1	369	1	350	RC	202
10879.20120820.2.28	1	333	1	333	RC	115
10879.20120820.2.29	1	329	1	317	RC	124
10879.20120820.2.30	1	361	1	350	RC	142
10879.20120820.2.31	1	377	1	367	RC	139
10879.20120820.2.32	1	349	1	350	RC	144
10879.20120820.2.33	1	354	1	333	RC	204
10879.20120820.2.34	1	357	1	350	RC	149
10879.20120820.2.35	1	401	1	383	RC	130
10879.20120820.2.36	1	337	1	333	RC	203
10879.20120820.2.37	1	337	1	333	RC	204
10879.20120820.2.38	1	347	1	333	RC	204
10879.20120820.2.39	1	357	1	350	RC	150
10879.20120820.2.40	1	329	1	317	RC	135
10879.20120820.2.41	1	345	1	333	RC	119
10879.20120820.2.42	1	361	1	350	RC	134
10879.20120820.2.43	1	416	1	417	RC	204
10879.20120820.2.44	1	337	1	333	RC	114
10879.20120820.2.45	1	369	1	367	RC	126
10879.20120820.2.46	1	357	1	367	RC	203
10879.20120820.2.47	1	369	1	383	RC	128
10879.20120820.2.48	1	331	1	333	RC	146
10879.20120820.2.49	1	401	1	400	RC	121
10879.20120820.2.50	1	337	1	350	RC	203
10879.20120820.2.51	1	329	1	333	RC	132
10879.20120820.2.52	1	333	1	350	RC	201
10879.20120820.2.53	1	377	1	383	RC	203
10879.20120820.2.54	1	345	1	350	RC	203
10879.20120820.2.55	1	397	1	400	RC	122
10879.20120820.2.56	1	321	1	333	RC	129
10879.20120820.2.57	1	448	1	433	RC	112
10879.20120820.2.58	1	297	1	283	RC	141
10879.20120820.2.59	1	318	1	317	RC	136
10879.20120820.2.60	1	341	1	333	RC	137
10879.20120820.1.1	1	377	1	233	RC	127
10879.20120820.1.2	1	349	1	333	RC	118
10879.20120820.1.3	1	349	1	350	RC	143
10879.20120820.1.4	1	349	1	317	RC	112
10879.20120820.1.5	1	317	1	317	RC	203
10879.20120820.1.6	1	389	1	400	RC	132
10879.20120820.1.7	1	424	1	367	RC	136
10879.20120820.1.8	1	314	1	317	RC	201
10879.20120820.1.9	1	345	1	350	RC	122
10879.20120820.1.10	1	325	1	333	RC	202
10879.20120820.1.11	1	294	1	300	RC	203
10879.20120820.1.12	1	298	1	317	RC	139
10879.20120820.1.13	1	318	1	333	RC	130
10879.20120820.1.14	1	321	1	333	RC	123
10879.20120820.1.15	1	302	1	317	RC	140
10879.20120820.1.16	1	369	1	383	RC	201
10879.20120820.1.17	1	393	1	400	RC	204
10879.20120820.1.18	1	321	1	317	RC	111
10879.20120820.1.19	1	365	1	383	RC	129
10879.20120820.1.20	1	369	1	383	RC	204
10879.20120820.1.21	1	353	1	367	RC	116
10879.20120820.1.22	1	325	1	333	RC	149
10879.20120820.1.23	1	365	1	383	RC	146
10879.20120820.1.24	1	381	1	383	RC	141
10879.20120820.1.25	1	325	1	317	RC	126
10879.20120820.1.26	1	333	1	317	RC	142
10879.20120820.1.27	1	349	1	333	RC	203
10879.20120820.1.28	1	345	1	367	RC	138
10879.20120820.1.29	1	345	1	350	RC	203
10879.20120820.1.30	1	341	1	333	RC	201
10879.20120820.1.31	1	357	1	350	RC	202
10879.20120820.1.32	1	337	1	333	RC	120
10879.20120820.1.33	1	403	1	400	RC	204
10879.20120820.1.34	1	345	1	317	RC	144
10879.20120820.1.35	1	365	1	367	RC	125
10879.20120820.1.36	1	329	1	317	RC	117
10879.20120820.1.37	1	477	1	450	RC	114
10879.20120820.1.38	1	337	1	317	RC	202
10879.20120820.1.39	1	421	1	417	RC	204
10879.20120820.1.40	1	333	1	333	RC	137
10879.20120820.1.41	1	341	1	333	RC	131
10879.20120820.1.42	1	349	1	350	RC	145
10879.20120820.1.43	1	333	1	333	RC	204
10879.20120820.1.44	1	337	1	333	RC	119
10879.20120820.1.45	1	329	1	317	RC	150
10879.20120820.1.46	1	321	1	317	RC	121
10879.20120820.1.47	1	385	1	383	RC	147
10879.20120820.1.48	1	393	1	400	RC	134
10879.20120820.1.49	1	513	1	517	RC	115
10879.20120820.1.50	1	377	1	367	RC	202
10879.20120820.1.51	1	325	1	317	RC	124
10879.20120820.1.52	1	337	1	333	RC	128
10879.20120820.1.53	1	365	1	350	RC	113
10879.20120820.1.54	1	357	1	367	RC	133
10879.20120820.1.55	1	345	1	333	RC	203
10879.20120820.1.56	1	484	1	483	RC	148
10879.20120820.1.57	1	333	1	350	RC	202
10879.20120820.1.58	1	365	1	367	RC	201
10879.20120820.1.59	1	333	1	350	RC	201
10879.20120820.1.60	1	325	1	333	RC	135
*10879.20110328.2.1	-1	-1	1	233	LR	
*10879.20110328.2.2	-1	-1	1	350	LR	
*10879.20110328.2.3	-1	-1	1	383	LR	
*10879.20110328.2.4	-1	-1	1	350	LR	
*10879.20110328.2.5	-1	-1	1	317	LR	
*10879.20110328.2.6	-1	-1	1	300	LR	
*10879.20110328.2.7	-1	-1	1	383	LR	
*10879.20110328.2.8	-1	-1	1	350	LR	
*10879.20110328.2.9	-1	-1	1	300	LR	
*10879.20110328.2.10	-1	-1	1	417	LR	
*10879.20110328.2.11	-1	-1	1	300	LR	
*10879.20110328.2.12	-1	-1	1	333	LR	
*10879.20110328.2.13	-1	-1	1	350	LR	
*10879.20110328.2.14	-1	-1	1	350	LR	
*10879.20110328.2.15	-1	-1	1	333	LR	
*10879.20110328.2.16	-1	-1	1	317	LR	
*10879.20110328.2.17	-1	-1	1	433	LR	
*10879.20110328.2.18	-1	-1	1	400	LR	
*10879.20110328.2.19	-1	-1	1	367	LR	
*10879.20110328.2.20	-1	-1	1	400	LR	
*10879.20110328.2.21	-1	-1	1	317	LR	
*10879.20110328.2.22	-1	-1	1	333	LR	
*10879.20110328.2.23	-1	-1	1	333	LR	
*10879.20110328.2.24	-1	-1	1	400	LR	
*10879.20110328.2.25	-1	-1	1	350	LR	
*10879.20110328.2.26	-1	-1	1	333	LR	
*10879.20110328.2.27	-1	-1	1	367	LR	
*10879.20110328.2.28	-1	-1	-1	1217	LR	
*10879.20110328.2.29	-1	-1	1	383	LR	
*10879.20110328.2.30	-1	-1	1	367	LR	
*10879.20110328.2.31	-1	-1	1	400	LR	
*10879.20110328.2.32	-1	-1	1	350	LR	
*10879.20110328.2.33	-1	-1	1	400	LR	
*10879.20110328.2.34	-1	-1	1	333	LR	
*10879.20110328.2.35	-1	-1	1	317	LR	
*10879.20110328.2.36	-1	-1	1	300	LR	
*10879.20110328.2.37	-1	-1	1	317	LR	
*10879.20110328.2.38	-1	-1	1	483	LR	
*10879.20110328.2.39	-1	-1	1	483	LR	
*10879.20110328.2.40	-1	-1	1	367	LR	
*10879.20110328.2.41	-1	-1	1	350	LR	
*10879.20110328.2.42	-1	-1	2	350	LR	
*10879.20110328.2.43	-1	-1	1	333	LR	
*10879.20110328.2.44	-1	-1	1	333	LR	
*10879.20110328.2.45	-1	-1	1	300	LR	
*10879.20110328.2.46	-1	-1	1	333	LR	
*10879.20110328.2.47	-1	-1	1	333	LR	
*10879.20110328.2.48	-1	-1	1	333	LR	
*10879.20110328.2.49	-1	-1	1	417	LR	
*10879.20110328.2.50	-1	-1	1	400	LR	
*10879.20110328.2.51	-1	-1	1	367	LR	
*10879.20110328.2.52	-1	-1	1	400	LR	
*10879.20110328.2.53	-1	-1	1	317	LR	
*10879.20110328.2.54	-1	-1	1	300	LR	
*10879.20110328.2.55	-1	-1	1	417	LR	
*10879.20110328.2.56	-1	-1	1	383	LR	
*10879.20110328.2.57	-1	-1	1	333	LR	
*10879.20110328.2.58	-1	-1	1	300	LR	
*10879.20110328.2.59	-1	-1	2	283	LR	
*10879.20110328.2.60	-1	-1	1	333	LR	
*10879.20110328.1.1	-1	-1	1	233	LR	
*10879.20110328.1.2	-1	-1	1	333	LR	
*10879.20110328.1.3	-1	-1	1	400	LR	
*10879.20110328.1.4	-1	-1	1	333	LR	
*10879.20110328.1.5	-1	-1	2	433	LR	
*10879.20110328.1.6	-1	-1	1	417	LR	
*10879.20110328.1.7	-1	-1	-1	-1	LR	
*10879.20110328.1.8	-1	-1	1	367	LR	
*10879.20110328.1.9	-1	-1	1	367	LR	
*10879.20110328.1.10	-1	-1	1	400	LR	
*10879.20110328.1.11	-1	-1	-1	-1	LR	
*10879.20110328.1.12	-1	-1	1	350	LR	
*10879.20110328.1.13	-1	-1	1	350	LR	
*10879.20110328.1.14	-1	-1	1	400	LR	
*10879.20110328.1.15	-1	-1	1	350	LR	
*10879.20110328.1.16	-1	-1	1	400	LR	
*10879.20110328.1.17	-1	-1	1	317	LR	
*10879.20110328.1.18	-1	-1	1	350	LR	
*10879.20110328.1.19	-1	-1	1	350	LR	
*10879.20110328.1.20	-1	-1	1	467	LR	
*10879.20110328.1.21	-1	-1	1	350	LR	
*10879.20110328.1.22	-1	-1	1	350	LR	
*10879.20110328.1.23	-1	-1	1	400	LR	
*10879.20110328.1.24	-1	-1	1	350	LR	
*10879.20110328.1.25	-1	-1	1	367	LR	
*10879.20110328.1.26	-1	-1	1	417	LR	
*10879.20110328.1.27	-1	-1	1	350	LR	
*10879.20110328.1.28	-1	-1	1	367	LR	
*10879.20110328.1.29	-1	-1	1	383	LR	
*10879.20110328.1.30	-1	-1	1	400	LR	
*10879.20110328.1.31	-1	-1	1	367	LR	
*10879.20110328.1.32	-1	-1	1	383	LR	
*10879.20110328.1.33	-1	-1	1	450	LR	
*10879.20110328.1.34	-1	-1	1	333	LR	
*10879.20110328.1.35	-1	-1	1	350	LR	
*10879.20110328.1.36	-1	-1	1	383	LR	
*10879.20110328.1.37	-1	-1	1	400	LR	
*10879.20110328.1.38	-1	-1	1	400	LR	
*10879.20110328.1.39	-1	-1	1	367	LR	
*10879.20110328.1.40	-1	-1	1	367	LR	
*10879.20110328.1.41	-1	-1	1	433	LR	
*10879.20110328.1.42	-1	-1	1	350	LR	
*10879.20110328.1.43	-1	-1	-1	-1	LR	
*10879.20110328.1.44	-1	-1	1	400	LR	
*10879.20110328.1.45	-1	-1	1	300	LR	
*10879.20110328.1.46	-1	-1	1	367	LR	
*10879.20110328.1.47	-1	-1	1	367	LR	
*10879.20110328.1.48	-1	-1	1	317	LR	
*10879.20110328.1.49	-1	-1	1	400	LR	
*10879.20110328.1.50	-1	-1	1	450	LR	
*10879.20110328.1.51	-1	-1	1	350	LR	
*10879.20110328.1.52	-1	-1	1	317	LR	
*10879.20110328.1.53	-1	-1	1	350	LR	
*10879.20110328.1.54	-1	-1	1	383	LR	
*10879.20110328.1.55	-1	-1	1	333	LR	
*10879.20110328.1.56	-1	-1	1	317	LR	
*10879.20110328.1.57	-1	-1	1	417	LR	
*10879.20110328.1.58	-1	-1	1	317	LR	
*10879.20110328.1.59	-1	-1	1	367	LR	
*10879.20110328.1.60	-1	-1	1	450	LR	
10877.20110208.2.1	1	373	1	233	LR	201
10877.20110208.2.2	1	345	1	350	LR	201
10877.20110208.2.3	1	NA	1	383	LR	143
10877.20110208.2.4	1	NA	1	483	LR	201
10877.20110208.2.5	1	638	1	633	LR	118
10877.20110208.2.6	1	440	1	433	LR	201
10877.20110208.2.7	1	484	1	483	LR	202
10877.20110208.2.8	1	337	1	333	LR	120
10877.20110208.2.9	1	405	1	400	LR	140
10877.20110208.2.10	1	505	1	500	LR	148
10877.20110208.2.11	1	453	1	450	LR	123
10877.20110208.2.12	1	381	1	383	LR	125
10877.20110208.2.13	1	357	1	350	LR	202
10877.20110208.2.14	2	425	0	417	LR	147
10877.20110208.2.15	1	440	1	433	LR	145
10877.20110208.2.16	1	377	1	367	LR	204
10877.20110208.2.17	1	377	1	383	LR	131
10877.20110208.2.18	1	445	1	433	LR	127
10877.20110208.2.19	1	465	1	467	LR	138
10877.20110208.2.20	1	401	1	383	LR	111
10877.20110208.2.21	1	345	1	333	LR	113
10877.20110208.2.22	1	385	1	400	LR	116
10877.20110208.2.23	1	401	1	417	LR	133
10877.20110208.2.24	1	353	1	367	LR	202
10877.20110208.2.25	1	571	1	583	LR	202
10877.20110208.2.26	1	511	1	517	LR	117
10877.20110208.2.27	1	393	1	400	LR	202
10877.20110208.2.28	1	409	1	417	LR	115
10877.20110208.2.29	2	341	2	333	LR	124
10877.20110208.2.30	1	NA	-1	-1	LR	142
10877.20110208.2.31	1	353	1	367	LR	139
10877.20110208.2.32	1	NA	1	350	LR	144
10877.20110208.2.33	1	361	1	383	LR	204
10877.20110208.2.34	1	365	1	367	LR	149
10877.20110208.2.35	1	385	1	400	LR	130
10877.20110208.2.36	1	448	1	467	LR	203
10877.20110208.2.37	1	373	1	383	LR	204
10877.20110208.2.38	1	365	1	383	LR	204
10877.20110208.2.39	1	373	1	383	LR	150
10877.20110208.2.40	1	436	1	450	LR	135
10877.20110208.2.41	1	389	1	400	LR	119
10877.20110208.2.42	1	381	1	400	LR	134
10877.20110208.2.43	1	377	1	383	LR	204
10877.20110208.2.44	1	441	1	433	LR	114
10877.20110208.2.45	1	405	1	400	LR	126
10877.20110208.2.46	1	573	1	567	LR	203
10877.20110208.2.47	1	373	1	367	LR	128
10877.20110208.2.48	1	385	1	383	LR	146
10877.20110208.2.49	1	397	1	383	LR	121
10877.20110208.2.50	1	405	1	400	LR	203
10877.20110208.2.51	1	469	1	467	LR	132
10877.20110208.2.52	1	389	1	383	LR	201
10877.20110208.2.53	1	381	1	367	LR	203
10877.20110208.2.54	1	353	1	350	LR	203
10877.20110208.2.55	2	381	0	383	LR	122
10877.20110208.2.56	1	457	1	450	LR	129
10877.20110208.2.57	1	444	1	433	LR	112
10877.20110208.2.58	1	373	1	383	LR	141
10877.20110208.2.59	1	397	1	400	LR	136
10877.20110208.2.60	1	373	1	383	LR	137
10877.20110208.1.1	-1	-1	-1	-1	LR	
10877.20110208.1.2	1	441	1	433	LR	118
10877.20110208.1.3	1	NA	-1	-1	LR	143
10877.20110208.1.4	1	NA	1	383	LR	112
10877.20110208.1.5	1	389	1	400	LR	203
10877.20110208.1.6	1	373	1	383	LR	132
10877.20110208.1.7	1	377	1	400	LR	136
10877.20110208.1.8	1	416	1	433	LR	201
10877.20110208.1.9	1	424	1	433	LR	122
10877.20110208.1.10	1	318	1	333	LR	202
10877.20110208.1.11	1	385	1	400	LR	203
10877.20110208.1.12	1	357	1	367	LR	139
10877.20110208.1.13	1	353	1	367	LR	130
10877.20110208.1.14	1	464	1	483	LR	123
10877.20110208.1.15	1	353	1	367	LR	140
10877.20110208.1.16	2	480	0	500	LR	201
10877.20110208.1.17	1	397	1	417	LR	204
10877.20110208.1.18	1	405	1	400	LR	111
10877.20110208.1.19	1	369	1	367	LR	129
10877.20110208.1.20	1	373	1	367	LR	204
10877.20110208.1.21	1	NA	1	383	LR	116
10877.20110208.1.22	1	377	1	367	LR	149
10877.20110208.1.23	1	377	1	367	LR	146
10877.20110208.1.24	1	385	1	383	LR	141
10877.20110208.1.25	1	385	-1	-1	LR	126
10877.20110208.1.26	1	369	1	367	LR	142
10877.20110208.1.27	1	361	1	350	LR	203
10877.20110208.1.28	1	425	-1	-1	LR	138
10877.20110208.1.29	1	365	1	367	LR	203
10877.20110208.1.30	1	373	1	367	LR	201
10877.20110208.1.31	1	377	1	383	LR	202
10877.20110208.1.32	1	NA	1	417	LR	120
10877.20110208.1.33	1	465	1	467	LR	204
10877.20110208.1.34	1	405	1	400	LR	144
10877.20110208.1.35	1	365	1	367	LR	125
10877.20110208.1.36	1	485	1	483	LR	117
10877.20110208.1.37	1	424	1	417	LR	114
10877.20110208.1.38	1	377	1	400	LR	202
10877.20110208.1.39	1	357	1	367	LR	204
10877.20110208.1.40	1	381	1	383	LR	137
10877.20110208.1.41	1	401	1	400	LR	131
10877.20110208.1.42	1	377	1	400	LR	145
10877.20110208.1.43	1	456	1	317	LR	204
10877.20110208.1.44	1	341	1	350	LR	119
10877.20110208.1.45	1	377	1	383	LR	150
10877.20110208.1.46	1	361	1	367	LR	121
10877.20110208.1.47	1	389	1	400	LR	147
10877.20110208.1.48	1	337	1	333	LR	134
10877.20110208.1.49	1	409	1	417	LR	115
10877.20110208.1.50	1	436	1	450	LR	202
10877.20110208.1.51	1	377	1	400	LR	124
10877.20110208.1.52	1	341	1	367	LR	128
10877.20110208.1.53	1	353	1	350	LR	113
10877.20110208.1.54	1	385	1	383	LR	133
10877.20110208.1.55	1	389	1	383	LR	203
10877.20110208.1.56	1	314	1	317	LR	148
10877.20110208.1.57	2	365	0	350	LR	202
10877.20110208.1.58	1	420	1	417	LR	201
10877.20110208.1.59	1	420	1	417	LR	201
10877.20110208.1.60	1	642	-1	-1	LR	135
*10875.20110117.2.1	-1	-1	1	100	BF	
*10875.20110117.2.2	-1	-1	1	300	BF	
*10875.20110117.2.3	-1	-1	1	350	BF	
*10875.20110117.2.4	-1	-1	1	350	BF	
*10875.20110117.2.5	-1	-1	1	383	BF	
*10875.20110117.2.6	-1	-1	1	417	BF	
*10875.20110117.2.7	-1	-1	1	367	BF	
*10875.20110117.2.8	-1	-1	1	317	BF	
*10875.20110117.2.9	-1	-1	1	300	BF	
*10875.20110117.2.10	-1	-1	1	300	BF	
*10875.20110117.2.11	-1	-1	1	333	BF	
*10875.20110117.2.12	-1	-1	1	367	BF	
*10875.20110117.2.13	-1	-1	1	283	BF	
*10875.20110117.2.14	-1	-1	1	317	BF	
*10875.20110117.2.15	-1	-1	2	217	BF	
*10875.20110117.2.16	-1	-1	1	450	BF	
*10875.20110117.2.17	-1	-1	1	350	BF	
*10875.20110117.2.18	-1	-1	1	317	BF	
*10875.20110117.2.19	-1	-1	1	550	BF	
*10875.20110117.2.20	-1	-1	1	383	BF	
*10875.20110117.2.21	-1	-1	1	400	BF	
*10875.20110117.2.22	-1	-1	1	333	BF	
*10875.20110117.2.23	-1	-1	1	317	BF	
*10875.20110117.2.24	-1	-1	1	283	BF	
*10875.20110117.2.25	-1	-1	1	350	BF	
*10875.20110117.2.26	-1	-1	1	367	BF	
*10875.20110117.2.27	-1	-1	1	367	BF	
*10875.20110117.2.28	-1	-1	1	300	BF	
*10875.20110117.2.29	-1	-1	1	283	BF	
*10875.20110117.2.30	-1	-1	1	450	BF	
*10875.20110117.2.31	-1	-1	1	417	BF	
*10875.20110117.2.32	-1	-1	1	283	BF	
*10875.20110117.2.33	-1	-1	1	433	BF	
*10875.20110117.2.34	-1	-1	1	417	BF	
*10875.20110117.2.35	-1	-1	1	417	BF	
*10875.20110117.2.36	-1	-1	1	600	BF	
*10875.20110117.2.37	-1	-1	1	433	BF	
*10875.20110117.2.38	-1	-1	1	450	BF	
*10875.20110117.2.39	-1	-1	1	400	BF	
*10875.20110117.2.40	-1	-1	1	350	BF	
*10875.20110117.2.41	-1	-1	1	367	BF	
*10875.20110117.2.42	-1	-1	1	417	BF	
*10875.20110117.2.43	-1	-1	1	400	BF	
*10875.20110117.2.44	-1	-1	1	333	BF	
*10875.20110117.2.45	-1	-1	1	450	BF	
*10875.20110117.2.46	-1	-1	1	350	BF	
*10875.20110117.2.47	-1	-1	1	367	BF	
*10875.20110117.2.48	-1	-1	1	383	BF	
*10875.20110117.2.49	-1	-1	2	233	BF	
*10875.20110117.2.50	-1	-1	1	467	BF	
*10875.20110117.2.51	-1	-1	1	367	BF	
*10875.20110117.2.52	-1	-1	1	1033	BF	
*10875.20110117.2.53	-1	-1	1	367	BF	
*10875.20110117.2.54	-1	-1	1	350	BF	
*10875.20110117.2.55	-1	-1	1	433	BF	
*10875.20110117.2.56	-1	-1	1	333	BF	
*10875.20110117.2.57	-1	-1	1	417	BF	
*10875.20110117.2.58	-1	-1	1	350	BF	
*10875.20110117.2.59	-1	-1	1	383	BF	
*10875.20110117.2.60	-1	-1	1	333	BF	
*10875.20110117.1.1	-1	-1	1	433	BF	
*10875.20110117.1.2	-1	-1	1	417	BF	
*10875.20110117.1.3	-1	-1	1	400	BF	
*10875.20110117.1.4	-1	-1	1	350	BF	
*10875.20110117.1.5	-1	-1	1	400	BF	
*10875.20110117.1.6	-1	-1	1	350	BF	
*10875.20110117.1.7	-1	-1	1	317	BF	
*10875.20110117.1.8	-1	-1	1	417	BF	
*10875.20110117.1.9	-1	-1	1	450	BF	
*10875.20110117.1.10	-1	-1	1	450	BF	
*10875.20110117.1.11	-1	-1	1	483	BF	
*10875.20110117.1.12	-1	-1	1	383	BF	
*10875.20110117.1.13	-1	-1	1	383	BF	
*10875.20110117.1.14	-1	-1	1	383	BF	
*10875.20110117.1.15	-1	-1	1	300	BF	
*10875.20110117.1.16	-1	-1	1	333	BF	
*10875.20110117.1.17	-1	-1	1	383	BF	
*10875.20110117.1.18	-1	-1	-1	-1	BF	
*10875.20110117.1.19	-1	-1	1	367	BF	
*10875.20110117.1.20	-1	-1	1	517	BF	
*10875.20110117.1.21	-1	-1	1	400	BF	
*10875.20110117.1.22	-1	-1	1	383	BF	
*10875.20110117.1.23	-1	-1	1	417	BF	
*10875.20110117.1.24	-1	-1	2	183	BF	
*10875.20110117.1.25	-1	-1	1	383	BF	
*10875.20110117.1.26	-1	-1	1	417	BF	
*10875.20110117.1.27	-1	-1	1	483	BF	
*10875.20110117.1.28	-1	-1	1	733	BF	
*10875.20110117.1.29	-1	-1	2	317	BF	
*10875.20110117.1.30	-1	-1	1	367	BF	
*10875.20110117.1.31	-1	-1	1	317	BF	
*10875.20110117.1.32	-1	-1	1	350	BF	
*10875.20110117.1.33	-1	-1	1	650	BF	
*10875.20110117.1.34	-1	-1	1	383	BF	
*10875.20110117.1.35	-1	-1	1	433	BF	
*10875.20110117.1.36	-1	-1	1	417	BF	
*10875.20110117.1.37	-1	-1	1	500	BF	
*10875.20110117.1.38	-1	-1	1	350	BF	
*10875.20110117.1.39	-1	-1	2	300	BF	
*10875.20110117.1.40	-1	-1	1	333	BF	
*10875.20110117.1.41	-1	-1	1	350	BF	
*10875.20110117.1.42	-1	-1	1	367	BF	
*10875.20110117.1.43	-1	-1	1	317	BF	
*10875.20110117.1.44	-1	-1	1	350	BF	
*10875.20110117.1.45	-1	-1	1	367	BF	
*10875.20110117.1.46	-1	-1	1	400	BF	
*10875.20110117.1.47	-1	-1	1	467	BF	
*10875.20110117.1.48	-1	-1	1	333	BF	
*10875.20110117.1.49	-1	-1	1	383	BF	
*10875.20110117.1.50	-1	-1	1	433	BF	
*10875.20110117.1.51	-1	-1	1	300	BF	
*10875.20110117.1.52	-1	-1	1	267	BF	
*10875.20110117.1.53	-1	-1	1	350	BF	
*10875.20110117.1.54	-1	-1	1	483	BF	
*10875.20110117.1.55	-1	-1	2	317	BF	
*10875.20110117.1.56	-1	-1	1	300	BF	
*10875.20110117.1.57	-1	-1	1	450	BF	
*10875.20110117.1.58	-1	-1	1	300	BF	
*10875.20110117.1.59	-1	-1	1	317	BF	
*10875.20110117.1.60	-1	-1	1	333	BF	
10874.20101223.2.1	1	278	1	133	BF	201
10874.20101223.2.2	1	278	1	283	BF	201
10874.20101223.2.3	1	318	1	333	BF	143
10874.20101223.2.4	1	270	1	267	BF	201
10874.20101223.2.5	2	211	0	217	BF	118
10874.20101223.2.6	1	302	1	300	BF	201
10874.20101223.2.7	1	286	1	300	BF	202
10874.20101223.2.8	1	274	1	267	BF	120
10874.20101223.2.9	1	302	1	300	BF	140
10874.20101223.2.10	1	306	1	300	BF	148
10874.20101223.2.11	1	294	1	300	BF	123
10874.20101223.2.12	1	369	1	383	BF	125
