"subj"	"run"	"trial"	"onset"	"slowed"	"end"	"startpos"	"endpos"	"maxpos"	"minpos"	"held"	"cordir"	"corpos"	"corside"	"gtMinLen"	"intime"	"distance"	"crossFix"	"MaxMinX"	"gtMinMag"	"startatFix"	"p.tracked"	"xdat"	"reason"
36	0	25	0.572666666666667	0.620666666666667	0.652666666666667	27.710071486663	46.5353173420041	46.5353173420041	27.710071486663	1	FALSE	FALSE	TRUE	TRUE	TRUE	18.8252458553411	0	FALSE	TRUE	FALSE	1	186	NA
36	0	25	0.816666666666667	0.912666666666667	0.940666666666667	44.4003545210425	2.44297196813484	44.4003545210425	2.44297196813484	1	TRUE	TRUE	TRUE	TRUE	TRUE	-41.9573825529076	0	FALSE	TRUE	FALSE	1	186	NA
36	0	26	0.440666666666667	0.564666666666667	0.576666666666667	126.219128901574	270.063013931218	270.063013931218	126.219128901574	0	TRUE	FALSE	TRUE	TRUE	TRUE	143.843885029643	1	TRUE	TRUE	TRUE	0.8	183	NA
36	0	26	0.656666666666667	0.748666666666667	0.764666666666667	269.517681751811	211.432052096873	269.517681751811	211.432052096873	1	FALSE	FALSE	TRUE	TRUE	TRUE	-58.0856296549383	0	FALSE	TRUE	FALSE	0.875	183	NA
36	0	26	0.960666666666667	1.02866666666667	1.07666666666667	203.14358956686	176.464793240518	203.14358956686	176.464793240518	1	FALSE	TRUE	TRUE	TRUE	TRUE	-26.6787963263422	0	FALSE	TRUE	FALSE	1	183	NA
36	0	27	0.488666666666667	0.628666666666667	0.640666666666667	130.182823350909	250.126497082362	250.126497082362	130.182823350909	0	TRUE	FALSE	TRUE	TRUE	TRUE	119.943673731453	0	FALSE	TRUE	TRUE	1	183	NA
36	0	27	0.684666666666667	NA	0.760666666666667	245.043151958863	224.033955612549	245.043151958863	224.033955612549	0	FALSE	FALSE	TRUE	TRUE	TRUE	-21.0091963463142	0	FALSE	TRUE	FALSE	1	183	NA
36	0	27	0.760666666666667	0.888666666666667	0.912666666666667	224.033955612549	153.334353077611	224.033955612549	153.334353077611	1	FALSE	TRUE	TRUE	TRUE	TRUE	-70.6996025349375	0	FALSE	TRUE	FALSE	1	183	NA
36	0	27	1.26866666666667	1.36066666666667	1.38466666666667	151.243992625892	190.3248685827	190.3248685827	151.243992625892	1	TRUE	TRUE	TRUE	TRUE	TRUE	39.0808759568079	0	FALSE	TRUE	FALSE	1	183	NA
36	0	28	NA	0	0	0	0	NA	NA	0	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	FALSE	FALSE	FALSE	0	162	"moving (53.334 px/60Hz) before target onset"
