XDAT	pupil_diam	horz_gaze_coord	vert_gaze_coord
184	67	125.4	125.7
184	66	125.4	125.1
184	67	125.8	124.5
184	66	126.5	123.1
184	67	124.7	122.2
184	67	125.2	122.2
184	67	128	122.2
184	67	128.3	123.4
184	67	126.5	123.2
184	67	126.3	123.8
184	67	128.5	125.9
184	66	127	124.8
184	67	124.8	123.8
184	67	124.4	121.6
184	67	124.9	121.9
184	67	125.5	122.5
184	67	123.9	120.8
184	67	122.3	120.9
184	67	120.8	121
184	67	121.2	122.4
184	67	120.4	129.3
184	0	120.4	129.3
184	0	120.4	129.3
184	0	120.4	129.3
184	0	120.4	129.3
184	65	2.1	434.4
184	66	8	398.9
184	66	13.2	343
184	66	19.7	274.7
184	67	26.6	208.6
184	67	33.2	146.6
184	67	41.3	81.6
184	66	42.2	54.2
184	66	41.5	48.6
184	67	41.9	50.6
184	66	41.9	54.6
184	66	41.6	60.1
184	66	41.6	63.9
184	66	39.6	70.2
184	66	42	68.7
184	67	40	74
184	66	39.1	81.2
184	66	39.4	79.4
184	67	35.4	88.9
184	67	37.4	88.3
184	67	37.4	97.3
184	67	37.9	107.3
184	66	39.6	108.3
184	66	40.4	113.7
184	66	41.8	112.1
184	66	42.1	114.3
184	66	40.2	115.6
184	66	40.1	112.4
184	66	35.8	112.7
184	66	33.4	113.4
184	66	32.9	114.6
184	66	30.5	116.6
184	66	30.9	113.6
184	66	31.7	114.1
184	66	32.3	114.9
184	66	32.9	115.7
184	66	32.2	115.7
184	66	31.7	116.9
184	66	29.8	118.8
184	66	26.8	119.7
184	66	27.3	119.7
184	66	25.7	115.3
184	66	26.3	112.7
184	66	23.9	111
184	66	24	110.3
184	66	27	107.3
184	66	25.6	108
184	66	26.8	107.5
184	66	26.4	107.1
184	67	30	102.1
184	67	33	94.3
184	67	33.6	93.9
184	67	34.2	91.1
184	67	36	85.8
184	67	36.2	80.5
184	67	35	83.6
184	67	31.8	92.2
184	67	29.7	93.7
184	67	31	89.3
184	67	28.2	93
184	67	31.1	92.7
184	67	32.6	95.3
184	67	35.4	96.7
184	67	35.1	98.3
184	67	34.1	99.8
184	67	34.5	102.2
184	67	31.5	109.1
184	67	30.7	105.3
250	67	31.4	100.5
250	67	32.7	96
250	67	34.5	91.5
250	67	35	91.6
250	67	35.7	84.1
250	67	36.7	80.3
250	67	36.6	82.5
250	67	38.4	82.2
250	67	37.4	87.8
250	67	36.7	86.7
250	67	36.5	91.6
250	67	36.2	95.9
250	67	36.1	93.1
250	67	36	93.7
250	67	37.7	92.5
250	68	39.1	96.3
250	67	40	95.7
250	68	40.5	102.5
250	67	36	172
250	0	36	172
250	0	36	172
250	0	36	172
250	0	36	172
250	0	36	172
250	0	36	172
250	0	36	172
250	61	36	172
250	68	71.2	436
250	68	76.5	408
250	68	84.1	365
250	68	92.7	316
250	69	101.3	265.1
250	68	111	213.8
250	68	120.7	161.9
250	68	125.2	139.1
250	68	125.5	131.1
250	68	124.8	128.2
250	67	124.4	128.2
250	68	122.6	128.6
250	68	121.3	126.9
250	68	120.1	124.7
250	68	121.2	124.6
250	68	121.6	125.2
250	67	122.6	124.5
250	68	121.6	122.7
250	67	122.9	125.3
250	68	124.1	126.8
250	67	123	125.8
250	68	122.7	124.9
250	68	121.2	124.1
250	68	122.2	127.1
250	68	120.4	127.8
250	67	118.4	128.8
250	67	119.1	131.2
250	67	118.7	131.6
250	67	118.7	132.2
250	67	118.8	130.9
250	67	118.7	130.6
250	67	119.1	130.3
250	67	121.1	129.4
250	67	121.2	131.5
250	67	122.8	131.8
250	67	123.7	130.9
250	67	124.7	130.7
250	67	122.6	132.1
250	67	120.3	133.3
250	67	119.5	130.2
250	67	116.7	131.5
250	67	116.6	132.6
250	67	115.1	134.7
250	66	116	132.6
250	67	115.1	131.7
250	67	115.5	133.9
250	67	116	133.7
250	67	112.3	134.3
250	67	113.8	133.3
250	67	112.6	134.3
250	67	113	134.2
250	67	114	133.3
250	67	115.1	134.1
250	67	118.8	135
250	67	119.2	134
250	67	122.9	134.9
250	67	124.4	135.8
250	67	125.7	137
250	67	123.3	136.2
250	67	121.8	134.8
250	67	120.4	135.6
250	67	119.8	134.1
250	67	118.5	134
250	67	114.9	133.8
250	67	114.5	133.5
250	67	112.4	134.5
250	67	112.9	133.6
250	67	110.9	134
250	67	111.1	132.5
250	67	112.6	132.1
250	66	114.5	132.7
250	66	117.9	131.3
250	66	117	132
250	67	118.4	130.4
250	66	116.1	130.8
250	66	114	130
250	66	116.7	130.8
250	66	114.5	132.1
250	66	114.2	130
250	66	113.5	130.1
250	66	116.4	130.8
250	64	107.5	209.9
250	0	107.5	209.9
250	0	107.5	209.9
250	0	107.5	209.9
250	0	107.5	209.9
250	0	107.5	209.9
250	0	107.5	209.9
250	44	107.5	209.9
250	63	43.3	631.4
250	64	49.3	593
250	65	59.3	532.2
250	65	72.1	456
250	65	84.9	374.4
250	64	96.8	288.9
250	64	111.9	203.1
250	64	120.1	156.7
250	64	122	131.6
250	63	121.6	121.4
250	63	121.1	116.2
250	63	121	116.4
250	63	119	115.1
250	63	117.9	115.7
250	63	118.9	116
250	63	118.9	116.8
250	63	118.6	116.9
250	63	120	115.5
250	63	120.1	116.3
250	63	119.3	115.7
250	62	120.1	116.2
250	62	121.1	116.5
250	62	123.7	118.9
250	63	124	122.6
250	62	123	125.1
250	62	123.7	123
250	62	125.2	122.2
250	62	123.8	123.2
250	62	122	122.7
250	62	121.5	120.6
250	61	123.3	120.4
250	61	124	120.5
250	61	120.5	119.1
250	61	123	116.5
250	61	124.1	115.5
250	61	124.4	117.2
250	61	123.4	115.7
250	61	123.6	118.2
250	61	126.8	120.1
250	61	126.9	121
250	61	126.1	121.3
250	61	126.1	119.5
250	61	126.6	120.1
250	61	126.5	118.8
250	61	124.3	119.7
250	61	122.3	119.8
250	61	122.1	118.4
250	62	123.2	117.3
250	62	122.6	115.4
250	61	121.5	115.2
250	62	123.8	112.7
250	62	125.5	112.9
250	62	128.5	115.3
250	62	128.4	118
250	62	129.5	118.6
250	62	130.9	118.9
250	62	129.3	120
250	63	128.3	121
250	63	124.7	120.1
250	62	123.9	117.7
250	63	122.3	117.8
250	63	122.3	118.4
250	63	122.9	118.5
250	63	121.2	119.6
250	63	121.2	120
250	63	121.4	121.8
60	63	121.2	122.4
60	64	120.2	121.6
60	63	119.7	122.1
60	63	119.6	121.6
60	63	121.5	122.1
60	64	120.9	121.9
60	64	121.1	121.9
60	63	121.8	121.5
60	64	120.7	121.2
60	64	121.1	119.9
60	64	120.4	121.2
60	63	118.2	121.3
60	64	118.1	121.9
60	64	115.8	123
60	64	116.2	123.1
60	64	119	122.3
60	64	117.2	121.7
60	64	120.1	122.4
60	61	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	0	107	215.7
60	63	62.7	470.9
60	64	69.2	438.6
60	65	80.7	391.4
60	65	90.4	336.4
60	64	100	276.8
60	65	110.1	217.7
60	65	120.9	157.3
60	64	125.1	127.6
60	65	124.4	114.7
60	65	124.3	107
60	65	126.3	108.8
60	65	125	107.5
60	64	123.9	109.7
60	65	125	113.7
60	65	123.8	115.7
60	65	124.3	119.5
60	65	121.6	119.9
60	65	121.8	118.3
60	65	122.6	117.6
60	65	119.7	115.5
60	65	119.8	113.4
60	65	120.2	112.3
60	65	120.2	109.8
60	65	120.5	113.3
60	65	119.6	113.7
60	65	120.2	115.8
60	64	118.7	116.2
60	65	117.4	116.6
60	64	118.3	117.3
60	64	118.9	115.7
60	65	119	115.3
60	65	119	115.3
60	65	118.9	116.6
60	64	119.7	118.5
60	65	120.2	119.4
60	65	119.4	122.3
60	65	121.5	121.5
60	65	121.5	121.4
60	65	123.7	122
60	65	124.1	121.7
60	65	123.8	121.4
60	65	124.1	120.5
60	65	122.9	120.5
60	65	125.1	120.5
60	65	125	120.7
60	65	124.7	121.6
60	65	123.1	122.9
60	65	122.6	124.5
60	65	120	127.4
60	65	117.5	127.3
60	65	117.3	127.3
60	65	119.7	125.3
60	65	120.4	124.3
60	65	122.2	121.2
60	64	124.8	120.5
162	65	125.5	119.7
162	65	125.7	119.7
162	65	123.4	118.8
162	65	124.1	118.8
162	65	125	120.1
162	65	123.6	119.9
162	65	124	121.1
162	65	124.7	118.5
162	65	124.4	118.3
162	65	124.1	118.5
162	65	123.3	117.1
162	65	124.1	116.3
162	65	122.5	114.8
162	65	123.9	117.7
162	65	123.9	119.8
162	65	125	119.9
162	65	125.5	120.5
162	66	126.2	119.7
162	66	127.7	121
162	66	123.9	121.1
162	66	123.7	118.8
162	66	122.5	117
162	66	122.7	115.8
162	66	122.9	115.8
162	66	123.7	115.1
162	66	125.6	112.5
162	69	133.1	119.1
162	65	146	152.7
162	0	146	152.7
162	0	146	152.7
162	0	146	152.7
162	67	174.2	406.7
162	67	170.2	381.4
162	67	172	339.2
162	66	169.8	295.3
162	66	168.1	251.1
162	67	167.9	207.9
162	67	168	165.3
162	67	171.4	148.1
162	67	167.2	146.8
162	66	167.2	146.8
162	67	154.2	145.5
162	66	154.5	139.7
162	67	156.4	135.7
162	66	156.1	133.8
162	67	157.7	131.9
162	67	158.1	128.3
162	67	159.4	123.9
162	67	159.5	126.6
162	66	158.7	128.4
162	66	161.7	127
162	66	163.3	125.2
162	66	165.6	127.2
162	66	165.6	129.4
162	66	165	130.4
162	66	162.5	130.4
162	66	159.1	132.1
162	66	154.7	132.3
162	66	150.7	131.7
162	66	148.1	129.2
162	66	149.8	127.5
162	65	150.7	127.1
162	65	151.8	126.9
162	66	154.3	128.8
162	65	156.9	126.9
162	65	159.9	129
162	66	159.5	128.7
162	66	160.4	128.4
162	66	160.6	126.6
162	66	158.1	124.7
162	66	155.1	125.4
162	66	152.4	124
162	66	151.6	124.3
162	66	152.8	123.2
162	66	154.5	122.6
162	66	156.1	122.1
162	66	158.7	122.9
162	66	160.5	124.4
162	67	161.2	126.9
162	66	159.9	129.4
162	66	159.2	130.3
162	67	158.1	132.6
162	67	158.4	131.2
162	67	157	130.2
162	67	159.2	128.3
162	67	158.6	127.9
162	67	157.8	128.2
162	67	160.2	128.3
162	67	160.9	130.6
162	67	161.7	134
162	67	160.2	135.1
162	67	160.6	133.3
162	67	160.8	135.3
162	68	160.7	134.1
162	67	161	132.5
162	68	160	130.8
162	68	159.7	129.7
250	68	161.5	130.2
250	67	163	129.5
250	68	162.9	130.6
250	67	162.5	131
250	68	164.7	131.2
250	68	164.5	132.8
250	68	162.6	134.5
250	68	160.4	135.8
250	68	158.6	136.4
250	68	157.6	136.1
250	68	157.4	133.1
250	68	157.3	132.3
250	68	158.1	130.8
250	68	157.8	127.3
250	68	157.1	125.5
250	68	157.4	126.8
250	67	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	0	150.1	160.2
250	63	20.3	716.8
250	66	27	667.2
250	66	39	588.9
250	66	50.2	499.4
250	67	61.7	402.7
250	66	71.6	302.3
250	67	83.8	202
250	67	88.6	150.1
250	66	87.8	127.8
250	66	89.4	119.3
250	66	90.1	116.2
250	67	93.6	116.4
250	67	95.4	114.6
250	66	96.8	114.9
250	66	96.5	115.3
250	66	96.2	113
250	67	97.4	111.4
250	67	98.9	111.6
250	67	99.7	114.1
250	67	101.7	115.6
250	67	105.6	115.9
250	66	108.3	115.9
250	66	113.9	117.5
250	66	116.1	116.7
250	66	117.4	115
250	66	118.3	113.2
250	67	119.9	112.7
250	66	121.5	113.2
250	66	118.9	114.4
250	66	118.7	116.3
250	66	120.5	118.3
250	66	120.1	120.9
250	66	118.9	123.2
250	66	117.9	122.9
250	66	117.8	121.9
250	65	117.2	121
250	65	114.1	122.1
250	65	117.1	123.9
250	65	117.5	122.6
250	65	117.3	123.6
250	65	116.5	126.1
250	65	114.8	126.9
250	65	115.8	123.1
250	65	113.6	119.6
250	65	113.2	120.9
250	65	114	120.6
250	65	114	118.1
250	65	115.8	119.1
250	65	117.2	121.7
250	65	118.7	122.3
250	65	119.7	121.9
250	65	119.6	123.5
250	64	120.2	125.6
250	64	120	125.9
250	64	118.7	125.7
250	65	117.6	125.3
250	64	117.9	126
250	64	118.6	124.4
250	65	118	122.2
250	65	118.3	120
250	64	119	119.8
250	64	120	120.3
250	64	120	118.4
250	65	119.3	118.2
250	65	119.7	119.7
250	65	118.3	122.8
250	64	117.2	123.6
250	64	116.5	125.1
250	65	116.5	126.4
250	65	117	128.3
250	65	117.9	127.9
250	65	119.4	125.7
250	65	120.1	127.7
250	65	121.2	128.7
250	65	122.9	128.4
250	65	124.5	125.5
250	65	124.5	125.4
250	65	126.5	124.8
250	65	129.5	122.7
250	65	128.3	120.5
250	65	128.8	119.7
250	65	127.3	120.4
250	65	127.2	120.7
250	65	125.2	120.7
250	65	123.4	121.1
250	65	124.6	121.4
250	65	123.7	122.4
250	65	124.1	122.1
250	65	126.4	121.8
250	65	126.8	122.6
250	65	126.9	125
250	65	127.4	128.2
250	65	127.4	126.7
250	65	128.1	129.5
250	65	127.5	130.7
250	65	128.2	132.6
250	65	128.5	129.1
250	65	127.6	126.4
250	65	128.4	128.8
250	65	128.7	128.5
250	65	128.2	130
250	65	127.1	129.5
250	66	125.9	132.9
250	66	126.6	132.9
250	66	126.2	131.9
250	65	126	131.7
250	65	126.6	129.4
250	66	125.6	128.5
250	66	126.1	127
250	65	125.4	126.4
250	66	125.2	128.7
250	65	125.5	127.7
250	65	124.7	128
250	66	125.1	128.2
250	66	125.9	127.7
250	66	128	127.3
250	66	129.4	123.9
250	66	128.8	123.6
250	66	129.8	125.9
250	66	131.9	126.6
250	66	133	126.9
250	66	133.3	127.5
250	66	132.1	129.1
250	66	129.7	128
250	66	126.8	125.7
250	66	125.9	122.9
250	66	123.4	123.7
250	66	121.5	124.6
250	66	118.4	125
250	66	118.7	128.4
250	65	120.9	128.1
250	66	119.4	128.1
250	66	120.7	126.7
250	66	119.8	125.6
250	65	120.7	123.1
250	65	122.9	120.4
250	66	120.7	120.6
250	66	121.1	121.6
250	65	119.7	121.3
250	65	120.9	121.5
250	65	123	122.7
250	65	120.5	122.4
250	65	122.1	123
250	65	122.7	123.9
250	65	123	123.3
250	65	121.6	124.2
250	65	120.1	125
250	65	119.4	126.3
250	65	121.2	125.7
250	65	120.7	125.4
250	65	121.8	126.1
250	65	121.1	126.3
250	65	121.8	126.1
250	65	124	126.8
250	65	121.8	126.8
250	65	122.6	127.3
250	65	120.5	127.8
250	65	119.5	127.3
250	65	119	126.7
250	65	116.2	125.6
250	65	117.9	126
250	65	120.5	125.4
250	65	123.1	126.2
250	65	125.8	126.1
250	65	127.7	126
250	65	133.4	126.5
250	65	135.1	125.5
250	65	134.9	125.7
250	65	134.7	124.2
250	65	134.7	124.1
250	65	133.7	124.3
250	65	128.7	123.1
250	65	126.8	123.9
250	65	125.7	123.2
250	65	123.6	122.6
250	65	122.2	123.3
250	65	121.9	122.5
250	65	123.9	123.8
250	65	123	122.6
250	65	121.5	121.5
250	65	124	121.9
250	65	124.4	120
250	65	124.6	119.8
250	65	126.1	118.2
250	65	126.5	118.8
250	65	128.3	118.9
250	65	126.9	117.2
250	65	129.8	118.1
250	65	128.3	120
250	66	126.6	123.2
250	65	127.1	124.3
250	65	123.5	125.6
250	65	124.7	128
250	65	124.4	128.4
250	65	124.4	127
250	65	122	126.6
250	65	120.4	125.1
250	65	124.1	124.5
250	65	123.7	125.4
250	65	120.4	125.5
250	65	120.2	126.2
250	65	122	124.6
250	64	123	127.3
250	64	121.6	127.2
250	64	122.3	125.6
250	64	122.6	125.3
250	64	121	125
250	64	120.5	125.3
250	64	119.4	122.9
250	64	117.3	124.9
250	64	115	125.5
250	64	114.8	125.5
250	64	116.2	126.7
250	64	118.4	126.2
250	64	118.4	126.4
250	64	119.3	124.3
250	64	120	126
250	64	121.2	126.9
250	64	123.5	127.8
250	65	121	128.5
250	64	120.1	126.2
250	65	119.7	125
250	65	119.3	123.4
250	65	117.3	121.6
250	65	117.1	119.8
250	65	118.1	119.8
250	65	118.6	121.9
250	65	119.5	126.3
250	65	121.9	128.2
250	65	124.2	130.5
250	65	124.1	129.7
250	66	123.8	129.9
250	65	124.1	132
250	65	123.5	130
250	65	121.2	130
250	65	119	130.3
250	66	117.2	131.7
250	65	117.7	132.8
250	66	119.4	131.9
250	66	123.3	132.4
250	66	124.9	131.4
250	66	127.6	129.1
250	66	129.1	127.5
250	66	129.1	125.6
250	66	126.6	123.8
250	66	122.5	123
250	66	121.1	123
250	66	118.2	125.1
250	66	115.9	126
250	66	114.5	126.2
250	66	115.4	127.7
250	66	115.7	127.1
250	66	116.4	126
250	66	118.4	124.4
250	66	120.1	123.7
250	66	122.6	123.4
250	66	123.6	121.8
250	66	125.2	123.6
250	66	125.1	124.5
250	66	124.3	126.3
250	65	111.6	206
250	0	111.6	206
250	0	111.6	206
250	0	111.6	206
250	0	111.6	206
250	0	111.6	206
250	0	111.6	206
250	64	48.1	590.6
250	66	53.6	550.5
250	67	62.7	490
250	67	72.9	417.6
250	67	84.6	343.9
250	66	96.2	264
250	67	107.3	184.7
250	67	114	146.4
250	67	116.5	127
250	67	118.4	119.6
250	66	118.2	115
250	66	116.8	116.3
250	67	117.3	117.9
250	66	116.1	118.6
250	66	116.8	118.5
250	66	115.5	119.6
250	66	116.3	117.1
250	66	117	115.8
250	66	115.8	115.4
250	66	115.1	111.7
250	66	114.4	112
250	66	115.1	112.7
250	66	112.8	114.6
250	66	113.9	115.5
250	66	115.3	116
250	66	116.5	120.4
250	66	116.2	119.3
250	66	116.9	117.3
250	65	119.7	119
250	66	118.6	118.7
250	66	117.3	118.5
250	66	117.5	116.9
250	65	116.2	119
250	66	115	118.3
250	66	113.6	115.8
250	65	114.2	116.5
250	66	113.9	117.4
250	66	115	118.3
250	66	116.4	120.1
250	65	116.5	122.7
250	65	116.2	123
250	66	116.9	123
250	66	116.7	120.7
250	66	115.4	120.5
250	66	115.4	119
250	66	115.7	120.7
250	66	115	124
250	66	113.9	127.6
250	66	114.1	128.6
250	66	114	128.6
250	66	114.8	126.5
250	66	115.9	124.8
250	66	115.5	122.1
250	66	115.5	120.9
250	66	115.7	122.4
250	66	113.6	121.3
250	66	111.7	123.4
250	66	109.3	123.6
250	66	111.5	125.5
250	66	110.9	124.3
250	66	112	124.5
250	66	115	125.8
250	66	116.5	124.5
250	66	117.2	124.1
250	67	116.1	124.3
250	66	116.4	124.8
250	67	116.1	123.5
250	66	113.7	124.4
250	67	115	127.5
250	67	115.7	127.8
250	67	115.9	127.4
250	66	116.4	126.1
250	66	117.3	125.2
250	66	119.8	124.3
250	66	119.3	123.5
250	67	119.6	124.6
250	67	119.7	122.9
250	66	120.5	121.8
250	67	120.4	122.2
250	66	118.4	121.9
250	67	116.6	122.1
250	66	116.1	122.1
250	66	115.7	123.6
250	67	115.2	124.8
250	66	113	125.4
250	66	112.3	126.4
250	66	113.7	126.9
250	66	112.2	125.4
250	66	112.6	125
250	66	112	127.5
250	66	113	128.1
250	66	114	127.8
250	65	113.6	129.3
250	65	115.8	130.7
250	65	116	130.5
250	65	117.2	129.4
250	64	117.6	129.5
250	64	118	130.1
250	64	118.6	128.5
250	63	117.5	129.5
250	63	117.5	129.7
250	63	117.3	131.3
250	62	116.7	132.5
250	62	115.8	134.2
250	62	114.2	134.2
250	62	113.1	134.5
250	61	113	134.6
250	61	111.2	132.4
250	61	110.5	131.2
250	61	111.3	131.3
250	61	112.4	132.5
250	61	114.5	133.9
250	61	113.6	137.2
250	61	114.7	138.7
250	61	114.7	139
250	60	113.6	137.2
250	60	113.1	135.7
250	60	112.9	132.3
250	60	113	129.1
250	60	113.3	129.3
250	60	115	128.6
250	60	116.8	128.6
250	60	119	127.9
250	59	119.3	128.7
250	59	120.6	128.7
250	59	119.4	127.5
250	59	119.9	129.9
250	59	118.8	131.3
250	60	116.4	133.1
250	59	115.6	133.5
250	59	114.9	134.4
250	59	117.5	135.7
250	59	118.7	133.5
250	59	119.7	131.9
250	59	117.4	130.2
250	59	118.8	131
250	59	120.3	133.2
250	59	118.6	133.9
250	59	115.1	136.4
250	59	115.5	138.2
250	59	119.1	141.2
250	59	119.9	142.5
250	59	120.9	141.9
250	59	122.5	142.5
250	59	126.3	140.6
250	59	127.6	138.1
250	59	129	136.8
250	60	126.9	134.9
250	60	123.5	132.8
250	60	122.4	133.1
250	59	120.4	135.6
250	60	120.3	136.9
250	60	119.7	138.1
250	60	121.5	138.1
250	60	124.1	137.6
250	60	125.2	137.3
250	60	127.1	133.6
250	60	125	134.5
250	60	123.5	134.1
250	60	122.2	133.6
250	60	120.7	134
80	60	119.6	133.7
80	60	120	136.2
80	60	123.4	133
80	60	125.4	133.3
80	60	127.9	133.6
80	60	128.9	134.8
80	60	130.1	133.6
80	60	128.6	134.2
80	60	127	138.1
80	60	126.8	137.7
80	60	124.8	139
80	60	122.9	138.7
80	60	122.7	137.4
80	60	123.8	134.8
80	61	122.8	133.6
80	60	121.2	132.4
80	61	120.9	131.2
80	61	123.1	130.4
80	60	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	0	115.1	185.3
80	60	59.8	552.3
80	62	63.3	518.9
80	62	71.3	467.7
80	62	79.6	407.4
80	62	90.2	338
80	63	98.6	266.8
80	62	108.1	195.5
80	63	114.5	159.2
80	62	117.3	139.1
80	62	117.4	128.2
80	63	114.9	125.9
80	63	114.7	124.9
80	63	115.7	124.6
80	63	117	122.7
80	63	116.9	122.9
80	63	119.7	124.4
80	63	121.1	125
80	63	123.3	126.1
80	63	123.8	126.3
80	63	121.3	127.4
80	63	122.9	126.8
80	63	121.1	125
80	63	121.8	123.9
80	64	121.8	122.4
80	63	119.3	122.9
80	63	119.7	123.7
80	63	118.7	127.2
80	63	118.3	126.4
80	63	119.2	127.9
80	63	120.5	129.1
80	63	122.8	129
80	63	123.7	129
80	63	122.6	127.9
80	63	121.7	130.8
80	63	121.3	132.1
80	63	119.5	134.9
80	63	119.7	136.1
80	63	120.3	135.5
80	63	121.1	135.2
80	63	123.6	134.8
80	63	124.3	134.5
80	63	123.7	133
80	63	123.8	134.2
80	63	125.4	133.6
80	63	126.6	134
80	64	127.1	134.3
80	64	125.3	133.7
80	63	126.8	132.9
80	63	125.3	131.4
80	64	124.2	131.4
80	64	123.7	126.5
80	63	123.1	124.2
80	63	123.1	124.5
80	64	124.1	123.2
80	64	125.9	120.4
80	64	128.3	119.6
80	63	129.8	124
186	64	130.5	124.9
186	64	132.7	124.2
186	64	132.3	126
186	64	130.6	127.6
186	64	128.7	128.5
186	64	126.2	127.6
186	64	126.6	126.3
186	64	126.5	124.7
186	64	125	125.1
186	64	125.7	125
186	64	124.4	124.5
186	64	126.1	123.8
186	64	125.5	123.9
186	64	126.5	124.5
186	64	126.5	121.9
186	65	126.9	122.8
186	65	128.3	122.2
186	65	129	120.3
186	65	127	119.6
186	65	124.3	118.3
186	65	125.2	119.2
186	65	124.1	117.6
186	65	124.5	115.4
186	65	120.7	117.1
186	67	118	118.2
186	66	102.3	144.6
186	62	72.1	231.6
186	64	48.3	276.6
186	64	23.6	297.6
186	64	4.3	300.6
186	64	6542.4	300.5
186	65	6540.3	272.1
186	64	6551.4	181.9
186	65	3.2	132.2
186	65	8.2	109.7
186	65	11.3	105.1
186	65	13.9	100.8
186	65	16.6	93.2
186	65	16.7	93.9
186	65	19.2	93.6
186	65	19.9	95.8
186	65	18.4	95.1
186	65	18.4	99
186	65	15.6	105.2
186	65	17.4	105.8
186	65	17.4	107.4
186	66	18.4	104
186	66	20.4	101.3
186	65	19.6	101.5
186	65	18.2	108.8
186	65	18	107.7
186	65	16.4	111.1
186	65	16.3	117.1
186	65	16.3	118.8
186	65	16.1	121.5
186	65	18.9	117.9
186	65	17.3	115.7
186	65	17.2	111.3
186	65	18.2	105.8
186	65	16.5	108
186	65	16.6	104.9
186	64	13.6	105.1
186	65	14.1	111
186	65	15.3	114
186	65	14.4	118
186	65	15.4	116.2
186	65	13.9	116.8
186	65	17.2	113.3
186	65	18.1	105.4
186	66	18.3	101
186	65	18.4	96.6
186	65	19.4	91.2
186	65	22.2	85.1
186	66	23.2	80
186	66	24	81.6
186	66	22.6	83.7
186	66	22.8	84.3
186	66	22.8	85
186	66	23	83
186	66	21.8	85.5
186	66	23.4	80.6
186	66	24.1	78.1
186	66	22.6	77
186	67	22.9	76.7
186	67	23.1	78.4
186	66	24	79.9
186	66	21.8	82.4
186	67	22.3	81.4
186	67	24.3	82.4
186	67	23.3	81.4
186	67	21.5	78.7
186	67	19.6	79.6
186	67	19.5	79
186	67	18.6	82.6
186	67	14.8	82
186	67	14	85
186	67	15	88.9
250	67	15.7	88.8
250	67	17.9	90.3
250	67	18.4	90.5
250	67	19	95.2
250	67	20.2	98.4
250	67	18.9	102.3
250	67	21	105.8
250	67	18.9	111.1
250	68	17.7	115.8
250	67	18.3	115.8
250	66	16.7	120
250	67	18.1	123.3
250	67	16.8	126.2
250	67	17	128.4
250	67	18.6	130.2
250	67	20.1	134
250	67	22	135.9
250	67	23.1	141
250	0	23.1	141
250	0	23.1	141
250	0	23.1	141
250	0	23.1	141
250	0	23.1	141
250	0	23.1	141
250	0	23.1	141
250	0	23.1	141
250	56	23.1	141
250	66	51.5	530.3
250	67	56.8	496.4
250	67	67.3	439.3
250	68	77.5	375.3
250	68	86.7	309.9
250	67	97.7	240.9
250	67	108.1	175
250	67	114.1	143.9
250	67	115.6	135.4
250	67	118.7	131.8
250	68	121.6	131.1
250	67	123.5	133.9
250	68	125.4	134.1
250	68	127	133.9
250	67	128.8	133.8
250	68	126.3	134.3
250	68	126.1	134
250	67	122.9	132.5
250	68	123.4	130
250	68	120.4	126.1
250	67	117.5	124.1
250	67	119.1	123.6
250	67	119.6	123.2
250	67	120.5	126.1
250	67	119.7	128.1
250	67	121.9	131.1
250	67	123.2	133.2
250	67	120.6	134.6
250	67	119.2	134.6
250	67	120.2	132.4
250	67	118.5	132.1
250	67	117.2	128.9
250	67	115.9	129.2
250	67	118	127.9
250	67	120.2	126.8
250	67	120.5	125
250	67	119.8	123
250	67	120.1	127.1
250	67	119.8	126
250	67	117.7	126
250	66	114.7	126.8
250	67	115.6	128.9
250	66	118.5	130.7
250	67	118.4	129.7
250	66	120.4	128.7
250	66	122	127.8
250	67	123.7	126.2
250	66	122.2	126.7
250	66	120.5	127.8
250	67	120.5	129.3
250	67	119.9	129
250	66	120.2	129
250	66	118.1	131.3
250	66	117.3	129.8
250	66	116.6	128.2
250	67	116.8	126
250	66	116.2	127.9
250	66	116.2	131.3
250	66	118.2	131.6
250	66	119.6	133.2
250	66	121.4	134.8
250	66	122.9	133.8
250	66	121.4	132.2
250	66	120.5	128.7
250	66	120.8	127.5
250	66	120.6	126.8
250	66	119.4	125.7
250	66	118.2	126.7
250	66	120.7	125.8
250	66	122.9	127.6
250	66	122	127.8
250	66	120.7	127.4
250	66	122.3	125.8
250	66	123.7	125.7
250	66	123.7	126.1
250	67	122.7	124
250	66	122.6	124.8
250	66	124.4	125.4
250	66	124.5	127
250	66	124.4	126.9
250	66	123.1	127.7
250	66	123.6	129.6
250	66	124.9	129.2
250	66	125.8	130.5
250	66	124.5	130.1
250	66	125.3	130.4
250	66	127.6	130.1
250	66	127.3	128.3
250	66	126.3	126
250	66	123.6	125.2
250	67	121.8	125
250	66	119.3	123.5
250	66	116.4	123.3
