trial	count_a	lat_a	count_m	lat_m	scorer
11078.20121114.4.3	1	405	1	433	RC
11078.20121114.4.4	1	381	1	400	RC
11078.20121114.4.5	1	361	1	383	RC
11078.20121114.4.6	1	393	1	417	RC
11078.20121114.4.7	1	369	1	400	RC
11078.20121114.4.8	1	361	1	383	RC
11078.20121114.4.9	1	373	1	400	RC
11078.20121114.4.10	1	337	1	367	RC
11078.20121114.4.11	1	389	1	417	RC
11078.20121114.4.12	1	345	1	367	RC
11078.20121114.4.13	1	537	1	567	RC
11078.20121114.4.14	1	417	1	400	RC
11078.20121114.4.15	1	361	1	383	RC
11078.20121114.4.16	1	402	1	417	RC
11078.20121114.4.17	1	429	1	417	RC
11078.20121114.4.18	1	514	1	533	RC
11078.20121114.4.19	1	425	1	433	RC
11078.20121114.4.20	1	401	1	433	RC
11078.20121114.4.21	1	393	1	417	RC
11078.20121114.4.22	1	400	1	433	RC
11078.20121114.4.23	1	437	1	467	RC
11078.20121114.4.24	1	405	1	433	RC
11078.20121114.4.25	1	393	1	417	RC
11078.20121114.4.26	1	389	1	400	RC
11078.20121114.4.27	1	392	1	417	RC
11078.20121114.4.28	1	389	1	433	RC
11078.20121114.4.29	1	381	-1	-1	RC
11078.20121114.4.30	1	353	1	383	RC
11078.20121114.4.31	1	497	1	533	RC
11078.20121114.4.32	1	380	1	383	RC
11078.20121114.4.33	1	517	1	533	RC
11078.20121114.4.34	1	341	1	367	RC
11078.20121114.4.35	1	379	1	400	RC
11078.20121114.4.36	1	341	1	367	RC
11078.20121114.4.37	1	385	1	400	RC
11078.20121114.4.38	1	417	1	433	RC
11078.20121114.4.39	1	441	1	467	RC
11078.20121114.4.40	2	237	-1	-1	RC
11078.20121114.4.41	1	385	1	400	RC
11078.20121114.4.42	1	325	1	350	RC
11078.20121114.3.1	1	365	1	383	RC
11078.20121114.3.2	1	360	1	367	RC
11078.20121114.3.3	1	361	1	383	RC
11078.20121114.3.4	1	385	1	400	RC
11078.20121114.3.5	1	393	1	417	RC
11078.20121114.3.6	1	365	1	333	RC
11078.20121114.3.7	1	417	1	450	RC
11078.20121114.3.8	1	424	1	433	RC
11078.20121114.3.9	1	388	1	400	RC
11078.20121114.3.10	1	394	1	433	RC
11078.20121114.3.11	1	413	1	417	RC
11078.20121114.3.12	1	425	1	450	RC
11078.20121114.3.13	1	405	1	433	RC
11078.20121114.3.14	1	373	1	400	RC
11078.20121114.3.15	1	389	1	383	RC
11078.20121114.3.16	-1	-1	-1	-1	RC
11078.20121114.3.17	1	393	1	417	RC
11078.20121114.3.18	1	373	1	400	RC
11078.20121114.3.19	1	437	1	467	RC
11078.20121114.3.20	1	433	1	450	RC
11078.20121114.3.21	1	365	1	400	RC
11078.20121114.3.22	1	409	1	417	RC
11078.20121114.3.23	1	365	1	383	RC
11078.20121114.3.24	1	358	1	350	RC
11078.20121114.3.25	1	393	1	400	RC
11078.20121114.3.26	1	445	1	467	RC
11078.20121114.3.27	1	453	1	433	RC
11078.20121114.3.28	1	349	1	367	RC
11078.20121114.3.29	-1	-1	1	367	RC
11078.20121114.3.30	1	485	1	350	RC
11078.20121114.3.31	1	336	1	367	RC
11078.20121114.3.32	1	405	1	417	RC
11078.20121114.3.33	1	393	1	417	RC
11078.20121114.3.34	1	364	1	383	RC
11078.20121114.3.35	1	361	1	367	RC
11078.20121114.3.36	1	425	1	450	RC
11078.20121114.3.37	1	409	1	433	RC
11078.20121114.3.38	1	361	1	383	RC
11078.20121114.3.39	1	361	1	367	RC
11078.20121114.3.40	1	388	1	417	RC
11078.20121114.3.41	1	393	1	417	RC
11078.20121114.3.42	1	393	1	417	RC
11078.20121114.2.1	1	357	1	283	RC
11078.20121114.2.2	1	369	1	400	RC
11078.20121114.2.3	1	353	1	383	RC
11078.20121114.2.4	1	358	1	383	RC
11078.20121114.2.5	1	408	1	433	RC
11078.20121114.2.6	1	381	1	400	RC
11078.20121114.2.7	1	338	1	367	RC
11078.20121114.2.8	1	401	1	417	RC
11078.20121114.2.9	1	373	1	333	RC
11078.20121114.2.10	1	421	1	450	RC
11078.20121114.2.11	1	368	1	400	RC
11078.20121114.2.12	1	489	1	517	RC
11078.20121114.2.13	1	405	1	433	RC
11078.20121114.2.14	1	393	1	417	RC
11078.20121114.2.15	1	589	1	617	RC
11078.20121114.2.16	1	405	1	433	RC
11078.20121114.2.17	1	537	1	533	RC
11078.20121114.2.18	1	344	1	383	RC
11078.20121114.2.19	1	385	1	417	RC
11078.20121114.2.20	1	385	1	417	RC
11078.20121114.2.21	1	361	1	383	RC
11078.20121114.2.22	1	389	1	400	RC
11078.20121114.2.23	1	377	1	383	RC
11078.20121114.2.24	1	550	1	567	RC
11078.20121114.2.25	1	465	1	483	RC
11078.20121114.2.26	1	365	1	383	RC
11078.20121114.2.27	1	421	1	433	RC
11078.20121114.2.28	-1	-1	-1	-1	RC
11078.20121114.2.29	1	365	1	400	RC
11078.20121114.2.30	1	484	1	17	RC
11078.20121114.2.31	1	437	1	467	RC
11078.20121114.2.32	1	489	1	517	RC
11078.20121114.2.33	1	393	1	417	RC
11078.20121114.2.34	1	353	1	383	RC
11078.20121114.2.35	1	405	1	417	RC
11078.20121114.2.36	1	201	-1	-1	RC
11078.20121114.2.37	1	403	1	433	RC
11078.20121114.2.38	1	385	1	417	RC
11078.20121114.2.39	2	389	1	417	RC
11078.20121114.2.40	1	361	1	283	RC
11078.20121114.2.41	1	365	1	400	RC
11078.20121114.2.42	1	389	1	400	RC
11078.20121114.1.1	1	361	1	300	RC
11078.20121114.1.2	1	349	1	367	RC
11078.20121114.1.3	1	417	1	433	RC
11078.20121114.1.4	1	389	1	417	RC
11078.20121114.1.5	1	384	1	417	RC
11078.20121114.1.6	1	409	1	433	RC
11078.20121114.1.7	1	574	1	583	RC
11078.20121114.1.8	1	425	1	450	RC
11078.20121114.1.9	1	401	1	433	RC
11078.20121114.1.10	1	408	1	417	RC
11078.20121114.1.11	1	417	-1	-1	RC
11078.20121114.1.12	1	425	1	417	RC
11078.20121114.1.13	1	425	1	450	RC
11078.20121114.1.14	1	389	1	417	RC
11078.20121114.1.15	-1	-1	2	100	RC
11078.20121114.1.16	1	413	1	450	RC
11078.20121114.1.17	1	353	1	383	RC
11078.20121114.1.18	1	405	1	433	RC
11078.20121114.1.19	1	397	1	433	RC
11078.20121114.1.20	1	429	1	450	RC
11078.20121114.1.21	1	381	1	417	RC
11078.20121114.1.22	1	341	1	367	RC
11078.20121114.1.23	1	465	1	417	RC
11078.20121114.1.24	1	541	1	567	RC
11078.20121114.1.25	1	429	1	450	RC
11078.20121114.1.26	1	373	1	400	RC
11078.20121114.1.27	1	385	1	417	RC
11078.20121114.1.28	1	349	1	383	RC
11078.20121114.1.29	1	381	1	400	RC
11078.20121114.1.30	1	358	1	383	RC
11078.20121114.1.31	1	409	1	433	RC
11078.20121114.1.32	1	413	1	433	RC
11078.20121114.1.33	1	409	1	433	RC
11078.20121114.1.34	1	349	1	383	RC
11078.20121114.1.35	1	377	1	400	RC
11078.20121114.1.36	1	454	1	483	RC
11078.20121114.1.37	1	385	1	433	RC
11078.20121114.1.38	1	412	-1	-1	RC
11078.20121114.1.39	1	369	1	350	RC
11078.20121114.1.40	1	433	1	433	RC
11078.20121114.1.41	1	373	1	267	RC
11078.20121114.1.42	1	397	1	417	RC
11075.20130416.4.1	1	360	1	283	LR
11075.20130416.4.2	1	377	1	400	LR
11075.20130416.4.3	1	372	1	383	LR
11075.20130416.4.4	1	345	1	367	LR
11075.20130416.4.5	1	332	1	333	LR
11075.20130416.4.6	1	353	1	383	LR
11075.20130416.4.7	1	417	1	433	LR
11075.20130416.4.8	1	485	1	383	LR
11075.20130416.4.9	2	317	0	333	LR
11075.20130416.4.10	1	393	1	400	LR
11075.20130416.4.11	1	333	1	367	LR
11075.20130416.4.12	1	357	1	383	LR
11075.20130416.4.13	1	349	1	383	LR
11075.20130416.4.14	1	349	1	367	LR
11075.20130416.4.15	1	365	1	367	LR
11075.20130416.4.16	1	341	1	367	LR
11075.20130416.4.17	1	357	1	383	LR
11075.20130416.4.18	1	357	1	383	LR
11075.20130416.4.19	1	385	1	400	LR
11075.20130416.4.20	1	349	1	367	LR
11075.20130416.4.21	1	349	1	383	LR
11075.20130416.4.22	1	369	1	400	LR
11075.20130416.4.23	1	373	1	383	LR
11075.20130416.4.24	1	333	-1	-1	LR
11075.20130416.4.25	1	333	1	367	LR
11075.20130416.4.26	1	373	1	400	LR
11075.20130416.4.27	1	329	1	350	LR
11075.20130416.4.28	1	337	1	350	LR
11075.20130416.4.29	1	329	1	350	LR
11075.20130416.4.30	1	329	1	367	LR
11075.20130416.4.31	1	377	1	400	LR
11075.20130416.4.32	1	349	1	383	LR
11075.20130416.4.33	1	325	1	350	LR
11075.20130416.4.34	1	505	1	550	LR
11075.20130416.4.35	-1	-1	-1	-1	LR
11075.20130416.4.36	1	347	1	383	LR
11075.20130416.4.37	1	325	1	367	LR
11075.20130416.4.38	1	385	1	417	LR
11075.20130416.4.39	1	361	1	383	LR
11075.20130416.4.40	1	362	1	400	LR
11075.20130416.4.41	1	352	1	383	LR
11075.20130416.4.42	1	364	1	383	LR
11075.20130416.3.1	1	337	1	367	LR
11075.20130416.3.2	1	301	1	333	LR
11075.20130416.3.3	1	393	1	433	LR
11075.20130416.3.4	1	340	1	350	LR
11075.20130416.3.5	1	329	1	367	LR
11075.20130416.3.6	1	389	1	417	LR
11075.20130416.3.7	1	329	1	367	LR
11075.20130416.3.8	1	376	1	383	LR
11075.20130416.3.9	1	333	1	350	LR
11075.20130416.3.10	1	437	1	450	LR
11075.20130416.3.11	1	357	1	383	LR
11075.20130416.3.12	1	389	1	400	LR
11075.20130416.3.13	-1	-1	-1	-1	LR
11075.20130416.3.14	1	344	1	350	LR
11075.20130416.3.15	0	465	1	483	LR
11075.20130416.3.16	1	365	1	367	LR
11075.20130416.3.17	1	341	1	350	LR
11075.20130416.3.18	1	343	1	367	LR
11075.20130416.3.19	1	413	1	433	LR
11075.20130416.3.20	-1	-1	1	367	LR
11075.20130416.3.21	1	489	1	517	LR
11075.20130416.3.22	1	345	1	383	LR
11075.20130416.3.23	1	373	1	350	LR
11075.20130416.3.24	1	457	1	483	LR
11075.20130416.3.25	1	385	1	400	LR
11075.20130416.3.26	1	341	1	367	LR
11075.20130416.3.27	1	357	1	400	LR
11075.20130416.3.28	1	353	1	383	LR
11075.20130416.3.29	1	332	1	367	LR
11075.20130416.3.30	1	333	1	367	LR
11075.20130416.3.31	1	461	1	500	LR
11075.20130416.3.32	1	333	1	367	LR
11075.20130416.3.33	1	373	1	367	LR
11075.20130416.3.34	1	325	1	350	LR
11075.20130416.3.35	1	361	1	367	LR
11075.20130416.3.36	1	350	-1	-1	LR
11075.20130416.3.37	1	349	-1	-1	LR
11075.20130416.3.38	1	449	1	433	LR
11075.20130416.3.39	-1	-1	-1	-1	LR
11075.20130416.3.40	1	337	1	367	LR
11075.20130416.3.41	1	397	1	417	LR
11075.20130416.3.42	1	337	1	367	LR
11075.20130416.2.1	1	371	1	300	LR
11075.20130416.2.2	1	317	1	317	LR
11075.20130416.2.3	1	338	1	317	LR
11075.20130416.2.4	1	385	1	417	LR
11075.20130416.2.5	1	413	1	433	LR
11075.20130416.2.6	1	381	1	417	LR
11075.20130416.2.7	1	345	1	383	LR
11075.20130416.2.8	1	373	1	400	LR
11075.20130416.2.9	1	421	1	433	LR
11075.20130416.2.10	1	377	1	400	LR
11075.20130416.2.11	2	286	2	300	LR
11075.20130416.2.12	1	337	1	367	LR
11075.20130416.2.13	1	349	1	383	LR
11075.20130416.2.14	1	341	1	383	LR
11075.20130416.2.15	1	381	1	417	LR
11075.20130416.2.16	1	333	1	367	LR
11075.20130416.2.17	1	333	1	350	LR
11075.20130416.2.18	1	377	1	400	LR
11075.20130416.2.19	1	309	1	333	LR
11075.20130416.2.20	1	385	1	400	LR
11075.20130416.2.21	1	373	1	400	LR
11075.20130416.2.22	1	333	1	367	LR
11075.20130416.2.23	1	409	1	417	LR
11075.20130416.2.24	1	377	1	400	LR
11075.20130416.2.25	1	373	1	400	LR
11075.20130416.2.26	1	365	1	400	LR
11075.20130416.2.27	1	369	1	400	LR
11075.20130416.2.28	1	393	1	400	LR
11075.20130416.2.29	1	353	1	383	LR
11075.20130416.2.30	1	361	1	383	LR
11075.20130416.2.31	1	350	1	383	LR
11075.20130416.2.32	1	381	1	400	LR
11075.20130416.2.33	1	349	1	367	LR
11075.20130416.2.34	1	389	1	417	LR
11075.20130416.2.35	1	337	1	367	LR
11075.20130416.2.36	1	325	1	350	LR
11075.20130416.2.37	1	397	1	433	LR
11075.20130416.2.38	1	381	1	417	LR
11075.20130416.2.39	1	342	1	367	LR
11075.20130416.2.40	1	401	1	433	LR
11075.20130416.2.41	1	349	1	383	LR
11075.20130416.2.42	1	337	1	367	LR
*11075.20130416.1.1	-1	-1	1	333	LR
*11075.20130416.1.2	-1	-1	1	450	LR
*11075.20130416.1.3	-1	-1	1	367	LR
*11075.20130416.1.4	-1	-1	1	383	LR
*11075.20130416.1.5	-1	-1	1	450	LR
*11075.20130416.1.6	-1	-1	1	400	LR
*11075.20130416.1.7	-1	-1	-1	-1	LR
*11075.20130416.1.8	-1	-1	1	367	LR
*11075.20130416.1.9	-1	-1	1	517	LR
*11075.20130416.1.10	-1	-1	1	433	LR
*11075.20130416.1.11	-1	-1	1	350	LR
*11075.20130416.1.12	-1	-1	1	433	LR
*11075.20130416.1.13	-1	-1	1	400	LR
*11075.20130416.1.14	-1	-1	1	417	LR
*11075.20130416.1.15	-1	-1	1	383	LR
*11075.20130416.1.16	-1	-1	1	367	LR
*11075.20130416.1.17	-1	-1	1	400	LR
*11075.20130416.1.18	-1	-1	1	467	LR
*11075.20130416.1.19	-1	-1	1	450	LR
*11075.20130416.1.20	-1	-1	2	367	LR
*11075.20130416.1.21	-1	-1	1	367	LR
*11075.20130416.1.22	-1	-1	1	383	LR
*11075.20130416.1.23	-1	-1	1	417	LR
*11075.20130416.1.24	-1	-1	1	467	LR
*11075.20130416.1.25	-1	-1	1	400	LR
*11075.20130416.1.26	-1	-1	1	383	LR
*11075.20130416.1.27	-1	-1	1	350	LR
*11075.20130416.1.28	-1	-1	1	383	LR
*11075.20130416.1.29	-1	-1	2	100	LR
*11075.20130416.1.30	-1	-1	1	400	LR
*11075.20130416.1.31	-1	-1	1	350	LR
*11075.20130416.1.32	-1	-1	1	417	LR
*11075.20130416.1.33	-1	-1	1	367	LR
*11075.20130416.1.34	-1	-1	1	400	LR
*11075.20130416.1.35	-1	-1	1	367	LR
*11075.20130416.1.36	-1	-1	1	417	LR
*11075.20130416.1.37	-1	-1	1	417	LR
*11075.20130416.1.38	-1	-1	1	350	LR
*11075.20130416.1.39	-1	-1	1	350	LR
*11075.20130416.1.40	-1	-1	1	383	LR
*11075.20130416.1.41	-1	-1	1	383	LR
*11075.20130416.1.42	-1	-1	1	383	LR
11074.20121130.4.1	2	405	1	317	LR
11074.20121130.4.2	1	445	1	467	LR
11074.20121130.4.3	1	429	1	450	LR
11074.20121130.4.4	1	413	1	383	LR
11074.20121130.4.5	1	397	1	433	LR
11074.20121130.4.6	1	373	1	400	LR
11074.20121130.4.7	1	485	1	500	LR
11074.20121130.4.8	1	589	1	550	LR
11074.20121130.4.9	-1	-1	1	1500	LR
11074.20121130.4.10	1	397	1	433	LR
11074.20121130.4.11	1	416	1	433	LR
11074.20121130.4.12	1	522	1	517	LR
11074.20121130.4.13	1	405	1	433	LR
11074.20121130.4.14	1	477	1	467	LR
11074.20121130.4.15	1	381	-1	-1	LR
11074.20121130.4.16	-1	-1	1	383	LR
11074.20121130.4.17	1	409	1	433	LR
11074.20121130.4.18	1	973	1	950	LR
11074.20121130.4.19	2	453	2	467	LR
11074.20121130.4.20	1	437	1	450	LR
11074.20121130.4.21	1	405	1	417	LR
11074.20121130.4.22	-1	-1	1	483	LR
11074.20121130.4.23	1	525	1	533	LR
11074.20121130.4.24	1	481	1	483	LR
11074.20121130.4.25	0	593	-1	-1	LR
11074.20121130.4.26	-1	-1	-1	-1	LR
11074.20121130.4.27	1	437	1	417	LR
11074.20121130.4.28	1	373	1	417	LR
11074.20121130.4.29	1	397	1	433	LR
11074.20121130.4.30	1	445	1	417	LR
11074.20121130.4.31	1	413	1	433	LR
11074.20121130.4.32	1	405	1	417	LR
11074.20121130.4.33	1	321	1	367	LR
11074.20121130.4.34	1	333	-1	-1	LR
11074.20121130.4.35	-1	-1	-1	-1	LR
11074.20121130.4.36	-1	-1	1	450	LR
11074.20121130.4.37	1	401	1	417	LR
11074.20121130.4.38	1	533	1	550	LR
11074.20121130.4.39	1	393	1	417	LR
11074.20121130.4.40	1	461	1	483	LR
11074.20121130.4.41	1	361	1	367	LR
11074.20121130.4.42	1	146	1	133	LR
11074.20121130.3.1	1	453	1	467	LR
11074.20121130.3.2	1	429	1	400	LR
11074.20121130.3.3	1	569	1	567	LR
11074.20121130.3.4	1	377	1	317	LR
11074.20121130.3.5	2	321	2	300	LR
11074.20121130.3.6	1	437	1	433	LR
11074.20121130.3.7	1	437	1	450	LR
11074.20121130.3.8	1	509	1	533	LR
11074.20121130.3.9	1	497	1	467	LR
11074.20121130.3.10	1	393	1	417	LR
11074.20121130.3.11	1	442	1	450	LR
11074.20121130.3.12	1	513	1	533	LR
11074.20121130.3.13	1	593	1	617	LR
11074.20121130.3.14	1	461	1	433	LR
11074.20121130.3.15	-1	-1	1	667	LR
11074.20121130.3.16	1	581	1	567	LR
11074.20121130.3.17	1	413	1	417	LR
11074.20121130.3.18	1	401	1	400	LR
11074.20121130.3.19	1	757	1	767	LR
11074.20121130.3.20	1	490	1	467	LR
11074.20121130.3.21	1	433	1	450	LR
11074.20121130.3.22	1	498	1	433	LR
11074.20121130.3.23	1	376	1	383	LR
11074.20121130.3.24	1	397	1	417	LR
11074.20121130.3.25	1	469	1	500	LR
11074.20121130.3.26	1	477	1	500	LR
11074.20121130.3.27	2	333	2	317	LR
11074.20121130.3.28	1	413	1	417	LR
11074.20121130.3.29	1	421	1	450	LR
11074.20121130.3.30	1	405	1	400	LR
11074.20121130.3.31	1	381	1	400	LR
11074.20121130.3.32	1	473	1	500	LR
11074.20121130.3.33	1	465	1	483	LR
11074.20121130.3.34	1	425	1	433	LR
11074.20121130.3.35	1	437	1	417	LR
11074.20121130.3.36	1	453	1	467	LR
11074.20121130.3.37	1	421	1	433	LR
11074.20121130.3.38	1	481	1	350	LR
11074.20121130.3.39	2	445	2	450	LR
11074.20121130.3.40	1	477	1	433	LR
11074.20121130.3.41	1	441	1	400	LR
11074.20121130.3.42	2	77	1	517	LR
11074.20121130.2.1	1	493	1	400	LR
11074.20121130.2.2	1	432	1	450	LR
11074.20121130.2.3	2	188	2	167	LR
11074.20121130.2.4	1	446	1	467	LR
11074.20121130.2.5	-1	-1	-1	-1	LR
11074.20121130.2.6	1	412	1	383	LR
11074.20121130.2.7	-1	-1	-1	-1	LR
11074.20121130.2.8	1	389	1	417	LR
11074.20121130.2.9	1	420	1	417	LR
11074.20121130.2.10	-1	-1	-1	-1	LR
11074.20121130.2.11	-1	-1	1	417	LR
11074.20121130.2.12	1	427	1	350	LR
11074.20121130.2.13	1	487	1	500	LR
11074.20121130.2.14	-1	-1	-1	-1	LR
11074.20121130.2.15	-1	-1	-1	-1	LR
11074.20121130.2.16	2	421	2	433	LR
11074.20121130.2.17	1	453	1	417	LR
11074.20121130.2.18	-1	-1	-1	-1	LR
11074.20121130.2.19	-1	-1	-1	-1	LR
11074.20121130.2.20	1	425	1	450	LR
11074.20121130.2.21	1	417	1	300	LR
11074.20121130.2.22	-1	-1	-1	-1	LR
11074.20121130.2.23	-1	-1	-1	-1	LR
11074.20121130.2.24	1	401	1	367	LR
11074.20121130.2.25	-1	-1	-1	-1	LR
11074.20121130.2.26	1	182	1	167	LR
11074.20121130.2.27	1	153	1	150	LR
11074.20121130.2.28	1	405	-1	-1	LR
11074.20121130.2.29	1	449	1	467	LR
11074.20121130.2.30	-1	-1	-1	-1	LR
11074.20121130.2.31	-1	-1	-1	-1	LR
11074.20121130.2.32	-1	-1	-1	-1	LR
11074.20121130.2.33	-1	-1	-1	-1	LR
11074.20121130.2.34	-1	-1	-1	-1	LR
11074.20121130.2.35	-1	-1	-1	-1	LR
11074.20121130.2.36	1	577	1	617	LR
11074.20121130.2.37	1	510	1	517	LR
11074.20121130.2.38	-1	-1	-1	-1	LR
11074.20121130.2.39	-1	-1	-1	-1	LR
11074.20121130.2.40	-1	-1	-1	-1	LR
11074.20121130.2.41	1	465	1	483	LR
11074.20121130.2.42	1	445	1	467	LR
11074.20121130.1.1	1	417	1	350	LR
11074.20121130.1.2	1	267	1	233	LR
11074.20121130.1.3	1	345	1	383	LR
11074.20121130.1.4	-1	-1	1	500	LR
11074.20121130.1.5	2	491	2	467	LR
11074.20121130.1.6	1	693	1	550	LR
11074.20121130.1.7	2	377	2	400	LR
11074.20121130.1.8	1	489	1	483	LR
11074.20121130.1.9	1	573	1	600	LR
11074.20121130.1.10	-1	-1	1	533	LR
11074.20121130.1.11	1	437	1	383	LR
11074.20121130.1.12	2	469	1	450	LR
11074.20121130.1.13	-1	-1	-1	1133	LR
11074.20121130.1.14	-1	-1	1	450	LR
11074.20121130.1.15	1	182	1	167	LR
11074.20121130.1.16	1	481	1	450	LR
11074.20121130.1.17	1	401	1	367	LR
11074.20121130.1.18	1	489	1	400	LR
11074.20121130.1.19	1	729	1	633	LR
11074.20121130.1.20	1	469	1	317	LR
11074.20121130.1.21	1	429	1	433	LR
11074.20121130.1.22	1	357	1	383	LR
11074.20121130.1.23	1	805	1	583	LR
11074.20121130.1.24	1	413	1	450	LR
11074.20121130.1.25	1	409	1	433	LR
11074.20121130.1.26	-1	-1	-1	-1	LR
11074.20121130.1.27	1	505	1	500	LR
11074.20121130.1.28	1	749	-1	-1	LR
11074.20121130.1.29	1	449	1	383	LR
11074.20121130.1.30	1	73	1	450	LR
11074.20121130.1.31	1	441	1	400	LR
11074.20121130.1.32	-1	-1	-1	-1	LR
11074.20121130.1.33	1	534	1	550	LR
11074.20121130.1.34	1	521	-1	-1	LR
11074.20121130.1.35	1	397	1	417	LR
11074.20121130.1.36	-1	-1	-1	-1	LR
11074.20121130.1.37	1	394	1	333	LR
11074.20121130.1.38	1	429	1	367	LR
11074.20121130.1.39	1	443	1	467	LR
11074.20121130.1.40	2	332	2	350	LR
11074.20121130.1.41	1	483	-1	-1	LR
11074.20121130.1.42	-1	-1	-1	-1	LR
11066.20121109.4.1	1	389	1	317	JP
11066.20121109.4.2	1	389	1	417	JP
11066.20121109.4.3	2	342	2	317	JP
11066.20121109.4.4	1	449	1	483	JP
11066.20121109.4.5	1	381	1	400	JP
11066.20121109.4.6	1	397	1	417	JP
11066.20121109.4.7	1	449	1	467	JP
11066.20121109.4.8	2	340	0	350	JP
11066.20121109.4.9	1	577	1	600	JP
11066.20121109.4.10	1	409	1	433	JP
11066.20121109.4.11	1	397	1	417	JP
11066.20121109.4.12	1	357	1	400	JP
11066.20121109.4.13	1	477	1	483	JP
11066.20121109.4.14	1	453	1	483	JP
11066.20121109.4.15	1	548	1	567	JP
11066.20121109.4.16	1	433	1	467	JP
11066.20121109.4.17	1	413	1	433	JP
11066.20121109.4.18	1	429	1	450	JP
11066.20121109.4.19	1	401	1	433	JP
11066.20121109.4.20	1	413	1	417	JP
11066.20121109.4.21	1	421	1	450	JP
11066.20121109.4.22	1	437	1	467	JP
11066.20121109.4.23	1	528	1	533	JP
11066.20121109.4.24	1	409	1	433	JP
11066.20121109.4.25	1	461	1	483	JP
11066.20121109.4.26	1	405	1	433	JP
11066.20121109.4.27	1	373	1	417	JP
11066.20121109.4.28	1	385	1	417	JP
11066.20121109.4.29	1	413	1	433	JP
11066.20121109.4.30	1	421	1	450	JP
11066.20121109.4.31	2	337	0	367	JP
11066.20121109.4.32	1	465	1	467	JP
11066.20121109.4.33	1	389	1	433	JP
11066.20121109.4.34	1	369	1	383	JP
11066.20121109.4.35	1	429	1	450	JP
11066.20121109.4.36	1	373	1	400	JP
11066.20121109.4.37	1	441	1	450	JP
11066.20121109.4.38	1	392	1	417	JP
11066.20121109.4.39	1	389	1	417	JP
11066.20121109.4.40	1	425	1	467	JP
11066.20121109.4.41	1	389	1	417	JP
11066.20121109.4.42	1	417	1	433	JP
11066.20121109.3.1	1	401	1	417	JP
11066.20121109.3.2	1	393	1	417	JP
11066.20121109.3.3	1	440	1	467	JP
11066.20121109.3.4	1	413	1	433	JP
11066.20121109.3.5	1	413	1	433	JP
11066.20121109.3.6	1	461	1	483	JP
11066.20121109.3.7	1	389	1	433	JP
11066.20121109.3.8	1	482	1	500	JP
11066.20121109.3.9	2	632	-1	-1	JP
11066.20121109.3.10	1	441	1	450	JP
11066.20121109.3.11	1	481	1	500	JP
11066.20121109.3.12	1	433	1	450	JP
11066.20121109.3.13	1	417	1	433	JP
11066.20121109.3.14	1	421	1	417	JP
11066.20121109.3.15	1	428	1	450	JP
11066.20121109.3.16	1	477	1	500	JP
11066.20121109.3.17	1	365	1	367	JP
11066.20121109.3.18	1	449	1	483	JP
11066.20121109.3.19	1	417	1	450	JP
11066.20121109.3.20	1	409	1	433	JP
11066.20121109.3.21	1	413	1	433	JP
11066.20121109.3.22	2	325	0	350	JP
11066.20121109.3.23	1	416	1	433	JP
11066.20121109.3.24	1	417	1	450	JP
11066.20121109.3.25	1	457	1	417	JP
11066.20121109.3.26	1	477	1	483	JP
11066.20121109.3.27	1	817	1	850	JP
11066.20121109.3.28	1	449	1	483	JP
11066.20121109.3.29	1	449	1	483	JP
11066.20121109.3.30	1	429	1	400	JP
11066.20121109.3.31	1	425	1	467	JP
11066.20121109.3.32	1	457	1	483	JP
11066.20121109.3.33	-1	-1	-1	-1	JP
11066.20121109.3.34	1	417	1	450	JP
11066.20121109.3.35	1	465	1	483	JP
11066.20121109.3.36	0	1393	-1	-1	JP
11066.20121109.3.37	1	405	1	400	JP
11066.20121109.3.38	1	425	1	450	JP
11066.20121109.3.39	1	413	1	450	JP
11066.20121109.3.40	1	505	1	533	JP
11066.20121109.3.41	1	401	1	433	JP
11066.20121109.3.42	1	537	1	567	JP
11066.20121109.2.1	1	401	1	333	JP
11066.20121109.2.2	1	405	1	417	JP
11066.20121109.2.3	1	441	1	467	JP
11066.20121109.2.4	1	449	1	483	JP
11066.20121109.2.5	1	441	1	467	JP
11066.20121109.2.6	1	381	1	417	JP
11066.20121109.2.7	1	445	1	467	JP
11066.20121109.2.8	1	397	1	433	JP
11066.20121109.2.9	1	441	1	467	JP
11066.20121109.2.10	2	389	0	400	JP
11066.20121109.2.11	1	501	1	533	JP
11066.20121109.2.12	1	397	1	433	JP
11066.20121109.2.13	1	369	1	400	JP
11066.20121109.2.14	1	413	1	433	JP
11066.20121109.2.15	1	497	1	533	JP
11066.20121109.2.16	1	417	1	433	JP
11066.20121109.2.17	1	517	1	533	JP
11066.20121109.2.18	1	521	1	550	JP
11066.20121109.2.19	1	373	1	383	JP
11066.20121109.2.20	1	429	1	433	JP
11066.20121109.2.21	1	582	1	617	JP
11066.20121109.2.22	2	332	2	350	JP
11066.20121109.2.23	1	541	1	567	JP
11066.20121109.2.24	1	453	1	483	JP
11066.20121109.2.25	1	469	1	500	JP
11066.20121109.2.26	1	445	1	467	JP
11066.20121109.2.27	1	421	1	450	JP
11066.20121109.2.28	1	391	1	417	JP
11066.20121109.2.29	1	425	1	467	JP
11066.20121109.2.30	1	425	1	467	JP
11066.20121109.2.31	-1	-1	1	433	JP
11066.20121109.2.32	1	453	1	483	JP
11066.20121109.2.33	1	441	1	467	JP
11066.20121109.2.34	1	498	1	517	JP
