trial	count_a	lat_a	count_m	lat_m	scorer
10701.20110201.2.60	2	318	0	317	LR
10701.20110201.1.1	-1	-1	1	33	LR
10701.20110201.1.2	-1	-1	-1	-1	LR
10701.20110201.1.3	1	337	1	317	LR
10701.20110201.1.4	1	401	1	383	LR
10701.20110201.1.5	1	369	1	367	LR
10701.20110201.1.6	1	369	1	350	LR
10701.20110201.1.7	1	365	1	350	LR
10701.20110201.1.8	1	349	1	333	LR
10701.20110201.1.9	1	353	-1	-1	LR
10701.20110201.1.10	1	306	1	317	LR
10701.20110201.1.11	1	341	1	333	LR
10701.20110201.1.12	1	377	1	383	LR
10701.20110201.1.13	1	369	1	367	LR
10701.20110201.1.14	1	321	1	333	LR
10701.20110201.1.15	1	302	1	300	LR
10701.20110201.1.16	1	412	1	417	LR
10701.20110201.1.17	1	337	1	350	LR
10701.20110201.1.18	1	302	1	300	LR
10701.20110201.1.19	-1	-1	-1	-1	LR
10701.20110201.1.20	-1	-1	1	367	LR
10701.20110201.1.21	1	341	-1	-1	LR
10701.20110201.1.22	1	306	-1	-1	LR
10701.20110201.1.23	1	397	1	417	LR
10701.20110201.1.24	1	357	-1	-1	LR
10701.20110201.1.25	1	333	1	350	LR
10701.20110201.1.26	-1	-1	-1	-1	LR
10701.20110201.1.27	1	428	1	433	LR
10701.20110201.1.28	1	325	1	333	LR
10701.20110201.1.29	1	377	1	383	LR
10701.20110201.1.30	1	321	1	333	LR
10701.20110201.1.31	1	314	1	300	LR
10701.20110201.1.32	1	377	1	350	LR
10701.20110201.1.33	1	409	1	417	LR
10701.20110201.1.34	1	321	1	317	LR
10701.20110201.1.35	1	424	1	400	LR
10701.20110201.1.36	2	385	0	383	LR
10701.20110201.1.37	1	385	1	350	LR
10701.20110201.1.38	1	445	1	350	LR
10701.20110201.1.39	1	431	1	417	LR
10701.20110201.1.40	1	369	1	367	LR
10701.20110201.1.41	1	377	1	367	LR
10701.20110201.1.42	1	333	1	317	LR
10701.20110201.1.43	1	341	1	333	LR
10701.20110201.1.44	1	393	1	383	LR
10701.20110201.1.45	1	357	1	350	LR
10701.20110201.1.46	1	313	-1	-1	LR
10701.20110201.1.47	1	301	1	300	LR
10701.20110201.1.48	1	381	1	367	LR
10701.20110201.1.49	1	301	1	300	LR
10701.20110201.1.50	1	469	1	467	LR
10701.20110201.1.51	1	309	1	300	LR
10701.20110201.1.52	1	345	1	317	LR
10701.20110201.1.53	1	397	1	383	LR
10701.20110201.1.54	1	373	1	383	LR
10701.20110201.1.55	1	444	1	450	LR
10701.20110201.1.56	2	286	2	300	LR
10701.20110201.1.57	1	365	1	367	LR
10701.20110201.1.58	1	294	1	300	LR
10701.20110201.1.59	1	424	1	433	LR
10701.20110201.1.60	1	302	1	317	LR
10701.20090618.2.1	2	282	-1	-1	AB
10701.20090618.2.2	1	270	-1	-1	AB
10701.20090618.2.3	2	236	0	233	AB
10701.20090618.2.4	0	1361	0	383	AB
10701.20090618.2.5	1	365	1	350	AB
10701.20090618.2.6	-1	-1	-1	-1	AB
10701.20090618.2.7	1	297	1	317	AB
10701.20090618.2.8	1	313	1	317	AB
10701.20090618.2.9	1	469	1	467	AB
10701.20090618.2.10	1	317	1	300	AB
10701.20090618.2.11	1	393	1	383	AB
10701.20090618.2.12	2	234	2	233	AB
10701.20090618.2.13	-1	-1	1	267	AB
10701.20090618.2.14	1	452	1	450	AB
10701.20090618.2.15	1	416	1	400	AB
10701.20090618.2.16	1	389	1	383	AB
10701.20090618.2.17	1	361	1	367	AB
10701.20090618.2.18	1	549	1	533	AB
10701.20090618.2.19	1	409	1	400	AB
10701.20090618.2.20	1	305	-1	-1	AB
10701.20090618.2.21	1	325	1	317	AB
10701.20090618.2.22	1	329	1	350	AB
10701.20090618.2.23	2	294	2	300	AB
10701.20090618.2.24	1	428	1	417	AB
10701.20090618.2.25	2	262	2	267	AB
10701.20090618.2.26	1	599	1	583	AB
10701.20090618.2.27	2	278	2	283	AB
10701.20090618.2.28	1	456	1	467	AB
10701.20090618.2.29	1	468	1	467	AB
10701.20090618.2.30	1	1281	1	1267	AB
10701.20090618.2.31	1	329	1	300	AB
10701.20090618.2.32	1	437	1	417	AB
10701.20090618.2.33	1	357	1	350	AB
10701.20090618.2.34	1	429	1	417	AB
10701.20090618.2.35	2	281	1	250	AB
10701.20090618.2.36	2	245	2	250	AB
10701.20090618.2.37	1	440	1	433	AB
10701.20090618.2.38	1	425	-1	-1	AB
10701.20090618.2.39	1	468	1	467	AB
10701.20090618.2.40	2	238	2	233	AB
10701.20090618.2.41	-1	-1	0	433	AB
10701.20090618.2.42	-1	-1	-1	-1	AB
10701.20090618.2.43	0	1097	0	350	AB
10701.20090618.2.44	1	441	1	417	AB
10701.20090618.2.45	-1	-1	1	283	AB
10701.20090618.2.46	1	337	1	333	AB
10701.20090618.2.47	1	357	1	333	AB
10701.20090618.2.48	1	338	1	333	AB
10701.20090618.2.49	2	310	2	300	AB
10701.20090618.2.50	1	413	1	400	AB
10701.20090618.2.51	1	385	0	367	AB
10701.20090618.2.52	1	461	0	433	AB
10701.20090618.2.53	1	361	1	350	AB
10701.20090618.2.54	2	242	-1	-1	AB
10701.20090618.2.55	1	428	1	417	AB
10701.20090618.2.56	1	417	1	383	AB
10701.20090618.2.57	1	413	1	367	AB
10701.20090618.2.58	2	341	2	333	AB
10701.20090618.2.59	1	433	1	417	AB
10701.20090618.2.60	2	269	2	267	AB
10701.20090618.1.1	2	349	1	117	AB
10701.20090618.1.2	-1	-1	1	300	AB
10701.20090618.1.3	2	266	-1	-1	AB
10701.20090618.1.4	2	258	2	267	AB
10701.20090618.1.5	1	393	1	383	AB
10701.20090618.1.6	1	433	1	417	AB
10701.20090618.1.7	2	261	2	250	AB
10701.20090618.1.8	2	305	2	283	AB
10701.20090618.1.9	2	377	1	367	AB
10701.20090618.1.10	2	361	2	367	AB
10701.20090618.1.11	1	369	1	367	AB
10701.20090618.1.12	2	265	2	267	AB
10701.20090618.1.13	1	385	1	383	AB
10701.20090618.1.14	2	274	2	283	AB
10701.20090618.1.15	1	401	1	400	AB
10701.20090618.1.16	1	329	1	300	AB
10701.20090618.1.17	2	295	-1	-1	AB
10701.20090618.1.18	1	339	1	333	AB
10701.20090618.1.19	-1	-1	1	317	AB
10701.20090618.1.20	1	557	-1	-1	AB
10701.20090618.1.21	1	385	0	333	AB
10701.20090618.1.22	2	245	2	233	AB
10701.20090618.1.23	-1	-1	0	283	AB
10701.20090618.1.24	2	301	2	300	AB
10701.20090618.1.25	1	357	1	350	AB
10701.20090618.1.26	2	381	1	383	AB
10701.20090618.1.27	1	318	1	317	AB
10701.20090618.1.28	1	439	-1	-1	AB
10701.20090618.1.29	-1	-1	1	300	AB
10701.20090618.1.30	2	306	1	283	AB
10701.20090618.1.31	-1	-1	1	383	AB
10701.20090618.1.32	-1	-1	1	333	AB
10701.20090618.1.33	-1	-1	0	350	AB
10701.20090618.1.34	2	285	2	283	AB
10701.20090618.1.35	1	321	1	300	AB
10701.20090618.1.36	2	273	1	267	AB
10701.20090618.1.37	1	389	2	183	AB
10701.20090618.1.38	2	270	2	267	AB
10701.20090618.1.39	-1	-1	1	283	AB
10701.20090618.1.40	1	377	1	350	AB
10701.20090618.1.41	2	290	-1	-1	AB
10701.20090618.1.42	1	480	1	233	AB
10701.20090618.1.43	1	400	1	400	AB
10701.20090618.1.44	2	330	-1	-1	AB
10701.20090618.1.45	-1	-1	1	167	AB
10701.20090618.1.46	1	345	1	300	AB
10701.20090618.1.47	2	265	-1	-1	AB
10701.20090618.1.48	-1	-1	1	333	AB
10701.20090618.1.49	-1	-1	1	300	AB
10701.20090618.1.50	2	265	2	267	AB
10701.20090618.1.51	2	282	2	283	AB
10701.20090618.1.52	-1	-1	-1	-1	AB
10701.20090618.1.53	2	242	-1	-1	AB
10701.20090618.1.54	2	290	1	283	AB
10701.20090618.1.55	2	278	1	267	AB
10701.20090618.1.56	1	306	1	300	AB
10701.20090618.1.57	2	325	2	317	AB
10701.20090618.1.58	1	309	1	267	AB
10701.20090618.1.59	2	273	-1	-1	AB
10701.20090618.1.60	1	413	1	400	AB
10700.20120815.2.1	1	397	1	167	JP
10700.20120815.2.2	1	389	1	383	JP
10700.20120815.2.3	1	377	1	383	JP
10700.20120815.2.4	1	333	1	350	JP
10700.20120815.2.5	1	412	1	517	JP
10700.20120815.2.6	1	333	1	333	JP
10700.20120815.2.7	1	420	1	417	JP
10700.20120815.2.8	1	345	1	350	JP
10700.20120815.2.9	1	468	1	450	JP
10700.20120815.2.10	1	381	1	367	JP
10700.20120815.2.11	1	373	1	367	JP
10700.20120815.2.12	1	349	1	350	JP
10700.20120815.2.13	1	373	1	367	JP
10700.20120815.2.14	1	448	1	450	JP
10700.20120815.2.15	1	473	1	467	JP
10700.20120815.2.16	1	428	1	417	JP
10700.20120815.2.17	1	353	1	350	JP
10700.20120815.2.18	1	333	1	333	JP
10700.20120815.2.19	1	353	1	350	JP
10700.20120815.2.20	1	333	1	317	JP
10700.20120815.2.21	1	393	1	383	JP
10700.20120815.2.22	1	432	1	450	JP
10700.20120815.2.23	1	369	1	383	JP
10700.20120815.2.24	1	397	1	400	JP
10700.20120815.2.25	1	361	1	383	JP
10700.20120815.2.26	1	405	1	417	JP
10700.20120815.2.27	1	365	1	367	JP
10700.20120815.2.28	1	337	1	350	JP
10700.20120815.2.29	1	314	1	333	JP
10700.20120815.2.30	1	350	1	367	JP
10700.20120815.2.31	1	440	1	450	JP
10700.20120815.2.32	1	480	1	500	JP
10700.20120815.2.33	1	353	1	367	JP
10700.20120815.2.34	1	436	1	450	JP
10700.20120815.2.35	1	377	1	383	JP
10700.20120815.2.36	1	377	1	383	JP
10700.20120815.2.37	1	365	1	383	JP
10700.20120815.2.38	1	369	1	383	JP
10700.20120815.2.39	1	357	1	367	JP
10700.20120815.2.40	1	400	1	417	JP
10700.20120815.2.41	1	381	1	400	JP
10700.20120815.2.42	1	365	1	367	JP
10700.20120815.2.43	1	393	1	417	JP
10700.20120815.2.44	1	385	1	383	JP
10700.20120815.2.45	1	529	1	517	JP
10700.20120815.2.46	1	329	1	333	JP
10700.20120815.2.47	1	529	1	517	JP
10700.20120815.2.48	1	393	1	383	JP
10700.20120815.2.49	1	353	1	350	JP
10700.20120815.2.50	1	377	1	367	JP
10700.20120815.2.51	1	365	1	350	JP
10700.20120815.2.52	1	353	1	350	JP
10700.20120815.2.53	1	349	1	350	JP
10700.20120815.2.54	1	381	1	367	JP
10700.20120815.2.55	1	385	1	383	JP
10700.20120815.2.56	1	373	1	367	JP
10700.20120815.2.57	1	329	1	317	JP
10700.20120815.2.58	2	318	2	333	JP
10700.20120815.2.59	1	587	1	583	JP
10700.20120815.2.60	1	393	1	400	JP
10700.20120815.1.1	1	456	1	217	JP
10700.20120815.1.2	1	468	1	467	JP
10700.20120815.1.3	1	353	1	367	JP
10700.20120815.1.4	1	357	1	350	JP
10700.20120815.1.5	1	425	1	417	JP
10700.20120815.1.6	1	349	1	350	JP
10700.20120815.1.7	1	345	1	333	JP
10700.20120815.1.8	1	381	1	367	JP
10700.20120815.1.9	1	477	1	467	JP
10700.20120815.1.10	1	361	1	350	JP
10700.20120815.1.11	1	485	1	467	JP
10700.20120815.1.12	1	498	1	500	JP
10700.20120815.1.13	1	545	1	533	JP
10700.20120815.1.14	1	489	1	500	JP
10700.20120815.1.15	1	445	1	433	JP
10700.20120815.1.16	1	425	1	417	JP
10700.20120815.1.17	1	445	1	433	JP
10700.20120815.1.18	1	345	1	350	JP
10700.20120815.1.19	1	401	1	417	JP
10700.20120815.1.20	1	428	1	450	JP
10700.20120815.1.21	1	405	1	417	JP
10700.20120815.1.22	1	409	1	417	JP
10700.20120815.1.23	1	480	1	483	JP
10700.20120815.1.24	1	436	1	450	JP
10700.20120815.1.25	1	432	1	433	JP
10700.20120815.1.26	1	468	1	483	JP
10700.20120815.1.27	1	357	1	367	JP
10700.20120815.1.28	1	393	1	400	JP
10700.20120815.1.29	1	389	1	400	JP
10700.20120815.1.30	1	385	1	400	JP
10700.20120815.1.31	1	409	1	417	JP
10700.20120815.1.32	1	464	1	483	JP
10700.20120815.1.33	1	496	1	500	JP
10700.20120815.1.34	1	345	1	350	JP
10700.20120815.1.35	1	385	1	400	JP
10700.20120815.1.36	1	369	1	383	JP
10700.20120815.1.37	1	393	1	383	JP
10700.20120815.1.38	1	347	1	350	JP
10700.20120815.1.39	1	508	1	483	JP
10700.20120815.1.40	1	381	1	383	JP
10700.20120815.1.41	1	469	1	467	JP
10700.20120815.1.42	1	385	1	383	JP
10700.20120815.1.43	1	472	1	450	JP
10700.20120815.1.44	1	381	1	367	JP
10700.20120815.1.45	1	397	1	400	JP
10700.20120815.1.46	1	509	1	500	JP
10700.20120815.1.47	1	469	1	450	JP
10700.20120815.1.48	1	461	1	450	JP
10700.20120815.1.49	1	373	1	367	JP
10700.20120815.1.50	1	373	1	367	JP
10700.20120815.1.51	1	445	1	433	JP
10700.20120815.1.52	1	393	1	400	JP
10700.20120815.1.53	1	497	1	467	JP
10700.20120815.1.54	1	405	1	400	JP
10700.20120815.1.55	1	553	1	533	JP
10700.20120815.1.56	1	405	1	417	JP
10700.20120815.1.57	1	361	1	367	JP
10700.20120815.1.58	1	476	1	467	JP
10700.20120815.1.59	1	369	1	367	JP
10700.20120815.1.60	1	337	1	350	JP
10700.20110131.2.1	1	318	1	150	LR
10700.20110131.2.2	1	337	1	333	LR
10700.20110131.2.3	1	309	1	300	LR
10700.20110131.2.4	1	325	1	317	LR
10700.20110131.2.5	1	361	1	350	LR
10700.20110131.2.6	1	341	1	333	LR
10700.20110131.2.7	1	321	1	300	LR
10700.20110131.2.8	1	397	1	383	LR
10700.20110131.2.9	1	353	1	333	LR
10700.20110131.2.10	1	377	1	367	LR
10700.20110131.2.11	1	377	1	367	LR
10700.20110131.2.12	2	297	2	283	LR
10700.20110131.2.13	1	405	1	400	LR
10700.20110131.2.14	1	493	1	483	LR
10700.20110131.2.15	1	302	1	317	LR
10700.20110131.2.16	1	460	1	467	LR
10700.20110131.2.17	1	353	1	350	LR
10700.20110131.2.18	1	416	1	417	LR
10700.20110131.2.19	1	325	1	333	LR
10700.20110131.2.20	1	353	1	350	LR
10700.20110131.2.21	1	389	1	383	LR
10700.20110131.2.22	1	385	1	367	LR
10700.20110131.2.23	1	341	1	333	LR
10700.20110131.2.24	1	485	1	467	LR
10700.20110131.2.25	1	413	1	400	LR
10700.20110131.2.26	1	305	1	283	LR
10700.20110131.2.27	1	389	1	383	LR
10700.20110131.2.28	1	489	1	483	LR
10700.20110131.2.29	1	345	1	333	LR
10700.20110131.2.30	1	513	1	500	LR
10700.20110131.2.31	1	333	1	333	LR
10700.20110131.2.32	1	361	1	333	LR
10700.20110131.2.33	1	393	1	383	LR
10700.20110131.2.34	1	293	1	283	LR
10700.20110131.2.35	1	341	1	333	LR
10700.20110131.2.36	1	405	1	400	LR
10700.20110131.2.37	1	357	1	333	LR
10700.20110131.2.38	1	365	1	350	LR
10700.20110131.2.39	1	369	1	350	LR
10700.20110131.2.40	1	365	1	350	LR
10700.20110131.2.41	1	361	1	350	LR
10700.20110131.2.42	1	365	1	350	LR
10700.20110131.2.43	1	445	1	433	LR
10700.20110131.2.44	1	401	1	383	LR
10700.20110131.2.45	1	310	1	317	LR
10700.20110131.2.46	1	361	1	367	LR
10700.20110131.2.47	1	393	1	400	LR
10700.20110131.2.48	1	535	1	533	LR
10700.20110131.2.49	1	373	1	383	LR
10700.20110131.2.50	1	353	1	350	LR
10700.20110131.2.51	1	452	1	450	LR
10700.20110131.2.52	1	488	1	483	LR
10700.20110131.2.53	1	389	1	400	LR
10700.20110131.2.54	1	397	1	400	LR
10700.20110131.2.55	1	452	1	450	LR
10700.20110131.2.56	1	361	1	367	LR
10700.20110131.2.57	1	381	1	367	LR
10700.20110131.2.58	1	432	1	417	LR
10700.20110131.2.59	1	393	1	350	LR
10700.20110131.2.60	1	500	1	483	LR
10700.20110131.1.1	1	325	1	250	LR
10700.20110131.1.2	1	325	1	333	LR
10700.20110131.1.3	1	341	1	350	LR
10700.20110131.1.4	1	313	1	317	LR
10700.20110131.1.5	1	341	1	333	LR
10700.20110131.1.6	1	393	1	383	LR
10700.20110131.1.7	1	365	1	350	LR
10700.20110131.1.8	1	373	1	367	LR
10700.20110131.1.9	1	325	1	317	LR
10700.20110131.1.10	1	337	1	333	LR
10700.20110131.1.11	1	337	1	333	LR
10700.20110131.1.12	1	385	1	367	LR
10700.20110131.1.13	1	357	1	333	LR
10700.20110131.1.14	1	357	1	350	LR
10700.20110131.1.15	1	341	1	333	LR
10700.20110131.1.16	1	429	1	417	LR
10700.20110131.1.17	1	357	1	350	LR
10700.20110131.1.18	1	353	1	350	LR
10700.20110131.1.19	1	329	1	333	LR
10700.20110131.1.20	1	353	1	350	LR
10700.20110131.1.21	1	329	1	333	LR
10700.20110131.1.22	1	343	1	350	LR
10700.20110131.1.23	1	420	1	433	LR
10700.20110131.1.24	1	412	1	417	LR
10700.20110131.1.25	1	353	1	367	LR
10700.20110131.1.26	1	341	1	350	LR
10700.20110131.1.27	1	389	1	400	LR
10700.20110131.1.28	1	401	1	400	LR
10700.20110131.1.29	1	385	1	383	LR
10700.20110131.1.30	1	314	1	317	LR
10700.20110131.1.31	1	361	1	367	LR
10700.20110131.1.32	1	353	1	367	LR
10700.20110131.1.33	1	361	1	367	LR
10700.20110131.1.34	1	401	1	400	LR
10700.20110131.1.35	1	389	1	400	LR
10700.20110131.1.36	1	349	1	367	LR
10700.20110131.1.37	1	333	1	317	LR
10700.20110131.1.38	1	373	1	367	LR
10700.20110131.1.39	2	325	2	317	LR
10700.20110131.1.40	1	389	1	367	LR
10700.20110131.1.41	2	286	2	283	LR
10700.20110131.1.42	1	321	1	283	LR
10700.20110131.1.43	1	325	1	317	LR
10700.20110131.1.44	1	432	1	417	LR
10700.20110131.1.45	1	369	1	367	LR
10700.20110131.1.46	1	349	1	333	LR
10700.20110131.1.47	1	436	1	433	LR
10700.20110131.1.48	1	341	1	333	LR
10700.20110131.1.49	1	325	1	317	LR
10700.20110131.1.50	1	401	1	383	LR
10700.20110131.1.51	1	416	1	400	LR
10700.20110131.1.52	1	310	1	300	LR
10700.20110131.1.53	1	353	1	317	LR
10700.20110131.1.54	1	305	1	300	LR
10700.20110131.1.55	1	337	1	333	LR
10700.20110131.1.56	1	413	1	400	LR
10700.20110131.1.57	1	417	1	400	LR
10700.20110131.1.58	1	377	1	367	LR
10700.20110131.1.59	1	445	1	433	LR
10700.20110131.1.60	1	381	1	383	LR
10700.20090618.2.1	1	658	1	567	AB
10700.20090618.2.2	1	397	1	400	AB
10700.20090618.2.3	1	357	1	350	AB
10700.20090618.2.4	1	405	1	400	AB
10700.20090618.2.5	-1	-1	1	333	AB
10700.20090618.2.6	1	393	1	383	AB
10700.20090618.2.7	1	420	1	417	AB
10700.20090618.2.8	1	412	1	400	AB
10700.20090618.2.9	1	397	1	367	AB
10700.20090618.2.10	1	393	1	367	AB
10700.20090618.2.11	1	597	1	600	AB
10700.20090618.2.12	2	265	2	267	AB
10700.20090618.2.13	1	409	1	400	AB
10700.20090618.2.14	1	337	1	333	AB
10700.20090618.2.15	1	412	1	417	AB
10700.20090618.2.16	1	440	1	433	AB
10700.20090618.2.17	1	397	1	400	AB
10700.20090618.2.18	1	500	1	500	AB
10700.20090618.2.19	1	436	1	433	AB
10700.20090618.2.20	1	393	1	400	AB
10700.20090618.2.21	1	425	1	383	AB
10700.20090618.2.22	1	369	1	350	AB
10700.20090618.2.23	1	405	1	383	AB
10700.20090618.2.24	1	365	1	350	AB
10700.20090618.2.25	1	457	1	450	AB
10700.20090618.2.26	1	393	1	400	AB
10700.20090618.2.27	1	444	1	433	AB
10700.20090618.2.28	1	393	1	400	AB
10700.20090618.2.29	1	353	1	350	AB
10700.20090618.2.30	1	333	1	333	AB
10700.20090618.2.31	1	401	1	400	AB
10700.20090618.2.32	1	464	1	467	AB
10700.20090618.2.33	1	515	1	517	AB
10700.20090618.2.34	1	405	1	383	AB
10700.20090618.2.35	1	461	1	433	AB
10700.20090618.2.36	1	421	1	400	AB
10700.20090618.2.37	1	513	1	517	AB
10700.20090618.2.38	1	517	1	500	AB
10700.20090618.2.39	1	389	1	383	AB
10700.20090618.2.40	1	385	1	383	AB
10700.20090618.2.41	1	529	1	500	AB
10700.20090618.2.42	1	480	1	483	AB
10700.20090618.2.43	1	405	1	400	AB
10700.20090618.2.44	1	468	1	467	AB
10700.20090618.2.45	1	448	1	450	AB
10700.20090618.2.46	1	468	1	467	AB
10700.20090618.2.47	1	365	1	350	AB
10700.20090618.2.48	1	369	1	350	AB
10700.20090618.2.49	1	453	1	433	AB
10700.20090618.2.50	1	389	1	383	AB
10700.20090618.2.51	1	553	1	550	AB
10700.20090618.2.52	1	393	1	383	AB
10700.20090618.2.53	1	416	1	400	AB
10700.20090618.2.54	1	456	1	433	AB
10700.20090618.2.55	1	448	1	450	AB
10700.20090618.2.56	1	377	1	367	AB
10700.20090618.2.57	1	440	1	433	AB
10700.20090618.2.58	1	337	1	333	AB
10700.20090618.2.59	2	341	2	333	AB
10700.20090618.2.60	2	287	2	267	AB
10700.20090618.1.1	1	424	1	333	AB
10700.20090618.1.2	1	381	1	383	AB
10700.20090618.1.3	1	401	1	400	AB
10700.20090618.1.4	1	393	1	383	AB
10700.20090618.1.5	1	432	1	433	AB
10700.20090618.1.6	1	425	1	400	AB
10700.20090618.1.7	1	449	1	433	AB
10700.20090618.1.8	1	385	1	367	AB
10700.20090618.1.9	1	461	1	450	AB
10700.20090618.1.10	1	401	1	400	AB
10700.20090618.1.11	1	381	1	383	AB
10700.20090618.1.12	1	424	1	417	AB
10700.20090618.1.13	1	515	1	500	AB
10700.20090618.1.14	1	599	1	583	AB
10700.20090618.1.15	1	365	1	367	AB
10700.20090618.1.16	1	389	1	383	AB
10700.20090618.1.17	1	468	1	467	AB
10700.20090618.1.18	1	393	1	317	AB
10700.20090618.1.19	1	385	1	383	AB
10700.20090618.1.20	1	565	1	533	AB
10700.20090618.1.21	1	721	1	683	AB
10700.20090618.1.22	1	457	1	450	AB
10700.20090618.1.23	1	417	1	400	AB
10700.20090618.1.24	1	401	1	400	AB
10700.20090618.1.25	1	440	1	433	AB
10700.20090618.1.26	1	412	1	417	AB
10700.20090618.1.27	1	409	1	400	AB
10700.20090618.1.28	1	345	1	333	AB
10700.20090618.1.29	1	377	1	367	AB
10700.20090618.1.30	1	507	1	500	AB
10700.20090618.1.31	1	468	1	467	AB
10700.20090618.1.32	1	401	1	400	AB
10700.20090618.1.33	1	513	1	500	AB
10700.20090618.1.34	1	437	1	417	AB
10700.20090618.1.35	1	569	1	567	AB
10700.20090618.1.36	1	417	1	417	AB
10700.20090618.1.37	1	509	1	517	AB
10700.20090618.1.38	1	453	1	450	AB
10700.20090618.1.39	1	500	1	483	AB
10700.20090618.1.40	1	409	1	383	AB
10700.20090618.1.41	1	345	1	350	AB
10700.20090618.1.42	1	365	1	367	AB
10700.20090618.1.43	1	424	1	417	AB
10700.20090618.1.44	1	488	1	483	AB
10700.20090618.1.45	1	487	1	467	AB
10700.20090618.1.46	1	469	1	450	AB
10700.20090618.1.47	1	437	1	417	AB
10700.20090618.1.48	1	481	1	483	AB
10700.20090618.1.49	1	397	1	367	AB
10700.20090618.1.50	1	553	1	550	AB
10700.20090618.1.51	1	405	1	400	AB
10700.20090618.1.52	1	381	1	383	AB
10700.20090618.1.53	1	412	1	400	AB
10700.20090618.1.54	1	436	1	433	AB
10700.20090618.1.55	1	507	1	500	AB
10700.20090618.1.56	1	389	1	383	AB
10700.20090618.1.57	2	298	2	300	AB
10700.20090618.1.58	1	565	1	517	AB
10700.20090618.1.59	1	381	1	367	AB
10700.20090618.1.60	1	405	1	383	AB
10699.20120724.2.1	1	365	1	183	RI
10699.20120724.2.2	1	329	1	333	RI
10699.20120724.2.3	1	349	1	367	RI
10699.20120724.2.4	1	345	1	367	RI
10699.20120724.2.5	-1	-1	-1	-1	RI
10699.20120724.2.6	1	385	1	400	RI
10699.20120724.2.7	1	420	1	417	RI
10699.20120724.2.8	-1	-1	-1	-1	RI
10699.20120724.2.9	1	333	1	350	RI
10699.20120724.2.10	1	369	1	367	RI
10699.20120724.2.11	-1	-1	-1	-1	RI
10699.20120724.2.12	-1	-1	-1	-1	RI
10699.20120724.2.13	1	345	1	350	RI
10699.20120724.2.14	1	420	1	433	RI
10699.20120724.2.15	1	361	1	367	RI
10699.20120724.2.16	1	353	1	350	RI
10699.20120724.2.17	1	377	1	383	RI
10699.20120724.2.18	-1	-1	-1	-1	RI
10699.20120724.2.19	1	341	1	333	RI
10699.20120724.2.20	1	389	1	383	RI
10699.20120724.2.21	-1	-1	-1	-1	RI
10699.20120724.2.22	-1	-1	-1	-1	RI
10699.20120724.2.23	-1	-1	-1	-1	RI
10699.20120724.2.24	1	477	1	467	RI
10699.20120724.2.25	1	453	1	433	RI
10699.20120724.2.26	-1	-1	-1	-1	RI
10699.20120724.2.27	1	401	1	383	RI
10699.20120724.2.28	1	429	1	417	RI
10699.20120724.2.29	-1	-1	-1	-1	RI
10699.20120724.2.30	1	385	1	383	RI
10699.20120724.2.31	1	409	1	400	RI
10699.20120724.2.32	1	393	1	383	RI
10699.20120724.2.33	1	361	1	350	RI
10699.20120724.2.34	1	385	1	383	RI
10699.20120724.2.35	-1	-1	-1	-1	RI
10699.20120724.2.36	1	357	1	333	RI
10699.20120724.2.37	1	405	1	383	RI
10699.20120724.2.38	1	333	1	317	RI
10699.20120724.2.39	-1	-1	-1	-1	RI
10699.20120724.2.40	1	369	1	367	RI
10699.20120724.2.41	1	405	1	400	RI
10699.20120724.2.42	1	365	1	350	RI
10699.20120724.2.43	1	353	1	350	RI
10699.20120724.2.44	1	377	1	367	RI
10699.20120724.2.45	-1	-1	-1	1300	RI
10699.20120724.2.46	1	337	1	350	RI
10699.20120724.2.47	-1	-1	-1	-1	RI
10699.20120724.2.48	-1	-1	-1	-1	RI
10699.20120724.2.49	-1	-1	-1	-1	RI
10699.20120724.2.50	1	373	1	367	RI
10699.20120724.2.51	1	369	1	400	RI
10699.20120724.2.52	1	377	1	367	RI
10699.20120724.2.53	1	345	1	350	RI
10699.20120724.2.54	-1	-1	-1	-1	RI
10699.20120724.2.55	-1	-1	-1	-1	RI
10699.20120724.2.56	-1	-1	-1	-1	RI
10699.20120724.2.57	-1	-1	-1	-1	RI
10699.20120724.2.58	-1	-1	-1	-1	RI
10699.20120724.2.59	-1	-1	-1	-1	RI
10699.20120724.2.60	1	374	1	367	RI
10699.20120724.1.1	1	436	1	217	RI
10699.20120724.1.2	1	377	1	383	RI
10699.20120724.1.3	1	436	1	450	RI
10699.20120724.1.4	1	429	1	417	RI
10699.20120724.1.5	1	389	1	367	RI
10699.20120724.1.6	1	397	1	383	RI
10699.20120724.1.7	1	337	1	333	RI
10699.20120724.1.8	-1	-1	-1	1167	RI
10699.20120724.1.9	1	349	1	333	RI
10699.20120724.1.10	1	457	1	450	RI
10699.20120724.1.11	1	369	1	350	RI
10699.20120724.1.12	1	401	1	400	RI
10699.20120724.1.13	-1	-1	-1	583	RI
10699.20120724.1.14	1	365	1	367	RI
10699.20120724.1.15	1	413	1	400	RI
10699.20120724.1.16	1	361	1	350	RI
10699.20120724.1.17	1	377	1	383	RI
10699.20120724.1.18	1	365	1	367	RI
10699.20120724.1.19	-1	-1	-1	-1	RI
10699.20120724.1.20	1	373	1	383	RI
10699.20120724.1.21	-1	-1	-1	-1	RI
10699.20120724.1.22	1	318	-1	-1	RI
10699.20120724.1.23	1	333	1	350	RI
10699.20120724.1.24	1	337	1	350	RI
