subj,date,trial,sac.type,score,lat
10316,20140429,47,vgs,1,133
10316,20140429,48,anti,2,100
10318,20060614,4,anti,1,217
10318,20060614,7,anti,1,300
10318,20060614,8,vgs,1,167
10318,20060614,10,anti,1,283
10318,20060614,11,vgs,1,217
10318,20060614,13,anti,1,233
10318,20060614,14,anti,2,233
10318,20060614,15,anti,1,250
10318,20060614,16,vgs,1,200
10318,20060614,17,anti,1,233
10318,20060614,18,vgs,1,200
10318,20060614,19,anti,1,183
10318,20060614,20,vgs,1,233
10318,20060614,21,anti,1,250
10318,20060614,24,vgs,1,217
10318,20060614,25,vgs,1,150
10318,20060614,26,vgs,1,267
10318,20060614,27,vgs,1,250
10318,20060614,29,anti,1,350
10318,20060614,30,vgs,0,317
10318,20060614,32,vgs,1,250
10318,20060614,33,vgs,1,150
10318,20060614,34,anti,1,250
10318,20060614,35,vgs,1,183
10318,20060614,36,vgs,1,83
10318,20060614,37,anti,0,300
10318,20060614,40,vgs,1,183
10318,20060614,42,anti,1,517
10318,20060614,45,anti,1,383
10318,20060614,46,anti,1,233
10318,20060614,47,vgs,1,200
10318,20070626,1,anti,1,267
10318,20070626,5,anti,1,250
10318,20070626,8,vgs,1,150
10318,20070626,9,vgs,1,133
10318,20070626,11,vgs,1,317
10318,20070626,14,vgs,0,383
10318,20070626,15,anti,1,250
10318,20070626,16,anti,1,317
10318,20070626,17,anti,1,400
10318,20070626,18,vgs,1,200
10318,20070626,19,anti,1,300
10318,20070626,20,vgs,1,183
10318,20070626,23,anti,1,267
10318,20070626,24,anti,2,133
10318,20070626,25,vgs,1,300
10318,20070626,26,anti,0,350
10318,20070626,28,vgs,1,300
10318,20070626,29,vgs,1,200
10318,20070626,30,anti,1,283
10318,20070626,31,vgs,0,433
10318,20070626,32,anti,1,217
10318,20070626,34,vgs,1,167
10318,20070626,46,vgs,1,250
10318,20070626,48,vgs,1,400
10323,20060706,2,vgs,1,200
10323,20060706,3,anti,1,300
10323,20060706,4,anti,2,183
10323,20060706,6,vgs,1,150
10323,20060706,7,anti,1,300
10323,20060706,8,anti,1,333
10323,20060706,13,anti,1,283
10323,20060706,14,vgs,1,200
10323,20060706,15,vgs,1,200
10323,20060706,16,anti,2,150
10323,20060706,18,vgs,1,233
10323,20060706,19,vgs,0,100
10323,20060706,20,anti,1,300
10323,20060706,21,vgs,1,267
10323,20060706,22,anti,1,283
10323,20060706,26,anti,1,300
10323,20060706,27,anti,1,250
10323,20060706,29,vgs,1,167
10323,20060706,31,vgs,1,167
10323,20060706,32,anti,1,233
10323,20060706,33,vgs,1,183
10323,20060706,34,vgs,1,133
10323,20060706,35,anti,2,200
10323,20060706,36,vgs,1,400
10323,20060706,41,anti,1,350
10323,20060706,42,vgs,0,333
10323,20060706,43,vgs,1,167
10323,20060706,46,anti,2,167
10323,20060706,47,anti,1,367
10329,20060719,2,vgs,1,167
10329,20060719,4,anti,2,167
10329,20060719,5,vgs,1,133
10329,20060719,10,vgs,1,133
10329,20060719,11,anti,1,267
10329,20060719,12,vgs,1,117
10329,20060719,15,anti,2,217
10329,20060719,16,anti,2,150
10329,20060719,17,anti,1,250
10329,20060719,19,vgs,1,167
10329,20060719,20,anti,2,133
10329,20060719,21,vgs,1,133
10329,20060719,22,anti,1,233
10329,20060719,23,vgs,1,183
10329,20060719,25,vgs,1,133
10329,20060719,26,anti,2,133
10329,20060719,27,anti,1,217
10329,20060719,28,vgs,1,167
10329,20060719,30,anti,2,167
10329,20060719,33,vgs,1,150
10329,20060719,34,vgs,1,167
10329,20060719,35,vgs,1,133
10329,20060719,37,anti,1,283
10329,20060719,38,anti,1,267
10329,20060719,42,vgs,1,133
10329,20060719,47,vgs,1,150
10329,20060719,48,vgs,1,133
10329,20070606,2,vgs,1,400
10329,20070606,3,anti,1,250
10329,20070606,7,anti,1,450
10329,20070606,10,anti,1,83
10329,20070606,11,vgs,1,233
10329,20070606,12,anti,1,317
10329,20070606,13,vgs,0,400
10329,20070606,16,anti,2,150
10329,20070606,21,vgs,1,183
10329,20070606,22,vgs,1,167
10329,20070606,23,anti,1,283
10329,20070606,24,anti,1,233
10329,20070606,25,vgs,1,150
10329,20070606,28,vgs,0,317
10329,20070606,29,anti,2,200
10329,20070606,31,anti,0,233
10329,20070606,32,vgs,0,333
10329,20070606,33,anti,2,117
10329,20070606,34,anti,2,167
10329,20070606,35,vgs,1,183
10329,20070606,36,vgs,1,250
10329,20070606,37,vgs,0,167
10329,20070606,39,anti,1,250
10329,20070606,40,vgs,1,217
10329,20070606,41,anti,1,267
10329,20070606,42,vgs,1,167
10329,20070606,43,vgs,1,167
10329,20070606,44,anti,1,300
10329,20070606,46,vgs,1,133
10329,20070606,48,anti,1,400
10329,20081031,9,vgs,1,183
10329,20081031,14,vgs,1,117
10329,20081031,16,vgs,1,217
10329,20081031,18,vgs,1,200
10329,20081031,19,vgs,1,117
10329,20081031,23,vgs,1,183
10329,20081031,29,vgs,1,117
10329,20081031,33,vgs,1,400
10329,20081031,36,vgs,1,167
10329,20081031,38,vgs,1,150
10329,20081031,40,vgs,1,200
10329,20081031,45,vgs,1,150
10329,20081031,48,vgs,0,217
10329,20090623,2,vgs,1,150
10329,20090623,3,anti,1,233
10329,20090623,4,anti,1,150
10329,20090623,6,vgs,1,117
10329,20090623,8,vgs,1,133
10329,20090623,10,vgs,1,133
10329,20090623,11,anti,2,200
10329,20090623,12,vgs,1,100
10329,20090623,13,vgs,1,117
10329,20090623,16,anti,1,183
10329,20090623,17,vgs,1,133
10329,20090623,20,vgs,1,200
10329,20090623,21,anti,1,200
10329,20090623,22,anti,2,200
10329,20090623,23,vgs,1,183
10329,20090623,24,vgs,1,133
10329,20090623,25,vgs,1,133
10329,20090623,26,vgs,1,133
10329,20090623,30,vgs,1,133
10329,20090623,32,anti,1,167
10329,20090623,33,vgs,1,167
10329,20090623,34,anti,1,200
10329,20090623,37,anti,2,100
10329,20090623,39,anti,1,200
10329,20090623,40,anti,2,117
10329,20090623,42,vgs,0,117
10329,20090623,45,anti,2,117
10329,20090623,46,anti,1,200
10329,20090623,47,anti,1,183
10329,20100630,1,anti,2,183
10329,20100630,2,vgs,1,117
10329,20100630,4,anti,1,183
10329,20100630,5,anti,1,200
10329,20100630,6,anti,1,200
10329,20100630,8,vgs,1,133
10329,20100630,9,anti,2,150
10329,20100630,12,vgs,1,133
10329,20100630,15,vgs,1,167
10329,20100630,16,vgs,1,133
10329,20100630,18,anti,2,117
10329,20100630,22,anti,1,217
10329,20100630,23,vgs,1,267
10329,20100630,25,vgs,1,117
10329,20100630,26,anti,1,217
10329,20100630,27,vgs,1,167
10329,20100630,28,vgs,1,167
10329,20100630,30,vgs,1,133
10329,20100630,33,vgs,1,150
10329,20100630,35,vgs,1,133
10329,20100630,38,vgs,1,133
10329,20100630,39,anti,1,250
10329,20100630,40,anti,1,83
10329,20100630,41,anti,2,117
10329,20100630,42,anti,1,233
10329,20100630,43,vgs,1,150
10329,20100630,44,anti,2,167
10329,20100630,45,vgs,1,150
10329,20100630,47,anti,1,200
10329,20100630,48,anti,1,250
10329,20120920,1,vgs,1,0
10329,20120920,2,anti,1,217
10329,20120920,3,vgs,1,100
10329,20120920,6,vgs,1,167
10329,20120920,7,vgs,1,150
10329,20120920,8,vgs,1,133
10329,20120920,10,anti,1,200
10329,20120920,11,anti,2,117
10329,20120920,13,anti,1,217
10329,20120920,14,vgs,1,117
10329,20120920,15,vgs,1,83
10329,20120920,16,vgs,1,117
10329,20120920,18,vgs,1,150
10329,20120920,19,anti,1,150
10329,20120920,20,anti,1,183
10329,20120920,24,anti,1,200
10329,20120920,25,anti,1,350
10329,20120920,26,vgs,1,150
10329,20120920,27,anti,2,133
10329,20120920,30,vgs,1,183
10329,20120920,33,anti,1,133
10329,20120920,34,vgs,1,133
10329,20120920,35,vgs,1,133
10329,20120920,37,anti,2,167
10329,20120920,42,anti,1,200
10329,20120920,44,anti,1,183
10329,20120920,45,vgs,1,133
10329,20120920,46,anti,1,217
10329,20130903,3,vgs,1,133
10329,20130903,6,vgs,1,150
10329,20130903,7,vgs,1,133
10329,20130903,8,vgs,1,183
10329,20130903,9,vgs,1,150
10329,20130903,10,vgs,1,117
10329,20130903,11,vgs,1,133
10329,20130903,13,vgs,1,133
10329,20130903,14,anti,1,367
10329,20130903,16,anti,1,233
10329,20130903,20,anti,1,283
10329,20130903,21,vgs,1,233
10329,20130903,23,vgs,1,117
10329,20130903,25,anti,1,217
10329,20130903,26,anti,1,217
10329,20130903,27,anti,1,133
10329,20130903,32,anti,1,250
10329,20130903,33,anti,1,350
10329,20130903,34,anti,1,183
10329,20130903,35,vgs,2,250
10329,20130903,36,anti,1,233
10329,20130903,37,vgs,1,150
10329,20130903,39,vgs,1,150
10329,20130903,40,anti,1,267
10329,20130903,42,anti,1,267
10329,20130903,44,anti,1,267
10329,20130903,45,vgs,1,150
10329,20130903,46,anti,1,233
10329,20130903,47,anti,1,217
10330,20060727,2,anti,1,233
10330,20060727,3,anti,2,167
10330,20060727,9,vgs,1,183
10330,20060727,10,vgs,1,183
10330,20060727,11,vgs,0,100
10330,20060727,14,vgs,1,133
10330,20060727,15,anti,1,250
10330,20060727,17,vgs,1,250
10330,20060727,22,anti,1,167
10330,20060727,24,anti,1,383
10330,20060727,25,vgs,0,167
10330,20060727,26,anti,2,183
10330,20060727,29,vgs,1,117
10330,20060727,30,anti,0,183
10330,20060727,33,vgs,1,183
10330,20060727,35,vgs,1,167
10330,20060727,36,vgs,1,250
10330,20060727,37,anti,1,333
10330,20060727,38,anti,2,150
10330,20060727,39,anti,1,300
10330,20060727,40,anti,2,200
10330,20060727,43,anti,1,300
10330,20060727,44,anti,2,183
10330,20060727,45,vgs,1,217
10330,20060727,46,anti,2,217
10330,20060727,48,anti,2,217
10330,20120607,1,vgs,1,100
10330,20120607,2,anti,2,117
10330,20120607,4,vgs,1,167
10330,20120607,5,vgs,1,133
10330,20120607,7,anti,1,333
10330,20120607,8,anti,2,117
10330,20120607,10,vgs,1,167
10330,20120607,14,anti,1,267
10330,20120607,15,anti,1,183
10330,20120607,16,vgs,1,133
10330,20120607,17,anti,1,267
10330,20120607,18,anti,1,217
10330,20120607,19,vgs,1,150
10330,20120607,20,vgs,1,133
10330,20120607,21,anti,2,150
10330,20120607,22,vgs,1,200
10330,20120607,23,anti,2,167
10330,20120607,24,anti,2,150
10330,20120607,25,vgs,1,200
10330,20120607,26,anti,2,150
10330,20120607,27,vgs,1,117
10330,20120607,29,vgs,1,117
10330,20120607,30,anti,1,233
10330,20120607,32,vgs,1,117
10330,20120607,33,vgs,1,150
10330,20120607,37,anti,1,217
10330,20120607,38,anti,2,150
10330,20120607,39,anti,1,217
10330,20120607,40,vgs,1,117
10330,20120607,41,anti,1,67
10330,20120607,43,vgs,1,117
10330,20120607,47,vgs,1,133
10331,20060727,1,vgs,1,217
10331,20060727,3,vgs,1,233
10331,20060727,4,anti,1,383
10331,20060727,5,anti,1,300
10331,20060727,7,anti,1,267
10331,20060727,8,vgs,1,267
10331,20060727,10,anti,1,333
10331,20060727,11,anti,1,267
10331,20060727,12,vgs,1,283
10331,20060727,14,anti,1,500
10331,20060727,16,vgs,1,250
10331,20060727,18,anti,1,483
10331,20060727,21,anti,1,383
10331,20060727,23,anti,2,317
10331,20060727,24,anti,1,267
10331,20060727,25,vgs,1,233
10331,20060727,26,vgs,1,250
10331,20060727,27,vgs,1,250
10331,20060727,28,vgs,1,250
10331,20060727,29,vgs,1,250
10331,20060727,36,vgs,1,283
10331,20060727,37,anti,1,350
10331,20060727,38,anti,1,283
10331,20060727,39,anti,1,500
10331,20060727,43,vgs,1,283
10331,20060727,44,anti,1,400
10331,20060727,45,vgs,1,250
10331,20060727,46,anti,1,433
10331,20060727,47,anti,1,350
10331,20060727,48,vgs,1,317
10333,20060728,2,anti,1,333
10333,20060728,4,anti,1,300
10333,20060728,5,anti,1,350
10333,20060728,6,anti,1,483
10333,20060728,7,anti,1,333
10333,20060728,8,anti,1,400
10333,20060728,11,anti,1,283
10333,20060728,12,vgs,1,200
10333,20060728,13,vgs,1,133
10333,20060728,14,vgs,1,217
10333,20060728,16,anti,1,300
10333,20060728,18,anti,1,350
10333,20060728,19,anti,2,183
10333,20060728,20,anti,1,417
10333,20060728,21,anti,1,567
10333,20060728,23,vgs,1,167
10333,20060728,24,vgs,1,433
10333,20060728,25,vgs,1,267
10333,20060728,26,vgs,1,367
10333,20060728,27,vgs,1,167
10333,20060728,28,vgs,1,250
10333,20060728,33,vgs,1,283
10333,20060728,35,vgs,1,183
10333,20060728,36,vgs,1,150
10333,20060728,37,vgs,1,167
10333,20060728,38,anti,1,283
10333,20060728,40,anti,2,150
10333,20060728,44,vgs,0,317
10333,20060728,45,vgs,1,150
10333,20060728,48,vgs,1,200
10333,20070626,1,vgs,1,133
10333,20070626,2,anti,1,267
10333,20070626,4,anti,1,267
10333,20070626,5,anti,1,300
10333,20070626,6,anti,1,217
10333,20070626,7,anti,1,267
10333,20070626,8,anti,0,167
10333,20070626,10,anti,1,900
10333,20070626,11,anti,1,233
10333,20070626,12,vgs,1,117
10333,20070626,14,anti,1,333
10333,20070626,16,vgs,1,150
10333,20070626,18,vgs,1,167
10333,20070626,19,anti,2,167
10333,20070626,20,anti,1,250
10333,20070626,21,anti,1,317
10333,20070626,22,anti,0,917
10333,20070626,23,vgs,1,183
10333,20070626,24,vgs,1,183
10333,20070626,25,vgs,1,183
10333,20070626,29,vgs,1,150
10333,20070626,31,anti,1,483
10333,20070626,32,vgs,1,217
10333,20070626,33,vgs,1,167
10333,20070626,35,vgs,1,150
10333,20070626,37,vgs,1,150
10333,20070626,40,vgs,1,150
10333,20070626,41,anti,0,217
10333,20070626,42,vgs,1,267
10333,20070626,43,vgs,1,183
10333,20070626,45,vgs,1,200
10333,20070626,46,anti,1,350
10333,20090909,1,vgs,1,-67
10333,20090909,4,vgs,1,167
10333,20090909,5,vgs,1,150
10333,20090909,6,vgs,1,150
10333,20090909,8,vgs,1,150
10333,20090909,9,vgs,1,183
10333,20090909,14,anti,1,183
10333,20090909,15,anti,2,133
10333,20090909,16,anti,1,217
10333,20090909,17,anti,0,183
10333,20090909,18,vgs,1,150
10333,20090909,19,anti,1,200
10333,20090909,20,anti,1,233
10333,20090909,21,anti,0,133
10333,20090909,24,vgs,1,133
10333,20090909,25,vgs,1,167
10333,20090909,29,anti,1,217
10333,20090909,31,vgs,1,167
10333,20090909,32,anti,1,250
10333,20090909,33,vgs,1,200
10333,20090909,34,vgs,1,150
10333,20090909,38,anti,1,317
10333,20090909,39,vgs,1,100
10333,20090909,40,anti,1,250
10333,20090909,42,vgs,1,167
10333,20090909,44,anti,1,283
10333,20090909,45,anti,1,233
10333,20090909,46,vgs,1,250
10333,20090909,47,anti,1,383
10333,20090909,48,vgs,1,217
10333,20100526,2,anti,1,233
10333,20100526,5,vgs,1,200
10333,20100526,7,anti,1,200
10333,20100526,10,vgs,1,233
10333,20100526,11,anti,1,483
10333,20100526,13,vgs,1,233
10333,20100526,15,vgs,1,233
10333,20100526,18,vgs,1,167
10333,20100526,22,vgs,1,233
10333,20100526,24,vgs,1,250
10333,20100526,25,anti,1,317
10333,20100526,26,vgs,1,250
10333,20100526,27,vgs,1,217
10333,20100526,28,anti,1,383
10333,20100526,30,anti,1,483
10333,20100526,32,vgs,1,217
10333,20100526,34,anti,1,383
10333,20100526,35,anti,2,117
10333,20100526,36,vgs,1,600
10333,20100526,38,anti,1,267
10333,20100526,41,vgs,1,333
10333,20100526,42,vgs,1,367
10333,20100526,43,vgs,1,267
10333,20100526,44,vgs,1,367
10333,20100526,45,anti,1,333
10333,20100526,46,anti,1,300
10333,20100526,47,anti,1,400
10335,20060801,4,vgs,1,167
10335,20060801,7,anti,1,250
10335,20060801,9,vgs,1,183
10335,20060801,10,vgs,1,183
10335,20060801,11,vgs,1,167
10335,20060801,12,anti,1,233
10335,20060801,13,anti,2,367
10335,20060801,14,anti,1,350
10335,20060801,15,vgs,1,167
10335,20060801,18,vgs,0,133
10335,20060801,19,anti,0,150
10335,20060801,22,anti,0,150
10335,20060801,25,vgs,1,133
10335,20060801,26,vgs,1,250
10335,20060801,28,anti,2,133
10335,20060801,29,vgs,1,167
10335,20060801,30,anti,1,233
10335,20060801,32,anti,0,267
10335,20060801,33,vgs,1,217
10335,20060801,34,anti,1,350
10335,20060801,36,anti,2,150
10335,20060801,37,vgs,1,517
10335,20060801,38,anti,1,217
10335,20060801,40,vgs,1,183
10335,20060801,41,anti,0,167
10335,20060801,42,vgs,1,183
10335,20060801,43,anti,1,233
10335,20060801,45,vgs,1,117
10335,20060801,46,vgs,1,233
10335,20060801,47,anti,1,250
10335,20070606,1,vgs,1,133
10335,20070606,2,anti,2,100
10335,20070606,3,vgs,1,150
10335,20070606,5,anti,1,133
10335,20070606,6,anti,2,167
10335,20070606,7,vgs,1,433
10335,20070606,8,vgs,1,183
10335,20070606,9,vgs,1,167
10335,20070606,10,anti,1,183
10335,20070606,11,anti,2,167
10335,20070606,13,vgs,1,617
10335,20070606,14,anti,1,183
10335,20070606,15,anti,2,150
10335,20070606,16,vgs,1,117
10335,20070606,17,anti,1,317
10335,20070606,20,vgs,1,550
10335,20070606,21,anti,2,200
10335,20070606,25,anti,1,667
10335,20070606,26,vgs,1,133
10335,20070606,28,anti,1,300
10335,20070606,29,vgs,1,150
10335,20070606,33,vgs,1,150
10335,20070606,34,vgs,1,367
10335,20070606,37,vgs,1,100
10335,20070606,39,vgs,1,150
10335,20070606,42,vgs,1,150
10335,20070606,44,anti,1,467
10335,20070606,45,vgs,1,133
10335,20070606,46,anti,0,383
10335,20070606,47,anti,1,217
10335,20070606,48,anti,2,200
10335,20081010,1,vgs,1,100
10335,20081010,3,anti,2,133
10335,20081010,5,vgs,0,217
10335,20081010,7,vgs,1,150
10335,20081010,9,anti,1,217
10335,20081010,12,vgs,1,133
10335,20081010,13,anti,1,200
10335,20081010,19,anti,1,183
10335,20081010,21,vgs,0,100
10335,20081010,23,vgs,1,183
10335,20081010,24,anti,2,133
10335,20081010,25,vgs,1,167
10335,20081010,27,anti,1,200
10335,20081010,29,vgs,1,100
10335,20081010,31,anti,1,783
10335,20081010,33,vgs,1,200
10335,20081010,35,anti,1,150
10335,20081010,36,anti,1,200
10335,20081010,37,vgs,1,150
10335,20081010,38,vgs,1,133
10335,20081010,39,anti,0,550
10335,20081010,40,anti,1,200
10335,20081010,41,vgs,0,267
10335,20081010,42,vgs,1,117
10335,20081010,43,anti,1,217
10335,20081010,44,vgs,0,217
10335,20081010,45,anti,1,217
10335,20081010,48,vgs,1,150
10335,20090610,1,anti,2,117
10335,20090610,3,vgs,1,100
10335,20090610,4,vgs,1,183
10335,20090610,5,vgs,1,117
10335,20090610,6,vgs,1,117
10335,20090610,8,vgs,1,133
10335,20090610,9,anti,2,133
10335,20090610,10,anti,2,100
10335,20090610,13,anti,2,133
10335,20090610,14,vgs,1,117
10335,20090610,17,vgs,1,183
10335,20090610,19,vgs,1,133
10335,20090610,20,vgs,1,117
10335,20090610,23,anti,1,183
10335,20090610,25,anti,2,133
10335,20090610,27,vgs,1,133
10335,20090610,29,anti,1,200
10335,20090610,31,anti,1,217
10335,20090610,32,vgs,1,167
10335,20090610,34,anti,2,117
10335,20090610,36,vgs,1,100
10335,20090610,37,vgs,0,83
10335,20090610,38,anti,2,233
10335,20090610,42,anti,2,133
10335,20090610,43,anti,2,117
10335,20090610,44,anti,2,133
10335,20090610,45,vgs,1,267
10335,20090610,47,anti,0,117
10335,20090610,48,anti,2,117
10335,20100401,1,vgs,1,67
10335,20100401,3,vgs,1,117
10335,20100401,4,vgs,1,183
10335,20100401,6,anti,1,150
10335,20100401,7,vgs,1,150
10335,20100401,9,anti,1,150
10335,20100401,12,vgs,1,117
10335,20100401,13,vgs,1,133
10335,20100401,15,anti,2,150
10335,20100401,17,anti,2,383
10335,20100401,18,anti,0,83
10335,20100401,19,anti,2,117
10335,20100401,20,anti,2,100
10335,20100401,21,anti,2,150
10335,20100401,23,vgs,0,200
10335,20100401,24,anti,2,150
10335,20100401,27,anti,1,267
10335,20100401,28,vgs,1,133
10335,20100401,32,vgs,1,67
10335,20100401,33,anti,2,133
10335,20100401,40,anti,2,133
10335,20100401,41,anti,1,267
10335,20100401,42,vgs,1,283
10335,20100401,44,anti,2,150
10335,20100401,46,vgs,1,133
10335,20100401,47,vgs,1,117
10335,20100401,48,anti,1,217
10336,20060801,1,anti,1,317
10336,20060801,2,vgs,1,183
10336,20060801,3,anti,2,183
10336,20060801,5,anti,1,317
10336,20060801,6,anti,1,367
10336,20060801,7,anti,1,350
10336,20060801,9,anti,1,400
10336,20060801,13,vgs,1,183
10336,20060801,15,anti,1,333
10336,20060801,16,vgs,1,167
10336,20060801,18,vgs,1,150
10336,20060801,19,anti,1,283
10336,20060801,20,anti,1,300
10336,20060801,21,anti,1,333
10336,20060801,24,vgs,1,133
10336,20060801,25,vgs,1,183
10336,20060801,26,anti,1,150
10336,20060801,27,anti,1,317
10336,20060801,29,anti,2,283
10336,20060801,30,vgs,1,167
10336,20060801,31,vgs,1,250
10336,20060801,32,anti,1,367
10336,20060801,33,vgs,1,133
10336,20060801,34,vgs,1,133
10336,20060801,35,anti,1,300
10336,20060801,36,vgs,1,217
10336,20060801,37,vgs,1,167
10336,20060801,38,vgs,1,150
10336,20060801,41,vgs,1,200
10336,20060801,44,vgs,1,167
10336,20060801,45,anti,0,200
10336,20060801,46,vgs,1,217
10336,20070606,3,anti,1,183
10336,20070606,4,anti,1,217
10336,20070606,5,vgs,1,150
10336,20070606,6,anti,2,167
10336,20070606,9,anti,1,233
10336,20070606,10,vgs,1,267
10336,20070606,11,anti,2,183
10336,20070606,12,vgs,1,300
10336,20070606,15,vgs,1,133
10336,20070606,16,anti,2,150
10336,20070606,18,vgs,1,233
10336,20070606,19,vgs,1,133
10336,20070606,22,anti,1,317
10336,20070606,23,anti,1,267
10336,20070606,26,vgs,0,300
10336,20070606,27,vgs,1,250
10336,20070606,30,anti,1,267
10336,20070606,31,vgs,1,250
10336,20070606,32,vgs,1,150
10336,20070606,34,anti,1,250
10336,20070606,36,vgs,1,200
10336,20070606,37,vgs,1,183
10336,20070606,39,anti,2,200
10336,20070606,42,anti,1,533
10336,20070606,44,vgs,1,200
10336,20070606,45,anti,1,233
10336,20070606,47,vgs,1,167
10336,20090812,2,vgs,1,133
10336,20090812,3,vgs,1,117
10336,20090812,5,anti,1,150
10336,20090812,6,vgs,1,133
10336,20090812,7,vgs,1,217
10336,20090812,8,vgs,1,100
10336,20090812,9,anti,2,150
10336,20090812,11,anti,1,167
10336,20090812,12,anti,2,100
10336,20090812,13,vgs,1,150
10336,20090812,14,vgs,1,150
10336,20090812,15,vgs,1,133
10336,20090812,17,anti,2,183
10336,20090812,20,anti,2,133
10336,20090812,21,anti,2,133
10336,20090812,22,anti,2,133
10336,20090812,23,vgs,1,167
10336,20090812,24,anti,1,200
10336,20090812,25,anti,2,200
10336,20090812,28,anti,1,200
10336,20090812,33,vgs,1,167
10336,20090812,34,vgs,1,117
10336,20090812,35,anti,1,233
10336,20090812,36,anti,1,250
10336,20090812,37,vgs,1,167
10336,20090812,39,vgs,1,150
10336,20090812,42,vgs,1,183
10336,20090812,44,anti,1,200
10336,20090812,45,vgs,1,117
10336,20090812,46,anti,1,617
10336,20090812,47,vgs,1,200
10336,20090812,48,anti,1,200
10336,20100719,1,anti,2,67
10336,20100719,2,anti,1,267
10336,20100719,5,vgs,1,133
10336,20100719,8,vgs,1,167
10336,20100719,10,vgs,1,117
10336,20100719,11,anti,2,167
10336,20100719,12,vgs,1,133
10336,20100719,13,vgs,1,117
10336,20100719,15,vgs,1,117
10336,20100719,16,vgs,1,117
10336,20100719,17,vgs,1,117
10336,20100719,18,vgs,1,133
10336,20100719,19,vgs,1,167
10336,20100719,20,anti,1,200
10336,20100719,21,vgs,1,133
10336,20100719,22,anti,1,150
10336,20100719,26,anti,1,83
10336,20100719,27,anti,1,200
10336,20100719,28,anti,2,183
10336,20100719,29,anti,1,183
10336,20100719,30,anti,2,133
10336,20100719,31,vgs,0,233
10336,20100719,33,anti,1,367
10336,20100719,34,anti,1,233
10336,20100719,37,vgs,1,183
10336,20100719,38,anti,2,150
10336,20100719,39,vgs,1,150
10336,20100719,40,anti,0,433
10336,20100719,41,anti,1,483
10336,20100719,45,vgs,1,200
10336,20100719,46,anti,1,183
10336,20100719,47,vgs,0,350
10338,20060803,1,anti,1,400
10338,20060803,2,vgs,1,167
10338,20060803,4,vgs,1,167
10338,20060803,5,anti,0,217
10338,20060803,6,vgs,1,150
10338,20060803,7,anti,1,383
10338,20060803,9,anti,2,233
10338,20060803,10,vgs,1,267
10338,20060803,13,vgs,1,233
10338,20060803,15,vgs,1,233
10338,20060803,16,vgs,1,250
10338,20060803,17,vgs,1,150
10338,20060803,19,vgs,1,250
10338,20060803,20,anti,1,400
10338,20060803,22,vgs,1,183
10338,20060803,23,anti,1,367
10338,20060803,28,vgs,1,167
10338,20060803,29,anti,2,183
10338,20060803,31,anti,1,283
10338,20060803,32,anti,2,150
10338,20060803,34,vgs,1,167
10338,20060803,38,anti,2,167
10338,20060803,39,vgs,1,283
10338,20060803,41,anti,2,167
10338,20060803,42,vgs,1,200
10338,20060803,43,anti,1,700
10338,20060803,44,vgs,1,133
10338,20060803,45,anti,1,300
10338,20060803,46,anti,0,233
10338,20060803,48,anti,1,333
10339,20060803,1,vgs,1,200
10339,20060803,3,vgs,1,133
10339,20060803,4,anti,1,300
10339,20060803,6,vgs,1,150
10339,20060803,11,anti,2,250
10339,20060803,12,anti,2,233
10339,20060803,14,anti,0,200
10339,20060803,16,vgs,1,133
10339,20060803,18,vgs,1,183
10339,20060803,20,vgs,1,200
10339,20060803,21,vgs,1,217
10339,20060803,22,anti,1,333
10339,20060803,26,vgs,1,150
10339,20060803,27,anti,1,433
10339,20060803,28,anti,1,250
10339,20060803,29,anti,1,317
10339,20060803,30,anti,1,350
10339,20060803,31,anti,2,167
10339,20060803,32,vgs,1,217
10339,20060803,33,anti,2,167
10339,20060803,34,anti,2,183
10339,20060803,38,vgs,1,217
10339,20060803,39,anti,2,150
10339,20060803,41,vgs,1,250
10339,20060803,42,anti,2,167
10339,20060803,46,vgs,1,267
10339,20060803,48,anti,2,233
10342,20060810,1,anti,1,333
10342,20060810,2,vgs,1,183
10342,20060810,3,vgs,1,217
10342,20060810,8,vgs,1,267
10342,20060810,10,vgs,1,283
10342,20060810,11,anti,1,417
10342,20060810,13,anti,1,367
10342,20060810,14,vgs,1,317
10342,20060810,15,vgs,1,217
10342,20060810,16,vgs,1,383
10342,20060810,17,anti,1,383
10342,20060810,19,vgs,1,250
10342,20060810,20,anti,1,467
10342,20060810,22,vgs,1,283
10342,20060810,23,anti,1,483
10342,20060810,28,anti,1,433
10342,20060810,29,vgs,1,250
10342,20060810,30,vgs,1,217
10342,20060810,33,anti,1,383
10342,20060810,36,vgs,1,317
10342,20060810,37,anti,1,367
10342,20060810,38,anti,1,400
10342,20060810,39,anti,1,367
10342,20060810,40,anti,1,483
10342,20060810,41,vgs,1,267
10342,20060810,42,vgs,1,283
10342,20060810,44,anti,2,300
10342,20060810,45,anti,1,350
10342,20060810,47,anti,1,417
10343,20060814,1,anti,1,250
10343,20060814,4,vgs,1,183
10343,20060814,8,anti,1,283
10343,20060814,9,vgs,1,167
10343,20060814,10,anti,1,233
10343,20060814,12,anti,1,267
10343,20060814,13,anti,1,267
10343,20060814,17,anti,1,183
10343,20060814,18,vgs,1,200
10343,20060814,19,vgs,1,317
10343,20060814,20,vgs,1,133
10343,20060814,21,vgs,1,150
10343,20060814,23,anti,2,167
