trial	count_a	lat_a	count_m	lat_m	scorer	xdat
10345.20101202.1.23	-1	-1	-1	-1	IO	
10345.20101202.1.24	1	186	-1	-1	IO	121
10345.20101202.1.25	1	121	1	133	IO	122
10345.20101202.1.26	1	319	1	333	IO	122
10345.20101202.1.27	1	644	-1	-1	IO	124
10345.20101202.1.28	1	NA	-1	-1	IO	124
10345.20101202.1.29	1	NA	-1	-1	IO	124
10345.20101202.1.30	1	135	1	133	IO	121
10345.20101202.1.31	1	130	-1	-1	IO	124
10345.20101202.1.32	1	110	1	117	IO	123
10345.20101202.1.33	1	129	1	117	IO	123
10345.20101202.1.34	1	122	1	133	IO	122
10345.20101202.1.35	-1	-1	-1	-1	IO	
10345.20101202.1.36	1	152	1	150	IO	123
10345.20101202.1.37	1	125	1	117	IO	122
10345.20101202.1.38	1	103	1	100	IO	123
10345.20101202.1.39	1	130	1	183	IO	122
10345.20101202.1.40	1	NA	-1	-1	IO	124
10345.20101202.1.41	1	329	1	333	IO	122
10345.20101202.1.42	1	142	1	150	IO	124
10345.20101202.1.43	1	218	1	217	IO	121
10345.20101202.1.44	1	140	1	133	IO	122
10345.20101202.1.45	1	137	1	150	IO	121
10345.20101202.1.46	1	105	-1	-1	IO	123
10345.20101202.1.47	1	152	-1	-1	IO	122
10345.20101202.1.48	1	100	1	83	IO	123
10345.20091008.1.1	1	NA	1	267	KB	121
10345.20091008.1.2	1	134	1	133	KB	122
10345.20091008.1.3	1	112	1	133	KB	124
10345.20091008.1.4	1	134	1	150	KB	122
10345.20091008.1.5	1	144	1	167	KB	124
10345.20091008.1.6	1	147	-1	-1	KB	123
10345.20091008.1.7	1	134	-1	-1	KB	123
10345.20091008.1.8	1	124	1	133	KB	123
10345.20091008.1.9	1	149	1	167	KB	122
10345.20091008.1.10	1	122	1	133	KB	122
10345.20091008.1.11	1	147	1	167	KB	121
10345.20091008.1.12	1	179	1	200	KB	124
10345.20091008.1.13	1	115	1	150	KB	122
10345.20091008.1.14	1	199	1	233	KB	124
10345.20091008.1.15	1	102	1	117	KB	121
10345.20091008.1.16	1	127	1	117	KB	122
10345.20091008.1.17	1	164	1	183	KB	124
10345.20091008.1.18	1	132	1	117	KB	122
10345.20091008.1.19	1	139	1	150	KB	123
10345.20091008.1.20	1	134	1	150	KB	123
10345.20091008.1.21	1	174	1	200	KB	121
10345.20091008.1.22	1	243	1	267	KB	121
10345.20091008.1.23	1	134	1	150	KB	122
10345.20091008.1.24	1	105	1	133	KB	124
10345.20091008.1.25	1	74	1	100	KB	122
10345.20091008.1.26	1	124	1	133	KB	123
10345.20091008.1.27	1	115	1	133	KB	123
10345.20091008.1.28	1	109	1	133	KB	121
10345.20091008.1.29	1	119	1	150	KB	121
10345.20091008.1.30	1	89	1	100	KB	123
10345.20091008.1.31	1	140	1	183	KB	124
10345.20091008.1.32	1	110	1	133	KB	124
10345.20091008.1.33	1	242	1	267	KB	124
10345.20091008.1.34	1	154	1	167	KB	121
10345.20091008.1.35	1	109	1	117	KB	123
10345.20091008.1.36	1	112	1	133	KB	123
10345.20091008.1.37	1	108	1	133	KB	124
10345.20091008.1.38	1	127	1	150	KB	121
10345.20091008.1.39	1	119	1	133	KB	123
10345.20091008.1.40	1	154	1	100	KB	122
10345.20091008.1.41	1	306	1	83	KB	121
10345.20091008.1.42	1	214	1	250	KB	121
10345.20091008.1.43	1	157	1	183	KB	121
10345.20091008.1.44	1	107	1	133	KB	124
10345.20091008.1.45	1	122	1	117	KB	123
10345.20091008.1.46	1	NA	1	200	KB	122
10345.20091008.1.47	1	114	1	117	KB	122
10345.20091008.1.48	1	137	1	167	KB	124
10345.20081001.1.1	1	154	1	150	JBEDITKS	123
10345.20081001.1.2	1	152	1	167	JBEDITKS	122
10345.20081001.1.3	1	117	1	133	JBEDITKS	122
10345.20081001.1.4	1	127	1	150	JBEDITKS	122
10345.20081001.1.5	1	289	1	317	JBEDITKS	124
10345.20081001.1.6	1	125	1	133	JBEDITKS	123
10345.20081001.1.7	1	130	1	150	JBEDITKS	124
10345.20081001.1.8	1	117	1	133	JBEDITKS	122
10345.20081001.1.9	1	117	1	133	JBEDITKS	123
10345.20081001.1.10	1	154	1	167	JBEDITKS	122
10345.20081001.1.11	1	167	1	183	JBEDITKS	121
10345.20081001.1.12	1	129	1	150	JBEDITKS	124
10345.20081001.1.13	1	NA	1	200	JBEDITKS	121
10345.20081001.1.14	1	132	1	150	JBEDITKS	123
10345.20081001.1.15	1	244	1	267	JBEDITKS	122
10345.20081001.1.16	1	134	1	150	JBEDITKS	122
10345.20081001.1.17	1	130	0	100	JBEDITKS	124
10345.20081001.1.18	1	227	1	250	JBEDITKS	124
10345.20081001.1.19	1	122	1	150	JBEDITKS	121
10345.20081001.1.20	1	134	1	150	JBEDITKS	122
10345.20081001.1.21	1	117	1	133	JBEDITKS	124
10345.20081001.1.22	1	NA	-1	-1	JBEDITKS	121
10345.20081001.1.23	1	134	1	167	JBEDITKS	122
10345.20081001.1.24	1	144	1	167	JBEDITKS	121
10345.20081001.1.25	1	110	1	133	JBEDITKS	123
10345.20081001.1.26	1	149	-1	-1	JBEDITKS	124
10345.20081001.1.27	1	279	1	300	JBEDITKS	124
10345.20081001.1.28	1	137	1	150	JBEDITKS	122
10345.20081001.1.29	1	122	1	133	JBEDITKS	123
10345.20081001.1.30	1	139	1	167	JBEDITKS	121
10345.20081001.1.31	1	112	1	133	JBEDITKS	123
10345.20081001.1.32	1	115	1	133	JBEDITKS	124
10345.20081001.1.33	1	181	1	200	JBEDITKS	121
10345.20081001.1.34	1	115	1	133	JBEDITKS	124
10345.20081001.1.35	1	104	1	117	JBEDITKS	123
10345.20081001.1.36	1	132	1	150	JBEDITKS	123
10345.20081001.1.37	1	159	1	183	JBEDITKS	122
10345.20081001.1.38	1	NA	-1	-1	JBEDITKS	121
10345.20081001.1.39	1	117	1	133	JBEDITKS	121
10345.20081001.1.40	1	125	-1	-1	JBEDITKS	123
10345.20081001.1.41	1	211	-1	-1	JBEDITKS	124
10345.20081001.1.42	1	119	-1	-1	JBEDITKS	121
10345.20081001.1.43	1	NA	1	67	JBEDITKS	123
10345.20081001.1.44	1	NA	1	83	JBEDITKS	121
10345.20081001.1.45	1	142	1	167	JBEDITKS	124
10345.20081001.1.46	1	122	1	150	JBEDITKS	121
10345.20081001.1.47	1	142	-1	-1	JBEDITKS	122
10345.20081001.1.48	1	122	1	133	JBEDITKS	123
*10345.20070925.1.1	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.2	-1	-1	0	100	ANDREW	
*10345.20070925.1.3	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.4	-1	-1	1	217	ANDREW	
*10345.20070925.1.5	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.6	-1	-1	1	167	ANDREW	
*10345.20070925.1.7	-1	-1	1	150	ANDREW	
*10345.20070925.1.8	-1	-1	1	133	ANDREW	
*10345.20070925.1.9	-1	-1	1	150	ANDREW	
*10345.20070925.1.10	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.11	-1	-1	1	333	ANDREW	
*10345.20070925.1.12	-1	-1	1	167	ANDREW	
*10345.20070925.1.13	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.14	-1	-1	1	200	ANDREW	
*10345.20070925.1.15	-1	-1	1	167	ANDREW	
*10345.20070925.1.16	-1	-1	1	150	ANDREW	
*10345.20070925.1.17	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.18	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.19	-1	-1	1	150	ANDREW	
*10345.20070925.1.20	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.21	-1	-1	1	133	ANDREW	
*10345.20070925.1.22	-1	-1	1	200	ANDREW	
*10345.20070925.1.23	-1	-1	1	133	ANDREW	
*10345.20070925.1.24	-1	-1	1	183	ANDREW	
*10345.20070925.1.25	-1	-1	1	267	ANDREW	
*10345.20070925.1.26	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.27	-1	-1	1	167	ANDREW	
*10345.20070925.1.28	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.29	-1	-1	1	150	ANDREW	
*10345.20070925.1.30	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.31	-1	-1	1	133	ANDREW	
*10345.20070925.1.32	-1	-1	1	217	ANDREW	
*10345.20070925.1.33	-1	-1	1	150	ANDREW	
*10345.20070925.1.34	-1	-1	1	200	ANDREW	
*10345.20070925.1.35	-1	-1	1	117	ANDREW	
*10345.20070925.1.36	-1	-1	1	267	ANDREW	
*10345.20070925.1.37	-1	-1	1	167	ANDREW	
*10345.20070925.1.38	-1	-1	1	267	ANDREW	
*10345.20070925.1.39	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.40	-1	-1	1	167	ANDREW	
*10345.20070925.1.41	-1	-1	1	200	ANDREW	
*10345.20070925.1.42	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.43	-1	-1	1	300	ANDREW	
*10345.20070925.1.44	-1	-1	1	167	ANDREW	
*10345.20070925.1.45	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.46	-1	-1	-1	-1	ANDREW	
*10345.20070925.1.47	-1	-1	1	183	ANDREW	
*10345.20070925.1.48	-1	-1	1	167	ANDREW	
*10345.20060817.1.1	-1	-1	1	183	EMI	
*10345.20060817.1.2	-1	-1	1	150	EMI	
*10345.20060817.1.3	-1	-1	1	200	EMI	
*10345.20060817.1.4	-1	-1	1	133	EMI	
*10345.20060817.1.5	-1	-1	1	317	EMI	
*10345.20060817.1.6	-1	-1	1	183	EMI	
*10345.20060817.1.7	-1	-1	1	133	EMI	
*10345.20060817.1.8	-1	-1	1	450	EMI	
*10345.20060817.1.9	-1	-1	-1	-1	EMI	
*10345.20060817.1.10	-1	-1	1	333	EMI	
*10345.20060817.1.11	-1	-1	1	183	EMI	
*10345.20060817.1.12	-1	-1	1	133	EMI	
*10345.20060817.1.13	-1	-1	1	183	EMI	
*10345.20060817.1.14	-1	-1	1	217	EMI	
*10345.20060817.1.15	-1	-1	1	183	EMI	
*10345.20060817.1.16	-1	-1	1	167	EMI	
*10345.20060817.1.17	-1	-1	1	183	EMI	
*10345.20060817.1.18	-1	-1	1	150	EMI	
*10345.20060817.1.19	-1	-1	1	183	EMI	
*10345.20060817.1.20	-1	-1	0	117	EMI	
*10345.20060817.1.21	-1	-1	1	117	EMI	
*10345.20060817.1.22	-1	-1	1	167	EMI	
*10345.20060817.1.23	-1	-1	-1	-1	EMI	
*10345.20060817.1.24	-1	-1	1	183	EMI	
*10345.20060817.1.25	-1	-1	1	200	EMI	
*10345.20060817.1.26	-1	-1	1	283	EMI	
*10345.20060817.1.27	-1	-1	-1	-1	EMI	
*10345.20060817.1.28	-1	-1	1	167	EMI	
*10345.20060817.1.29	-1	-1	1	150	EMI	
*10345.20060817.1.30	-1	-1	1	150	EMI	
*10345.20060817.1.31	-1	-1	1	167	EMI	
*10345.20060817.1.32	-1	-1	1	133	EMI	
*10345.20060817.1.33	-1	-1	1	150	EMI	
*10345.20060817.1.34	-1	-1	-1	-1	EMI	
*10345.20060817.1.35	-1	-1	1	233	EMI	
*10345.20060817.1.36	-1	-1	1	150	EMI	
*10345.20060817.1.37	-1	-1	1	167	EMI	
*10345.20060817.1.38	-1	-1	-1	-1	EMI	
*10345.20060817.1.39	-1	-1	1	317	EMI	
*10345.20060817.1.40	-1	-1	1	200	EMI	
*10345.20060817.1.41	-1	-1	1	183	EMI	
*10345.20060817.1.42	-1	-1	1	133	EMI	
*10345.20060817.1.43	-1	-1	1	133	EMI	
*10345.20060817.1.44	-1	-1	1	217	EMI	
*10345.20060817.1.45	-1	-1	1	150	EMI	
*10345.20060817.1.46	-1	-1	1	167	EMI	
*10345.20060817.1.47	-1	-1	-1	-1	EMI	
*10345.20060817.1.48	-1	-1	1	133	EMI	
10344.20120622.1.1	1	240	1	200	RI	123
10344.20120622.1.2	1	125	1	117	RI	122
10344.20120622.1.3	1	117	1	117	RI	124
10344.20120622.1.4	1	169	1	167	RI	124
10344.20120622.1.5	1	167	1	167	RI	124
10344.20120622.1.6	1	110	1	100	RI	123
10344.20120622.1.7	1	187	1	183	RI	121
10344.20120622.1.8	1	169	1	183	RI	123
10344.20120622.1.9	1	140	1	133	RI	123
10344.20120622.1.10	1	122	1	117	RI	122
10344.20120622.1.11	1	189	1	200	RI	121
10344.20120622.1.12	1	191	1	183	RI	121
10344.20120622.1.13	1	127	1	117	RI	123
10344.20120622.1.14	1	127	1	117	RI	122
10344.20120622.1.15	1	154	1	150	RI	121
10344.20120622.1.16	1	223	1	233	RI	122
10344.20120622.1.17	1	108	1	100	RI	123
10344.20120622.1.18	1	106	1	117	RI	121
10344.20120622.1.19	1	NA	1	167	RI	121
10344.20120622.1.20	1	152	1	150	RI	124
10344.20120622.1.21	1	201	1	200	RI	123
10344.20120622.1.22	1	199	-1	-1	RI	124
10344.20120622.1.23	1	132	1	133	RI	124
10344.20120622.1.24	1	206	-1	-1	RI	124
10344.20120622.1.25	1	122	1	117	RI	123
10344.20120622.1.26	1	164	1	183	RI	121
10344.20120622.1.27	1	149	1	150	RI	121
10344.20120622.1.28	1	239	1	233	RI	124
10344.20120622.1.29	1	197	1	200	RI	121
10344.20120622.1.30	1	NA	1	200	RI	121
10344.20120622.1.31	1	192	1	200	RI	124
10344.20120622.1.32	1	169	1	167	RI	122
10344.20120622.1.33	1	172	1	183	RI	121
10344.20120622.1.34	1	117	1	117	RI	122
10344.20120622.1.35	1	159	1	167	RI	124
10344.20120622.1.36	1	125	1	117	RI	122
10344.20120622.1.37	1	191	1	183	RI	122
10344.20120622.1.38	1	127	1	117	RI	123
10344.20120622.1.39	1	125	1	117	RI	122
10344.20120622.1.40	1	197	1	200	RI	124
10344.20120622.1.41	1	NA	-1	-1	RI	122
10344.20120622.1.42	1	105	1	100	RI	123
10344.20120622.1.43	1	144	1	150	RI	124
10344.20120622.1.44	1	164	1	183	RI	122
10344.20120622.1.45	1	181	1	183	RI	123
10344.20120622.1.46	1	115	1	133	RI	121
10344.20120622.1.47	1	169	1	167	RI	122
10344.20120622.1.48	1	132	1	133	RI	123
*10344.20100811.1.1	-1	-1	1	67	IO	
*10344.20100811.1.2	-1	-1	1	200	IO	
*10344.20100811.1.3	-1	-1	-1	-1	IO	
*10344.20100811.1.4	-1	-1	1	117	IO	
*10344.20100811.1.5	-1	-1	1	133	IO	
*10344.20100811.1.6	-1	-1	1	200	IO	
*10344.20100811.1.7	-1	-1	1	167	IO	
*10344.20100811.1.8	-1	-1	1	183	IO	
*10344.20100811.1.9	-1	-1	1	150	IO	
*10344.20100811.1.10	-1	-1	-1	-1	IO	
*10344.20100811.1.11	-1	-1	1	167	IO	
*10344.20100811.1.12	-1	-1	1	133	IO	
*10344.20100811.1.13	-1	-1	1	200	IO	
*10344.20100811.1.14	-1	-1	1	133	IO	
*10344.20100811.1.15	-1	-1	1	217	IO	
*10344.20100811.1.16	-1	-1	1	167	IO	
*10344.20100811.1.17	-1	-1	1	217	IO	
*10344.20100811.1.18	-1	-1	1	133	IO	
*10344.20100811.1.19	-1	-1	1	167	IO	
*10344.20100811.1.20	-1	-1	1	150	IO	
*10344.20100811.1.21	-1	-1	1	133	IO	
*10344.20100811.1.22	-1	-1	1	167	IO	
*10344.20100811.1.23	-1	-1	1	183	IO	
*10344.20100811.1.24	-1	-1	1	150	IO	
*10344.20100811.1.25	-1	-1	0	67	IO	
*10344.20100811.1.26	-1	-1	1	167	IO	
*10344.20100811.1.27	-1	-1	1	133	IO	
*10344.20100811.1.28	-1	-1	1	133	IO	
*10344.20100811.1.29	-1	-1	-1	-1	IO	
*10344.20100811.1.30	-1	-1	1	133	IO	
*10344.20100811.1.31	-1	-1	1	133	IO	
*10344.20100811.1.32	-1	-1	1	200	IO	
*10344.20100811.1.33	-1	-1	1	150	IO	
*10344.20100811.1.34	-1	-1	-1	-1	IO	
*10344.20100811.1.35	-1	-1	1	133	IO	
*10344.20100811.1.36	-1	-1	1	117	IO	
*10344.20100811.1.37	-1	-1	1	133	IO	
*10344.20100811.1.38	-1	-1	1	233	IO	
*10344.20100811.1.39	-1	-1	1	67	IO	
*10344.20100811.1.40	-1	-1	-1	-1	IO	
*10344.20100811.1.41	-1	-1	1	133	IO	
*10344.20100811.1.42	-1	-1	1	200	IO	
*10344.20100811.1.43	-1	-1	-1	-1	IO	
*10344.20100811.1.44	-1	-1	1	183	IO	
*10344.20100811.1.45	-1	-1	1	150	IO	
*10344.20100811.1.46	-1	-1	1	150	IO	
*10344.20100811.1.47	-1	-1	1	167	IO	
*10344.20100811.1.48	-1	-1	1	167	IO	
10344.20090903.1.1	1	144	1	133	IO	122
10344.20090903.1.2	1	NA	-1	-1	IO	121
10344.20090903.1.3	1	100	1	117	IO	124
10344.20090903.1.4	1	172	1	183	IO	122
10344.20090903.1.5	1	108	-1	-1	IO	124
10344.20090903.1.6	1	191	1	233	IO	123
10344.20090903.1.7	1	167	1	183	IO	121
10344.20090903.1.8	1	184	1	217	IO	121
10344.20090903.1.9	1	154	1	167	IO	123
10344.20090903.1.10	1	159	1	183	IO	122
10344.20090903.1.11	1	257	-1	-1	IO	124
10344.20090903.1.12	1	132	1	133	IO	123
10344.20090903.1.13	1	112	-1	-1	IO	121
10344.20090903.1.14	1	NA	-1	-1	IO	121
10344.20090903.1.15	1	159	1	150	IO	122
10344.20090903.1.16	1	169	1	183	IO	124
10344.20090903.1.17	1	115	1	133	IO	124
10344.20090903.1.18	1	292	1	300	IO	121
10344.20090903.1.19	1	132	1	150	IO	123
10344.20090903.1.20	1	144	1	167	IO	122
10344.20090903.1.21	1	112	1	133	IO	123
10344.20090903.1.22	1	162	1	167	IO	121
10344.20090903.1.23	1	115	1	133	IO	123
10344.20090903.1.24	1	207	1	233	IO	123
10344.20090903.1.25	1	127	1	150	IO	121
10344.20090903.1.26	1	135	1	167	IO	122
10344.20090903.1.27	1	149	1	167	IO	124
10344.20090903.1.28	1	99	1	117	IO	121
10344.20090903.1.29	1	147	1	167	IO	124
10344.20090903.1.30	1	174	1	200	IO	122
10344.20090903.1.31	1	224	-1	-1	IO	124
10344.20090903.1.32	1	157	1	183	IO	121
10344.20090903.1.33	1	169	-1	-1	IO	124
10344.20090903.1.34	1	167	1	200	IO	121
10344.20090903.1.35	1	105	1	150	IO	122
10344.20090903.1.36	1	139	1	150	IO	122
10344.20090903.1.37	1	282	-1	-1	IO	124
10344.20090903.1.38	1	159	1	167	IO	123
10344.20090903.1.39	1	152	1	167	IO	122
10344.20090903.1.40	1	154	1	167	IO	123
10344.20090903.1.41	1	132	1	150	IO	122
10344.20090903.1.42	1	227	1	250	IO	121
10344.20090903.1.43	1	127	1	167	IO	124
10344.20090903.1.44	1	159	1	183	IO	122
10344.20090903.1.45	1	149	1	167	IO	123
10344.20090903.1.46	1	137	1	150	IO	123
10344.20090903.1.47	1	191	1	217	IO	123
10344.20090903.1.48	1	120	1	133	IO	124
10344.20080926.1.1	1	262	1	283	JBKSEDIT	123
10344.20080926.1.2	1	177	1	200	JBKSEDIT	124
10344.20080926.1.3	1	177	1	200	JBKSEDIT	124
10344.20080926.1.4	1	149	1	167	JBKSEDIT	122
10344.20080926.1.5	1	149	1	167	JBKSEDIT	122
10344.20080926.1.6	1	98	1	117	JBKSEDIT	123
10344.20080926.1.7	1	154	1	167	JBKSEDIT	123
10344.20080926.1.8	1	167	1	167	JBKSEDIT	121
10344.20080926.1.9	1	103	1	117	JBKSEDIT	123
10344.20080926.1.10	1	142	1	167	JBKSEDIT	123
10344.20080926.1.11	1	177	1	200	JBKSEDIT	121
10344.20080926.1.12	1	NA	-1	-1	JBKSEDIT	124
10344.20080926.1.13	1	159	1	183	JBKSEDIT	124
10344.20080926.1.14	1	292	1	333	JBKSEDIT	124
10344.20080926.1.15	2	84	0	100	JBKSEDIT	121
10344.20080926.1.16	1	144	1	167	JBKSEDIT	124
10344.20080926.1.17	1	172	1	183	JBKSEDIT	122
10344.20080926.1.18	1	144	1	167	JBKSEDIT	122
10344.20080926.1.19	1	129	1	150	JBKSEDIT	123
10344.20080926.1.20	1	120	1	133	JBKSEDIT	124
10344.20080926.1.21	1	135	1	150	JBKSEDIT	124
10344.20080926.1.22	1	162	1	183	JBKSEDIT	121
10344.20080926.1.23	1	207	1	217	JBKSEDIT	122
10344.20080926.1.24	1	132	1	150	JBKSEDIT	124
10344.20080926.1.25	1	154	1	183	JBKSEDIT	121
10344.20080926.1.26	1	147	1	167	JBKSEDIT	122
10344.20080926.1.27	1	179	1	217	JBKSEDIT	122
10344.20080926.1.28	1	134	1	150	JBKSEDIT	122
10344.20080926.1.29	1	149	-1	-1	JBKSEDIT	124
10344.20080926.1.30	1	144	1	167	JBKSEDIT	122
10344.20080926.1.31	1	182	1	200	JBKSEDIT	123
10344.20080926.1.32	1	142	-1	-1	JBKSEDIT	122
10344.20080926.1.33	1	167	1	183	JBKSEDIT	121
10344.20080926.1.34	2	92	0	100	JBKSEDIT	123
10344.20080926.1.35	1	129	1	150	JBKSEDIT	121
10344.20080926.1.36	1	154	1	183	JBKSEDIT	121
10344.20080926.1.37	1	162	1	183	JBKSEDIT	123
10344.20080926.1.38	1	174	1	183	JBKSEDIT	121
10344.20080926.1.39	1	244	1	267	JBKSEDIT	122
10344.20080926.1.40	1	167	1	183	JBKSEDIT	121
10344.20080926.1.41	1	122	1	150	JBKSEDIT	124
10344.20080926.1.42	1	213	1	233	JBKSEDIT	121
10344.20080926.1.43	1	122	1	133	JBKSEDIT	123
10344.20080926.1.44	1	135	1	150	JBKSEDIT	123
10344.20080926.1.45	1	152	1	167	JBKSEDIT	122
10344.20080926.1.46	1	167	1	183	JBKSEDIT	121
10344.20080926.1.47	1	232	1	250	JBKSEDIT	124
10344.20080926.1.48	1	134	1	150	JBKSEDIT	123
*10344.20070814.1.1	-1	-1	1	150	ANDREW	
*10344.20070814.1.2	-1	-1	1	150	ANDREW	
*10344.20070814.1.3	-1	-1	1	400	ANDREW	
*10344.20070814.1.4	-1	-1	1	167	ANDREW	
*10344.20070814.1.5	-1	-1	1	200	ANDREW	
*10344.20070814.1.6	-1	-1	1	133	ANDREW	
*10344.20070814.1.7	-1	-1	1	217	ANDREW	
*10344.20070814.1.8	-1	-1	-1	-1	ANDREW	
*10344.20070814.1.9	-1	-1	1	167	ANDREW	
*10344.20070814.1.10	-1	-1	1	200	ANDREW	
*10344.20070814.1.11	-1	-1	1	367	ANDREW	
*10344.20070814.1.12	-1	-1	1	200	ANDREW	
*10344.20070814.1.13	-1	-1	1	150	ANDREW	
*10344.20070814.1.14	-1	-1	1	150	ANDREW	
*10344.20070814.1.15	-1	-1	-1	-1	ANDREW	
*10344.20070814.1.16	-1	-1	-1	-1	ANDREW	
*10344.20070814.1.17	-1	-1	1	233	ANDREW	
*10344.20070814.1.18	-1	-1	0	83	ANDREW	
*10344.20070814.1.19	-1	-1	1	150	ANDREW	
*10344.20070814.1.20	-1	-1	1	133	ANDREW	
*10344.20070814.1.21	-1	-1	1	150	ANDREW	
*10344.20070814.1.22	-1	-1	1	183	ANDREW	
*10344.20070814.1.23	-1	-1	1	150	ANDREW	
*10344.20070814.1.24	-1	-1	1	200	ANDREW	
*10344.20070814.1.25	-1	-1	1	150	ANDREW	
*10344.20070814.1.26	-1	-1	1	250	ANDREW	
*10344.20070814.1.27	-1	-1	1	117	ANDREW	
*10344.20070814.1.28	-1	-1	1	150	ANDREW	
*10344.20070814.1.29	-1	-1	1	150	ANDREW	
*10344.20070814.1.30	-1	-1	1	167	ANDREW	
*10344.20070814.1.31	-1	-1	1	183	ANDREW	
*10344.20070814.1.32	-1	-1	1	133	ANDREW	
*10344.20070814.1.33	-1	-1	1	200	ANDREW	
*10344.20070814.1.34	-1	-1	1	150	ANDREW	
*10344.20070814.1.35	-1	-1	1	200	ANDREW	
*10344.20070814.1.36	-1	-1	1	200	ANDREW	
*10344.20070814.1.37	-1	-1	0	83	ANDREW	
*10344.20070814.1.38	-1	-1	1	183	ANDREW	
*10344.20070814.1.39	-1	-1	1	167	ANDREW	
*10344.20070814.1.40	-1	-1	1	217	ANDREW	
*10344.20070814.1.41	-1	-1	1	167	ANDREW	
*10344.20070814.1.42	-1	-1	1	150	ANDREW	
*10344.20070814.1.43	-1	-1	1	150	ANDREW	
*10344.20070814.1.44	-1	-1	1	183	ANDREW	
*10344.20070814.1.45	-1	-1	-1	-1	ANDREW	
*10344.20070814.1.46	-1	-1	1	167	ANDREW	
*10344.20070814.1.47	-1	-1	1	183	ANDREW	
*10344.20070814.1.48	-1	-1	1	200	ANDREW	
*10344.20060814.1.1	-1	-1	1	200	MEG	
*10344.20060814.1.2	-1	-1	1	300	MEG	
*10344.20060814.1.3	-1	-1	1	233	MEG	
*10344.20060814.1.4	-1	-1	1	183	MEG	
*10344.20060814.1.5	-1	-1	1	200	MEG	
*10344.20060814.1.6	-1	-1	1	250	MEG	
*10344.20060814.1.7	-1	-1	1	150	MEG	
*10344.20060814.1.8	-1	-1	1	183	MEG	
*10344.20060814.1.9	-1	-1	1	250	MEG	
*10344.20060814.1.10	-1	-1	1	167	MEG	
*10344.20060814.1.11	-1	-1	1	150	MEG	
*10344.20060814.1.12	-1	-1	1	167	MEG	
*10344.20060814.1.13	-1	-1	1	200	MEG	
*10344.20060814.1.14	-1	-1	1	117	MEG	
*10344.20060814.1.15	-1	-1	1	217	MEG	
*10344.20060814.1.16	-1	-1	1	150	MEG	
*10344.20060814.1.17	-1	-1	1	150	MEG	
*10344.20060814.1.18	-1	-1	1	167	MEG	
*10344.20060814.1.19	-1	-1	1	383	MEG	
*10344.20060814.1.20	-1	-1	1	250	MEG	
*10344.20060814.1.21	-1	-1	1	217	MEG	
*10344.20060814.1.22	-1	-1	1	167	MEG	
*10344.20060814.1.23	-1	-1	1	267	MEG	
*10344.20060814.1.24	-1	-1	1	167	MEG	
*10344.20060814.1.25	-1	-1	1	150	MEG	
*10344.20060814.1.26	-1	-1	1	150	MEG	
*10344.20060814.1.27	-1	-1	1	217	MEG	
*10344.20060814.1.28	-1	-1	1	233	MEG	
*10344.20060814.1.29	-1	-1	1	183	MEG	
*10344.20060814.1.30	-1	-1	1	217	MEG	
*10344.20060814.1.31	-1	-1	1	150	MEG	
*10344.20060814.1.32	-1	-1	1	150	MEG	
*10344.20060814.1.33	-1	-1	1	150	MEG	
*10344.20060814.1.34	-1	-1	1	150	MEG	
*10344.20060814.1.35	-1	-1	-1	-1	MEG	
*10344.20060814.1.36	-1	-1	1	150	MEG	
*10344.20060814.1.37	-1	-1	1	217	MEG	
*10344.20060814.1.38	-1	-1	1	217	MEG	
*10344.20060814.1.39	-1	-1	1	217	MEG	
*10344.20060814.1.40	-1	-1	1	200	MEG	
*10344.20060814.1.41	-1	-1	1	200	MEG	
*10344.20060814.1.42	-1	-1	1	150	MEG	
*10344.20060814.1.43	-1	-1	-1	-1	MEG	
*10344.20060814.1.44	-1	-1	1	200	MEG	
*10344.20060814.1.45	-1	-1	1	200	MEG	
*10344.20060814.1.46	-1	-1	1	183	MEG	
*10344.20060814.1.47	-1	-1	1	233	MEG	
*10344.20060814.1.48	-1	-1	1	183	MEG	
10343.20100907.1.1	1	132	1	133	IO	122
10343.20100907.1.2	1	144	1	133	IO	122
10343.20100907.1.3	1	113	1	100	IO	122
10343.20100907.1.4	1	NA	-1	-1	IO	122
10343.20100907.1.5	1	154	1	167	IO	124
10343.20100907.1.6	1	120	1	117	IO	122
10343.20100907.1.7	1	152	1	150	IO	124
10343.20100907.1.8	1	132	1	133	IO	123
10343.20100907.1.9	1	179	1	167	IO	121
10343.20100907.1.10	1	218	1	183	IO	124
10343.20100907.1.11	1	304	1	333	IO	124
