"vid","trial","lat.asl","Count.asl","Desc.asl","dotpos","lat.el","Count.el","Desc.el"
"3723rr03",3,NA,-1,"average fixpos(197.2) is off from middle(130.5) by 66.66 (>max 50.0)!",1824,121,2,""
"3723rr03",30,281,1,"",1824,280,1,""
"3723rr03",31,215,1,"",1661,216,1,""
"3723rr03",32,83,1,"",1406,82,1,""
"3723rr03",33,138,1,"",1406,136,1,""
"3723rr03",34,152,1,"",96,152,1,""
"3723rr03",35,174,1,"",1824,173,1,""
"3723rr03",36,138,1,"",514,137,1,""
"3723rr03",37,321,2,"",259,319,2,""
"3723rr03",38,152,1,"",96,155,1,""
"3723rr03",39,NA,-1,"moving (13.984 px/60Hz) before target onset",514,15,-1,"early saccade"
"3723rr03",4,167,1,"",514,167,1,""
"3723rr03",40,292,1,"",259,291,1,""
"3723rr03",41,125,2,"",1824,125,2,""
"3723rr03",42,233,1,"",96,233,1,""
"3723rr03",43,NA,-1,"4 samples > 13 px (10.00 max) from 100.59 (base)",1824,-36,-1,"early saccade"
"3723rr03",44,156,1,"",1406,154,1,""
"3723rr03",45,163,1,"",259,164,1,""
"3723rr03",46,328,1,"",1824,327,1,""
"3723rr03",47,189,2,"",96,188,2,""
"3723rr03",48,284,1,"",514,289,1,""
"3723rr03",49,196,1,"",259,197,1,""
"3723rr03",5,251,1,"",1824,249,1,""
"3723rr03",50,299,1,"",1661,297,1,""
"3723rr03",51,343,1,"",96,343,1,""
"3723rr03",52,262,1,"",514,263,1,""
"3723rr03",53,303,1,"",1824,305,1,""
"3723rr03",54,292,1,"",1406,291,1,""
"3723rr03",55,NA,-1,"4 samples > 46 px (10.00 max) from 179.84 (base)",1661,-37,-1,"early saccade"
"3723rr03",56,163,2,"",96,161,2,""
"3723rr03",57,215,1,"",514,221,1,""
"3723rr03",58,182,1,"",1661,66,2,""
"3723rr03",59,376,2,"",1824,377,2,""
"3723rr03",6,266,2,"",514,265,2,""
"3723rr03",60,NA,-1,"average fixpos(26.2) is off from middle(130.5) by 104.31 (>max 50.0)!",259,359,1,""
"3723rr03",61,167,1,"",259,171,1,""
"3723rr03",62,277,1,"",1824,277,1,""
"3723rr03",63,NA,-1,"average fixpos(213.8) is off from middle(130.5) by 83.28 (>max 50.0)!",96,-41,-1,"early saccade"
"3723rr03",64,233,1,"",1406,235,1,""
"3723rr03",65,182,1,"",514,143,1,""
"3723rr03",66,163,1,"",1406,161,1,""
"3723rr03",67,185,1,"",1661,185,1,""
"3723rr03",68,446,1,"",96,449,1,""
"3723rr03",69,167,1,"",96,167,1,""
"3723rr03",7,295,1,"",96,293,1,""
"3723rr03",70,NA,-1,"average fixpos(22.5) is off from middle(130.5) by 107.98 (>max 50.0)!",1824,1101,0,""
"3723rr03",71,220,2,"",259,78,2,""
"3723rr03",72,NA,-1,"average fixpos(264.1) is off from middle(130.5) by 133.59 (>max 50.0)!",1824,-36,-1,"early saccade"
"3723rr03",73,339,1,"",1824,342,1,""
"3723rr03",74,133,2,"",96,96,1,""
"3723rr03",75,154,2,"",1824,156,2,""
"3723rr03",76,NA,-1,"3 samples > 86 px (10.00 max) from 109.68 (base)",96,-16,-1,"early saccade"
"3723rr03",77,307,1,"",96,310,1,""
"3723rr03",78,129,2,"",1406,130,2,""
"3723rr03",79,144,1,"",514,142,1,""
"3723rr03",8,237,1,"",1661,237,1,""
"3723rr03",80,234,1,"",1406,234,1,""
"3723rr03",81,299,2,"",514,302,2,""
"3723rr03",82,238,1,"",1661,236,1,""
"3723rr03",83,100,2,"",1661,95,2,""
"3723rr03",84,212,2,"",259,214,2,""
"3723rr03",85,180,1,"",259,181,1,""
"3723rr03",86,NA,-1,"4 samples > 58 px (10.00 max) from 97.48 (base)",1406,-35,-1,"early saccade"
"3723rr03",87,NA,-1,"4 samples > 21 px (10.00 max) from 125.21 (base)",1406,-19,-1,"early saccade"
"3723rr03",88,NA,-1,"4 samples > 25 px (10.00 max) from 153.33 (base)",96,101,1,""
"3723rr03",89,401,2,"",1824,405,2,""
"3723rr03",9,NA,-1,"1st good sac too soon",1406,63,1,""
"3723rr03",90,154,1,"",1661,157,1,""
"3723rr03",91,368,1,"",96,373,1,""
"3723rr03",92,241,1,"",1824,245,1,""
"3723rr03",93,NA,-1,"average fixpos(-38.1) is off from middle(130.5) by 168.58 (>max 50.0)!",259,-1593,-1,"early saccade"
"3723rr03",94,397,1,"",514,403,1,""
"3723rr03",95,296,1,"",1661,297,1,""
"3723rr03",96,NA,-1,"moving (12.737 px/60Hz) before target onset",1824,29,-1,"early saccade"
"3723rr03",97,336,1,"",96,45,-1,"early saccade"
"3723rr03",98,216,1,"",514,215,1,""
"3723rr03",99,233,1,"",1824,235,1,""
"3723rr04",1,100,2,"",1406,113,2,""
"3723rr04",10,266,1,"",1661,266,1,""
"3723rr04",100,94,2,"",1661,96,2,""
"3723rr04",101,130,1,"",1661,136,1,""
"3723rr04",102,222,1,"",259,226,1,""
"3723rr04",103,160,1,"",514,160,1,""
"3723rr04",104,NA,-1,"average fixpos(29.2) is off from middle(130.5) by 101.34 (>max 50.0)!",1824,172,1,""
"3723rr04",105,310,1,"",259,312,1,""
"3723rr04",106,156,1,"",1824,162,1,""
"3723rr04",107,453,1,"",1406,50,-1,"early saccade"
"3723rr04",108,284,1,"",96,288,1,""
"3723rr04",109,97,1,"",96,100,1,""
"3723rr04",11,138,1,"",96,136,1,""
"3723rr04",110,141,1,"",514,144,1,""
"3723rr04",111,NA,-1,"3 samples > 16 px (10.00 max) from 118.12 (base)",96,-10,-1,"early saccade"
"3723rr04",12,116,2,"",96,114,1,""
"3723rr04",13,149,1,"",1661,150,1,""
"3723rr04",14,240,1,"",96,240,1,""
"3723rr04",15,163,1,"",1406,162,1,""
"3723rr04",16,189,1,"",96,190,1,""
"3723rr04",17,182,1,"",96,182,1,""
"3723rr04",18,NA,-1,"moving (12.412 px/60Hz) before target onset",1661,46,-1,"early saccade"
"3723rr04",19,138,1,"",514,138,1,""
"3723rr04",2,82,1,"",514,91,1,""
"3723rr04",20,NA,-1,"4 samples > 77 px (10.00 max) from 115.33 (base)",1824,-18,-1,"early saccade"
"3723rr04",21,NA,-1,"moving (15.051 px/60Hz) before target onset",1824,28,-1,"early saccade"
"3723rr04",22,196,1,"",259,196,1,""
"3723rr04",23,248,1,"",1406,246,1,""
"3723rr04",24,416,2,"",1661,-4,-1,"early saccade"
"3723rr04",25,251,1,"",259,250,1,""
"3723rr04",26,211,1,"",96,208,1,""
"3723rr04",27,266,1,"",514,266,1,""
"3723rr04",28,284,1,"",1824,284,1,""
"3723rr04",29,96,2,"",1406,96,2,""
"3723rr04",3,130,2,"",259,128,2,""
"3723rr04",30,NA,-1,"3 samples > 60 px (10.00 max) from 92.21 (base)",259,-4,-1,"early saccade"
"3723rr04",31,187,1,"",259,186,1,""
"3723rr04",32,231,1,"",1661,230,1,""
"3723rr04",33,151,1,"",1406,151,1,""
"3723rr04",34,194,1,"",96,193,1,""
"3723rr04",35,111,1,"",1824,103,1,""
"3723rr04",36,202,1,"",514,201,1,""
"3723rr04",37,463,1,"",514,59,-1,"early saccade"
"3723rr04",38,227,1,"",96,229,1,""
"3723rr04",39,169,1,"",96,171,1,""
"3723rr04",4,94,1,"",1406,90,1,""
"3723rr04",40,263,1,"",1661,261,1,""
"3723rr04",41,223,1,"",1824,223,1,""
"3723rr04",42,361,1,"",1824,361,1,""
"3723rr04",43,196,1,"",1661,196,1,""
"3723rr04",44,NA,-1,"3 samples > 11 px (10.00 max) from 176.95 (base)",259,74,1,""
"3723rr04",45,149,2,"",514,150,2,""
"3723rr04",46,288,1,"",514,291,1,""
"3723rr04",47,222,1,"",1406,223,1,""
"3723rr04",48,NA,-1,"moving (12.096 px/60Hz) before target onset",96,49,-1,"early saccade"
"3723rr04",49,130,1,"",1406,127,1,""
"3723rr04",5,NA,-1,"start pos too far from center fix (51.77 > 50.00 max)",514,70,1,""
"3723rr04",50,259,1,"",1824,197,1,""
"3723rr04",51,182,1,"",96,181,1,""
"3723rr04",52,178,1,"",259,179,1,""
"3723rr04",53,NA,-1,"moving (16.919 px/60Hz) before target onset",96,13,-1,"early saccade"
"3723rr04",54,182,1,"",1824,177,1,""
"3723rr04",55,NA,-1,"moving (19.612 px/60Hz) before target onset",1661,27,-1,"early saccade"
"3723rr04",56,NA,-1,"moving (13.362 px/60Hz) before target onset",1824,47,-1,"early saccade"
"3723rr04",57,108,2,"",96,111,2,""
"3723rr04",58,270,1,"",96,270,1,""
"3723rr04",59,90,2,"",1824,91,2,""
"3723rr04",6,NA,-1,"moving (6.418 px/60Hz) before target onset",259,56,-1,"early saccade"
"3723rr04",60,NA,-1,"4 samples > 15 px (10.00 max) from 162.63 (base)",1824,119,1,""
"3723rr04",61,299,1,"",1406,299,1,""
"3723rr04",62,145,2,"",96,149,2,""
"3723rr04",63,174,1,"",514,177,1,""
"3723rr04",64,204,1,"",1661,205,1,""
"3723rr04",65,266,1,"",1661,269,1,""
"3723rr04",66,NA,-1,"average fixpos(57.3) is off from middle(130.5) by 73.25 (>max 50.0)!",259,83,2,""
"3723rr04",67,156,1,"",514,157,1,""
"3723rr04",68,189,1,"",259,193,1,""
"3723rr04",69,134,1,"",1824,137,1,""
"3723rr04",7,233,1,"",1824,230,1,""
"3723rr04",70,NA,-1,"4 samples > 38 px (10.00 max) from 127.33 (base)",1406,-99,-1,"early saccade"
"3723rr04",71,NA,-1,"4 samples > 34 px (10.00 max) from 125.57 (base)",514,-18,-1,"early saccade"
"3723rr04",72,90,2,"",96,90,2,""
"3723rr04",73,207,1,"",1406,210,1,""
"3723rr04",74,NA,-1,"average fixpos(181.2) is off from middle(130.5) by 50.67 (>max 50.0)!",1824,224,1,""
"3723rr04",75,277,1,"",1406,82,2,""
"3723rr04",76,277,1,"",1824,276,1,""
"3723rr04",77,174,1,"",96,172,1,""
"3723rr04",78,167,1,"",514,170,1,""
"3723rr04",79,174,1,"",259,176,1,""
"3723rr04",8,189,1,"",1824,188,1,""
"3723rr04",80,NA,-1,"moving (29.165 px/60Hz) before target onset",1661,22,-1,"early saccade"
"3723rr04",81,284,1,"",1824,286,1,""
"3723rr04",82,321,1,"",1661,102,2,""
"3723rr04",83,200,1,"",96,202,1,""
"3723rr04",84,97,2,"",259,89,2,""
"3723rr04",85,193,1,"",1824,195,1,""
"3723rr04",86,262,2,"",1824,267,2,""
"3723rr04",87,167,0,"",96,173,0,""
"3723rr04",88,NA,-1,"average fixpos(33.7) is off from middle(130.5) by 96.81 (>max 50.0)!",96,169,1,""
"3723rr04",89,141,2,"",1406,143,2,""
"3723rr04",9,262,1,"",1824,262,1,""
"3723rr04",90,204,1,"",1406,219,1,""
"3723rr04",91,438,1,"",1661,441,1,""
"3723rr04",92,NA,-1,"4 samples > 20 px (10.00 max) from 140.80 (base)",514,-29,-1,"early saccade"
"3723rr04",93,424,2,"",259,425,2,""
"3723rr04",94,NA,-1,"4 samples > 22 px (10.00 max) from 109.38 (base)",514,215,2,""
"3723rr04",95,NA,-1,"moving (7.153 px/60Hz) before target onset",96,17,-1,"early saccade"
"3723rr04",96,213,1,"",259,215,1,""
"3723rr04",97,204,1,"",1824,205,1,""
"3723rr04",98,321,1,"",1661,-3,-1,"early saccade"
"3723rr04",99,160,1,"",1406,159,1,""
"3723rr05",1,NA,-1,"moving (18.659 px/60Hz) before target onset",514,8,-1,"early saccade"
"3723rr05",10,127,2,"",96,124,2,""
"3723rr05",100,123,1,"",1406,128,1,""
"3723rr05",101,185,1,"",96,186,1,""
"3723rr05",102,NA,-1,"average fixpos(75.8) is off from middle(130.5) by 54.74 (>max 50.0)!",96,229,1,""
"3723rr05",103,171,1,"",1406,173,1,""
"3723rr05",104,NA,-1,"moving (11.857 px/60Hz) before target onset",1661,44,-1,"early saccade"
"3723rr05",105,295,1,"",1824,299,1,""
"3723rr05",106,332,1,"",96,337,1,""
"3723rr05",107,193,1,"",259,197,1,""
"3723rr05",108,178,1,"",514,181,1,""
"3723rr05",109,NA,-1,"moving (17.375 px/60Hz) before target onset",259,21,-1,"early saccade"
"3723rr05",11,NA,-1,"moving (25.228 px/60Hz) before target onset",96,20,-1,"early saccade"
"3723rr05",110,218,1,"",1824,223,1,""
"3723rr05",111,292,2,"",1824,295,2,""
"3723rr05",12,244,1,"",259,114,1,""
"3723rr05",13,163,1,"",514,164,1,""
"3723rr05",14,174,1,"",1661,174,1,""
"3723rr05",15,193,1,"",1824,190,1,""
"3723rr05",16,152,1,"",259,150,1,""
"3723rr05",17,284,1,"",1661,286,1,""
"3723rr05",18,167,1,"",514,166,1,""
"3723rr05",19,NA,-1,"3 samples > 34 px (10.00 max) from 116.22 (base)",514,0,-1,"early saccade"
"3723rr05",2,NA,-1,"average fixpos(181.8) is off from middle(130.5) by 51.34 (>max 50.0)!",1824,-24,-1,"early saccade"
"3723rr05",20,NA,-1,"moving (32.462 px/60Hz) before target onset",1661,24,-1,"early saccade"
"3723rr05",21,75,2,"",1406,74,2,""
"3723rr05",22,193,1,"",259,190,1,""
"3723rr05",23,123,2,"",96,124,2,""
"3723rr05",24,266,1,"",1824,268,1,""
"3723rr05",25,116,2,"",1406,112,2,""
"3723rr05",26,134,2,"",96,130,2,""
"3723rr05",27,215,1,"",1824,214,1,""
"3723rr05",28,255,1,"",96,256,1,""
"3723rr05",29,200,1,"",1406,198,1,""
"3723rr05",3,NA,-1,"average fixpos(64.8) is off from middle(130.5) by 65.71 (>max 50.0)!",1406,20,-1,"early saccade"
"3723rr05",30,NA,-1,"4 samples > 13 px (10.00 max) from 162.03 (base)",1661,169,1,""
"3723rr05",31,NA,-1,"3 samples > 41 px (10.00 max) from 131.23 (base)",1824,-3,-1,"early saccade"
"3723rr05",32,186,1,"",514,187,1,""
"3723rr05",33,211,1,"",259,213,1,""
"3723rr05",34,NA,-1,"moving (13.292 px/60Hz) before target onset",96,11,-1,"early saccade"
"3723rr05",35,75,1,"",1661,77,1,""
"3723rr05",36,108,2,"",96,111,2,""
"3723rr05",37,222,1,"",1824,21,-1,"early saccade"
"3723rr05",38,NA,-1,"average fixpos(233.4) is off from middle(130.5) by 102.90 (>max 50.0)!",1824,359,1,""
"3723rr05",39,284,1,"",1406,57,-1,"early saccade"
"3723rr05",4,NA,-1,"average fixpos(201.8) is off from middle(130.5) by 71.26 (>max 50.0)!",1406,4,-1,"early saccade"
"3723rr05",40,270,1,"",96,271,1,""
"3723rr05",41,123,2,"",259,123,2,""
"3723rr05",42,NA,-1,"moving (18.988 px/60Hz) before target onset",514,25,-1,"early saccade"
"3723rr05",43,NA,-1,"average fixpos(192.6) is off from middle(130.5) by 62.13 (>max 50.0)!",1661,232,1,""
"3723rr05",44,NA,-1,"average fixpos(-11.0) is off from middle(130.5) by 141.46 (>max 50.0)!",259,132,2,""
"3723rr05",45,174,1,"",1824,178,1,""
"3723rr05",46,NA,-1,"average fixpos(196.3) is off from middle(130.5) by 65.80 (>max 50.0)!",514,134,1,""
"3723rr05",47,134,1,"",1824,134,1,""
"3723rr05",48,222,1,"",1824,224,1,""
"3723rr05",49,NA,-1,"moving (13.807 px/60Hz) before target onset",96,40,-1,"early saccade"
"3723rr05",5,NA,-1,"moving (19.988 px/60Hz) before target onset",1824,20,-1,"early saccade"
"3723rr05",50,332,1,"",259,48,-1,"early saccade"
"3723rr05",51,347,1,"",1406,344,1,""
"3723rr05",52,182,1,"",514,184,1,""
"3723rr05",53,262,1,"",1406,260,1,""
"3723rr05",54,442,1,"",1661,444,1,""
"3723rr05",55,226,1,"",96,226,1,""
"3723rr05",56,237,1,"",96,239,1,""
"3723rr05",57,222,1,"",259,221,1,""
"3723rr05",58,240,1,"",96,243,1,""
"3723rr05",59,119,2,"",1824,121,2,""
"3723rr05",6,NA,-1,"moving (11.045 px/60Hz) before target onset",259,6,-1,"early saccade"
"3723rr05",60,229,1,"",514,229,1,""
"3723rr05",61,83,2,"",514,81,2,""
"3723rr05",62,NA,-1,"moving (4.467 px/60Hz) before target onset",259,62,2,""
"3723rr05",63,262,1,"",1406,262,1,""
"3723rr05",64,229,1,"",1824,232,1,""
"3723rr05",65,259,1,"",1661,260,1,""
"3723rr05",66,NA,-1,"moving (7.204 px/60Hz) before target onset",1824,18,-1,"early saccade"
"3723rr05",67,211,1,"",1406,210,1,""
"3723rr05",68,222,1,"",96,224,1,""
"3723rr05",69,105,2,"",96,108,2,""
"3723rr05",7,NA,-1,"average fixpos(78.2) is off from middle(130.5) by 52.31 (>max 50.0)!",1661,98,1,""
"3723rr05",70,248,1,"",1661,184,1,""
"3723rr05",71,156,1,"",259,158,1,""
"3723rr05",72,NA,-1,"average fixpos(217.4) is off from middle(130.5) by 86.86 (>max 50.0)!",1824,122,1,""
"3723rr05",73,NA,-1,"4 samples > 45 px (10.00 max) from 140.57 (base)",1406,-16,-1,"early saccade"
"3723rr05",74,156,1,"",96,158,1,""
"3723rr05",75,222,1,"",96,224,1,""
"3723rr05",76,248,1,"",259,250,1,""
"3723rr05",77,226,1,"",1406,228,1,""
"3723rr05",78,276,2,"",96,35,-1,"early saccade"
"3723rr05",79,NA,-1,"moving (23.060 px/60Hz) before target onset",1824,10,-1,"early saccade"
"3723rr05",8,185,1,"",1824,184,1,""
"3723rr05",80,NA,-1,"moving (15.584 px/60Hz) before target onset",514,48,-1,"early saccade"
"3723rr05",81,295,1,"",1661,39,-1,"early saccade"
"3723rr05",82,94,2,"",1824,99,2,""
"3723rr05",83,138,1,"",514,143,1,""
"3723rr05",84,204,1,"",1661,207,1,""
"3723rr05",85,229,1,"",1824,232,1,""
"3723rr05",86,79,1,"",96,84,1,""
"3723rr05",87,163,1,"",1406,166,1,""
"3723rr05",88,83,2,"",1661,82,2,""
"3723rr05",89,145,1,"",1661,82,1,""
"3723rr05",9,NA,-1,"average fixpos(62.5) is off from middle(130.5) by 67.98 (>max 50.0)!",96,102,1,""
"3723rr05",90,196,1,"",514,200,1,""
"3723rr05",91,NA,-1,"average fixpos(194.4) is off from middle(130.5) by 63.87 (>max 50.0)!",1824,-18,-1,"early saccade"
"3723rr05",92,167,1,"",1824,123,1,""
"3723rr05",93,NA,-1,"average fixpos(181.1) is off from middle(130.5) by 50.63 (>max 50.0)!",514,313,2,""
"3723rr05",94,NA,-1,"average fixpos(234.8) is off from middle(130.5) by 104.28 (>max 50.0)!",259,625,2,""
"3723rr05",95,163,1,"",259,167,1,""
"3723rr05",96,130,2,"",96,133,2,""
"3723rr05",97,314,1,"",1406,83,2,""
"3723rr05",98,233,1,"",96,237,1,""
"3723rr05",99,72,1,"",514,74,1,""
"3723rr06",1,178,1,"",514,172,1,""
"3723rr06",10,NA,-1,"moving (5.305 px/60Hz) before target onset",259,58,-1,"early saccade"
"3723rr06",100,180,1,"",96,184,1,""
"3723rr06",101,151,1,"",1824,154,1,""
"3723rr06",102,220,1,"",1824,228,1,""
"3723rr06",103,NA,-1,"3 samples > 25 px (10.00 max) from 142.61 (base)",1824,-2,-1,"early saccade"
"3723rr06",104,231,1,"",1661,232,1,""
"3723rr06",105,198,1,"",96,202,1,""
"3723rr06",106,310,1,"",96,314,1,""
"3723rr06",107,NA,-1,"4 samples > 27 px (10.00 max) from 107.23 (base)",1406,205,2,""
"3723rr06",108,221,1,"",1661,224,1,""
"3723rr06",109,550,1,"",259,556,1,""
"3723rr06",11,116,2,"",1661,114,2,""
"3723rr06",110,303,1,"",259,306,1,""
"3723rr06",111,180,1,"",1406,180,1,""
"3723rr06",12,178,1,"",96,176,1,""
"3723rr06",13,306,1,"",1661,304,1,""
"3723rr06",14,185,1,"",96,184,1,""
"3723rr06",15,209,1,"",1406,211,1,""
"3723rr06",16,86,2,"",1661,83,2,""
"3723rr06",17,194,1,"",1824,193,1,""
"3723rr06",18,281,1,"",1406,285,1,""
"3723rr06",19,125,2,"",1824,123,2,""
"3723rr06",2,182,1,"",259,178,1,""
"3723rr06",20,202,1,"",514,17,-1,"early saccade"
"3723rr06",21,NA,-1,"moving (24.526 px/60Hz) before target onset",1824,9,-1,"early saccade"
"3723rr06",22,1364,0,"",259,1353,1,""
"3723rr06",23,176,1,"",259,177,1,""
"3723rr06",24,249,1,"",96,245,1,""
"3723rr06",25,NA,-1,"3 samples > 16 px (10.00 max) from 127.97 (base)",96,-5,-1,"early saccade"
"3723rr06",26,289,1,"",514,289,1,""
"3723rr06",27,296,1,"",96,295,1,""
"3723rr06",28,234,1,"",1661,231,1,""
"3723rr06",29,263,1,"",1824,264,1,""
"3723rr06",3,163,1,"",1824,160,1,""
"3723rr06",30,427,0,"",1406,426,2,""
"3723rr06",31,NA,-1,"moving (5.028 px/60Hz) before target onset",259,58,-1,"early saccade"
"3723rr06",32,369,1,"",96,370,1,""
"3723rr06",33,211,1,"",1824,210,1,""
"3723rr06",34,174,1,"",1661,174,1,""
"3723rr06",35,112,2,"",1406,112,2,""
"3723rr06",36,240,1,"",96,240,1,""
"3723rr06",37,193,1,"",514,192,1,""
"3723rr06",38,193,1,"",1824,190,1,""
"3723rr06",39,233,1,"",1661,232,1,""
"3723rr06",4,NA,-1,"4 samples > 18 px (10.00 max) from 162.18 (base)",1406,260,1,""
"3723rr06",40,NA,-1,"4 samples > 26 px (10.00 max) from 150.35 (base)",96,-39,-1,"early saccade"
"3723rr06",41,211,1,"",259,213,1,""
"3723rr06",42,207,1,"",514,207,1,""
"3723rr06",43,251,2,"",259,253,2,""
"3723rr06",44,288,1,"",1824,287,1,""
"3723rr06",45,167,1,"",1406,171,1,""
"3723rr06",46,NA,-1,"4 samples > 39 px (10.00 max) from 163.65 (base)",1661,-57,-1,"early saccade"
"3723rr06",47,NA,-1,"average fixpos(221.0) is off from middle(130.5) by 90.53 (>max 50.0)!",514,483,1,""
"3723rr06",48,185,1,"",1406,186,1,""
"3723rr06",49,204,1,"",514,205,1,""
"3723rr06",5,68,1,"",1406,60,1,""
"3723rr06",50,NA,-1,"average fixpos(75.6) is off from middle(130.5) by 54.90 (>max 50.0)!",1824,-9,-1,"early saccade"
"3723rr06",51,226,1,"",1661,227,1,""
"3723rr06",52,306,1,"",1824,307,1,""
"3723rr06",53,NA,-1,"average fixpos(225.0) is off from middle(130.5) by 94.52 (>max 50.0)!",259,-33,-1,"early saccade"
"3723rr06",54,149,1,"",96,147,1,""
"3723rr06",55,86,1,"",96,87,1,""
"3723rr06",56,218,1,"",96,221,1,""
"3723rr06",57,255,1,"",96,255,1,""
"3723rr06",58,306,1,"",259,-17,-1,"early saccade"
"3723rr06",59,273,1,"",1406,276,1,""
"3723rr06",6,NA,-1,"4 samples > 28 px (10.00 max) from 159.63 (base)",96,236,1,""
"3723rr06",60,292,1,"",1824,293,1,""
"3723rr06",61,288,1,"",1661,289,1,""
"3723rr06",62,376,1,"",1824,377,1,""
"3723rr06",63,NA,-1,"moving (11.215 px/60Hz) before target onset",514,19,-1,"early saccade"
"3723rr06",64,380,1,"",1661,29,-1,"early saccade"
"3723rr06",65,380,1,"",259,383,1,""
"3723rr06",66,222,1,"",514,223,1,""
"3723rr06",67,68,2,"",96,69,2,""
"3723rr06",68,254,1,"",1824,255,1,""
"3723rr06",69,240,1,"",1406,231,1,""
"3723rr06",7,72,2,"",1824,68,2,""
"3723rr06",70,163,2,"",96,155,2,""
"3723rr06",71,NA,-1,"moving (7.365 px/60Hz) before target onset",1824,-226,-1,"early saccade"
"3723rr06",72,204,1,"",259,206,1,""
"3723rr06",73,240,1,"",1661,242,1,""
"3723rr06",74,204,1,"",259,206,1,""
"3723rr06",75,284,1,"",1406,284,1,""
"3723rr06",76,185,1,"",1824,186,1,""
"3723rr06",77,259,1,"",1661,260,1,""
"3723rr06",78,233,1,"",96,236,1,""
"3723rr06",79,295,1,"",1406,40,-1,"early saccade"
"3723rr06",8,NA,-1,"moving (23.078 px/60Hz) before target onset",1824,8,-1,"early saccade"
"3723rr06",80,277,1,"",96,10,-1,"early saccade"
"3723rr06",81,185,1,"",514,188,1,""
"3723rr06",82,266,1,"",1824,268,1,""
"3723rr06",83,196,1,"",514,200,1,""
"3723rr06",84,229,1,"",96,232,1,""
"3723rr06",85,289,2,"",514,286,2,""
"3723rr06",86,350,1,"",1824,352,1,""
"3723rr06",87,238,1,"",96,241,1,""
"3723rr06",88,238,1,"",96,241,1,""
"3723rr06",89,274,1,"",1824,259,1,""
"3723rr06",9,138,1,"",514,138,1,""
"3723rr06",90,245,1,"",1406,67,2,""
"3723rr06",91,NA,-1,"average fixpos(33.0) is off from middle(130.5) by 97.47 (>max 50.0)!",1661,-283,-1,"early saccade"
"3723rr06",92,270,1,"",1406,53,-1,"early saccade"
"3723rr06",93,NA,-1,"average fixpos(64.3) is off from middle(130.5) by 66.23 (>max 50.0)!",96,47,-1,"early saccade"
"3723rr06",94,466,1,"",1824,469,1,""
"3723rr06",95,NA,-1,"average fixpos(63.4) is off from middle(130.5) by 67.08 (>max 50.0)!",259,229,1,""
"3723rr06",96,NA,-1,"average fixpos(197.1) is off from middle(130.5) by 66.57 (>max 50.0)!",514,-65,-1,"early saccade"
"3723rr06",97,423,2,"",1661,427,2,""
"3723rr06",98,NA,-1,"average fixpos(195.7) is off from middle(130.5) by 65.17 (>max 50.0)!",259,-9,-1,"early saccade"
"3723rr06",99,209,1,"",514,214,1,""
"3723rr07",1,278,1,"",259,290,1,""
"3723rr07",10,191,1,"",1406,202,1,""
"3723rr07",100,112,1,"",1406,113,1,""
"3723rr07",101,218,1,"",259,219,1,""
"3723rr07",102,257,1,"",1661,257,1,""
"3723rr07",103,317,2,"",1406,319,2,""
"3723rr07",104,365,1,"",1661,365,1,""
"3723rr07",105,211,1,"",96,214,2,""
"3723rr07",106,NA,-1,"no saccades (getSacs)",1824,980,-1,"no saccades"
"3723rr07",107,413,1,"",1824,402,1,""
"3723rr07",108,NA,-1,"4 samples > 23 px (10.00 max) from 114.19 (base)",96,104,2,""
"3723rr07",109,327,1,"",96,-22,-1,"early saccade"
"3723rr07",11,75,1,"",1661,86,1,""
"3723rr07",110,160,2,"",514,162,2,""
"3723rr07",111,237,1,"",1824,240,1,""
"3723rr07",12,180,1,"",96,190,1,""
"3723rr07",13,249,1,"",1824,260,1,""
"3723rr07",14,179,1,"",1661,190,1,""
"3723rr07",15,187,1,"",514,199,1,""
"3723rr07",16,NA,-1,"4 samples > 27 px (10.00 max) from 143.77 (base)",1824,-21,-1,"early saccade"
"3723rr07",17,NA,-1,"poor tracking: sd of xpos Δ=46.307293",259,37,-1,"early saccade"
"3723rr07",18,205,1,"",96,217,1,""
"3723rr07",19,154,1,"",1661,167,1,""
"3723rr07",2,210,1,"",1824,218,1,""
"3723rr07",20,241,1,"",1406,255,1,""
"3723rr07",21,180,1,"",96,193,1,""
"3723rr07",22,196,1,"",1661,192,1,""
"3723rr07",23,NA,-1,"moving (14.025 px/60Hz) before target onset",1824,14,-1,"early saccade"
"3723rr07",24,211,1,"",1406,34,-1,"early saccade"
"3723rr07",25,306,1,"",514,304,1,""
"3723rr07",26,193,1,"",259,188,1,""
"3723rr07",27,277,1,"",96,274,1,""
"3723rr07",28,238,1,"",1824,249,1,""
"3723rr07",29,270,1,"",514,264,1,""
"3723rr07",3,216,1,"",96,232,1,""
"3723rr07",30,193,1,"",1406,186,1,""
"3723rr07",31,244,1,"",96,242,1,""
"3723rr07",32,163,2,"",514,158,2,""
"3723rr07",33,233,1,"",1406,232,1,""
"3723rr07",34,215,1,"",259,212,1,""
"3723rr07",35,237,1,"",96,234,1,""
"3723rr07",36,215,1,"",1824,212,1,""
"3723rr07",37,NA,-1,"average fixpos(216.8) is off from middle(130.5) by 86.27 (>max 50.0)!",96,-26,-1,"early saccade"
"3723rr07",38,229,1,"",1661,227,1,""
"3723rr07",39,NA,-1,"moving (9.911 px/60Hz) before target onset",1824,52,-1,"early saccade"
