"vid","trial","lat.asl","Count.asl","Desc.asl","dotpos","lat.el","Count.el","Desc.el"
"222996rr01",18,339,1,"",96,319,1,""
"222996rr01",19,292,1,"",1661,287,1,""
"222996rr01",2,419,1,"",1406,429,1,""
"222996rr01",20,435,1,"",96,433,1,""
"222996rr01",21,292,1,"",1406,287,1,""
"222996rr01",22,273,1,"",1661,269,1,""
"222996rr01",23,398,1,"",1824,389,1,""
"222996rr01",24,317,1,"",259,319,1,""
"222996rr01",25,339,1,"",1824,333,1,""
"222996rr01",26,171,2,"",514,11,-1,"early saccade"
"222996rr01",27,171,2,"",514,162,2,""
"222996rr01",28,281,1,"",259,281,1,""
"222996rr01",29,350,1,"",1824,344,1,""
"222996rr01",3,426,1,"",259,441,1,""
"222996rr01",30,347,1,"",514,344,1,""
"222996rr01",31,182,2,"",259,176,2,""
"222996rr01",32,310,1,"",96,308,1,""
"222996rr01",33,211,2,"",259,204,2,""
"222996rr01",34,332,1,"",96,331,1,""
"222996rr01",35,383,1,"",1824,376,1,""
"222996rr01",36,354,1,"",96,354,1,""
"222996rr01",37,387,1,"",514,382,1,""
"222996rr01",38,196,2,"",1661,193,2,""
"222996rr01",39,281,1,"",1406,276,1,""
"222996rr01",4,328,1,"",1661,341,1,""
"222996rr01",40,325,1,"",1824,320,1,""
"222996rr01",41,207,2,"",1406,204,2,""
"222996rr01",42,383,1,"",1661,382,1,""
"222996rr01",43,336,1,"",96,333,1,""
"222996rr01",44,278,1,"",1406,268,1,""
"222996rr01",45,354,1,"",259,3,-1,"early saccade"
"222996rr01",46,401,1,"",259,401,1,""
"222996rr01",47,187,2,"",1661,185,2,""
"222996rr01",48,405,1,"",1824,401,1,""
"222996rr01",49,234,1,"",514,233,1,""
"222996rr01",5,397,1,"",96,413,1,""
"222996rr01",50,202,2,"",1661,203,2,""
"222996rr01",51,292,1,"",1824,289,1,""
"222996rr01",52,336,1,"",1824,325,1,""
"222996rr01",53,263,1,"",1406,257,1,""
"222996rr01",54,191,2,"",96,190,2,""
"222996rr01",55,165,2,"",514,164,2,""
"222996rr01",56,223,2,"",96,221,2,""
"222996rr01",57,493,1,"",259,493,1,""
"222996rr01",58,325,1,"",96,327,1,""
"222996rr01",59,277,2,"",1824,15,-1,"early saccade"
"222996rr01",6,698,1,"",1661,709,1,""
"222996rr01",60,475,1,"",96,401,1,""
"222996rr01",61,486,1,"",514,487,1,""
"222996rr01",62,303,1,"",1406,111,1,""
"222996rr01",63,372,1,"",1661,357,1,""
"222996rr01",64,339,1,"",1406,335,1,""
"222996rr01",65,391,1,"",1824,387,1,""
"222996rr01",66,171,2,"",96,171,2,""
"222996rr01",67,193,2,"",1661,193,2,""
"222996rr01",68,376,1,"",259,380,1,""
"222996rr01",69,215,2,"",1824,213,2,""
"222996rr01",7,408,1,"",1824,417,1,""
"222996rr01",70,172,2,"",514,167,2,""
"222996rr01",71,289,1,"",259,265,1,""
"222996rr01",72,169,2,"",1661,170,2,""
"222996rr01",73,292,1,"",1406,293,1,""
"222996rr01",74,401,1,"",1824,398,1,""
"222996rr01",75,154,2,"",514,152,2,""
"222996rr01",76,173,2,"",96,172,2,""
"222996rr01",77,198,2,"",1824,198,2,""
"222996rr01",78,173,2,"",96,172,2,""
"222996rr01",79,564,1,"",1661,558,1,""
"222996rr01",8,164,2,"",96,173,2,""
"222996rr01",80,183,2,"",259,182,2,""
"222996rr01",81,394,1,"",1824,370,1,""
"222996rr01",82,296,1,"",514,298,1,""
"222996rr01",83,249,1,"",1406,248,1,""
"222996rr01",84,176,2,"",96,174,2,""
"222996rr01",85,178,2,"",259,175,2,""
"222996rr01",86,332,1,"",1824,323,1,""
"222996rr01",87,215,2,"",1824,215,2,""
"222996rr01",88,251,1,"",1406,59,-1,"early saccade"
"222996rr01",89,218,2,"",96,219,2,""
"222996rr01",9,383,1,"",514,379,1,""
"222996rr01",90,405,1,"",1661,401,1,""
"222996rr01",91,266,2,"",259,109,2,""
"222996rr01",92,413,1,"",514,413,1,""
"222996rr01",93,189,2,"",514,183,2,""
"222996rr01",94,174,2,"",1661,177,2,""
"222996rr01",95,171,2,"",96,171,2,""
"222996rr01",96,152,2,"",1406,153,2,""
"222996rr01",97,369,1,"",1824,369,1,""
"222996rr01",98,189,2,"",96,187,2,""
"222996rr01",99,160,2,"",514,159,2,""
"222997rr01",1,547,1,"",96,563,1,""
"222997rr01",10,250,1,"",514,263,1,""
"222997rr01",100,257,1,"",1824,256,1,""
"222997rr01",101,250,1,"",96,250,1,""
"222997rr01",102,296,1,"",259,298,1,""
"222997rr01",103,303,1,"",1406,300,1,""
"222997rr01",104,568,1,"",96,494,1,""
"222997rr01",105,404,1,"",1824,404,1,""
"222997rr01",106,264,2,"",514,262,2,""
"222997rr01",107,260,2,"",514,260,2,""
"222997rr01",108,336,1,"",1824,335,1,""
"222997rr01",109,303,1,"",1661,170,1,""
"222997rr01",11,296,1,"",1406,305,1,""
"222997rr01",110,260,1,"",259,262,1,""
"222997rr01",111,296,1,"",1406,295,1,""
"222997rr01",12,296,1,"",1824,309,1,""
"222997rr01",13,221,1,"",96,237,1,""
"222997rr01",14,250,1,"",514,265,1,""
"222997rr01",15,278,1,"",259,293,1,""
"222997rr01",16,192,1,"",514,207,1,""
"222997rr01",17,257,1,"",96,273,1,""
"222997rr01",18,296,1,"",1661,309,1,""
"222997rr01",19,224,1,"",96,237,1,""
"222997rr01",2,300,1,"",1824,313,1,""
"222997rr01",20,217,1,"",1406,229,1,""
"222997rr01",21,221,1,"",1661,235,1,""
"222997rr01",22,235,1,"",1824,145,1,""
"222997rr01",23,264,1,"",259,277,1,""
"222997rr01",24,224,1,"",96,241,1,""
"222997rr01",25,189,1,"",1406,199,1,""
"222997rr01",26,253,1,"",1824,265,1,""
"222997rr01",27,296,1,"",514,294,1,""
"222997rr01",28,343,1,"",1824,-148,-1,"early saccade"
"222997rr01",29,252,1,"",1824,249,1,""
"222997rr01",3,368,1,"",96,381,1,""
"222997rr01",30,220,1,"",1661,215,1,""
"222997rr01",31,328,1,"",259,327,1,""
"222997rr01",32,252,1,"",96,253,1,""
"222997rr01",33,325,1,"",1406,319,1,""
"222997rr01",34,223,1,"",514,223,1,""
"222997rr01",35,267,1,"",1661,263,1,""
"222997rr01",36,194,1,"",1824,191,1,""
"222997rr01",37,252,1,"",96,251,1,""
"222997rr01",38,202,1,"",1824,91,1,""
"222997rr01",39,332,2,"",1406,329,2,""
"222997rr01",4,260,1,"",259,275,1,""
"222997rr01",40,223,1,"",96,223,1,""
"222997rr01",41,452,1,"",514,450,1,""
"222997rr01",42,270,1,"",259,271,1,""
"222997rr01",43,270,1,"",259,269,1,""
"222997rr01",44,285,1,"",1661,283,1,""
"222997rr01",45,274,1,"",514,273,1,""
"222997rr01",46,256,1,"",1824,251,1,""
"222997rr01",47,260,1,"",1824,255,1,""
"222997rr01",48,209,1,"",1406,37,-1,"early saccade"
"222997rr01",49,299,1,"",1824,295,1,""
"222997rr01",5,260,1,"",1824,275,1,""
"222997rr01",50,281,1,"",1661,277,1,""
"222997rr01",51,307,1,"",514,305,1,""
"222997rr01",52,655,1,"",96,657,1,""
"222997rr01",53,307,1,"",1406,305,1,""
"222997rr01",54,267,1,"",96,267,1,""
"222997rr01",55,299,1,"",96,297,1,""
"222997rr01",56,289,1,"",259,287,1,""
"222997rr01",57,256,1,"",96,253,1,""
"222997rr01",58,202,1,"",1824,201,1,""
"222997rr01",59,223,1,"",259,223,1,""
"222997rr01",6,683,1,"",259,697,1,""
"222997rr01",60,267,1,"",96,265,1,""
"222997rr01",61,252,2,"",1824,253,2,""
"222997rr01",62,303,1,"",1406,299,1,""
"222997rr01",63,260,1,"",1824,255,1,""
"222997rr01",64,314,1,"",1661,313,1,""
"222997rr01",65,368,1,"",259,369,1,""
"222997rr01",66,191,1,"",1661,191,1,""
"222997rr01",67,194,1,"",514,195,1,""
"222997rr01",68,238,1,"",1406,237,1,""
"222997rr01",69,256,1,"",96,257,1,""
"222997rr01",7,332,1,"",1661,15,-1,"early saccade"
"222997rr01",70,303,1,"",514,304,1,""
"222997rr01",71,234,1,"",1406,230,1,""
"222997rr01",72,267,1,"",514,104,2,""
"222997rr01",73,241,1,"",1824,240,1,""
"222997rr01",74,241,1,"",96,240,1,""
"222997rr01",75,339,1,"",1661,336,1,""
"222997rr01",76,379,2,"",1824,380,2,""
"222997rr01",77,582,1,"",259,305,1,""
"222997rr01",78,241,1,"",259,240,1,""
"222997rr01",79,249,1,"",1406,249,1,""
"222997rr01",8,196,1,"",1661,209,1,""
"222997rr01",80,220,1,"",514,219,1,""
"222997rr01",81,231,1,"",96,231,1,""
"222997rr01",82,263,2,"",1661,263,2,""
"222997rr01",83,267,1,"",96,267,1,""
"222997rr01",84,310,1,"",1824,309,1,""
"222997rr01",85,275,1,"",1661,104,1,""
"222997rr01",86,300,1,"",96,303,1,""
"222997rr01",87,275,1,"",96,278,1,""
"222997rr01",88,192,1,"",259,194,1,""
"222997rr01",89,293,1,"",1406,290,1,""
"222997rr01",9,310,1,"",1406,323,1,""
"222997rr01",90,271,1,"",514,272,1,""
"222997rr01",91,325,1,"",96,324,1,""
"222997rr01",92,282,1,"",1824,282,1,""
"222997rr01",93,257,1,"",1406,256,1,""
"222997rr01",94,282,1,"",1824,282,1,""
"222997rr01",95,267,1,"",514,266,1,""
"222997rr01",96,242,1,"",1661,242,1,""
"222997rr01",97,354,2,"",1824,356,2,""
"222997rr01",98,264,1,"",259,261,1,""
"222997rr01",99,318,1,"",1661,316,1,""
"223001rr01",1,147,2,"",514,161,2,""
"223001rr01",10,357,1,"",1406,361,1,""
"223001rr01",100,321,1,"",1406,308,1,""
"223001rr01",101,517,1,"",1824,516,1,""
"223001rr01",102,361,1,"",96,360,1,""
"223001rr01",103,NA,-1,"blink starts 0.526 before any saccade",259,338,1,""
"223001rr01",104,372,1,"",96,372,1,""
"223001rr01",105,408,1,"",1824,408,1,""
"223001rr01",106,209,2,"",96,211,2,""
"223001rr01",107,328,1,"",514,329,1,""
"223001rr01",108,307,1,"",1824,309,1,""
"223001rr01",109,292,1,"",1661,293,1,""
"223001rr01",11,321,1,"",1824,11,-1,"early saccade"
"223001rr01",110,415,1,"",514,415,1,""
"223001rr01",111,252,1,"",1661,251,1,""
"223001rr01",12,270,1,"",1824,285,1,""
"223001rr01",13,238,1,"",1406,245,1,""
"223001rr01",14,67,2,"",96,79,2,""
"223001rr01",15,310,1,"",1661,319,1,""
"223001rr01",16,173,2,"",96,187,2,""
"223001rr01",17,306,1,"",1824,302,1,""
"223001rr01",18,165,2,"",514,158,2,""
"223001rr01",19,288,1,"",1824,284,1,""
"223001rr01",2,307,1,"",1661,315,1,""
"223001rr01",20,383,1,"",96,382,1,""
"223001rr01",21,361,1,"",259,360,1,""
"223001rr01",22,332,1,"",1406,328,1,""
"223001rr01",23,361,1,"",259,360,1,""
"223001rr01",24,NA,-1,"start pos too far from center fix (52.07 > 50.00 max)",96,400,1,""
"223001rr01",25,306,1,"",1406,292,1,""
"223001rr01",26,306,1,"",514,304,1,""
"223001rr01",27,358,1,"",1824,356,1,""
"223001rr01",28,358,1,"",1661,352,1,""
"223001rr01",29,171,2,"",514,168,2,""
"223001rr01",3,NA,-1,"4 samples > 22 px (10.00 max) from 105.89 (base)",96,-13,-1,"early saccade"
"223001rr01",30,464,1,"",96,462,1,""
"223001rr01",31,310,1,"",1661,308,1,""
"223001rr01",32,380,1,"",1824,377,1,""
"223001rr01",33,218,2,"",96,214,2,""
"223001rr01",34,453,1,"",514,449,1,""
"223001rr01",35,420,1,"",259,111,2,""
"223001rr01",36,NA,-1,"average fixpos(76.8) is off from middle(130.5) by 53.73 (>max 50.0)!",1661,422,1,""
"223001rr01",37,NA,-1,"average fixpos(49.4) is off from middle(130.5) by 81.08 (>max 50.0)!",259,-757,-1,"early saccade"
"223001rr01",38,NA,-1,"average fixpos(56.6) is off from middle(130.5) by 73.95 (>max 50.0)!",96,-373,-1,"early saccade"
"223001rr01",39,354,1,"",1406,349,1,""
"223001rr01",4,NA,-1,"4 samples > 19 px (10.00 max) from 111.12 (base)",514,217,2,""
"223001rr01",40,358,1,"",1824,357,1,""
"223001rr01",41,288,1,"",1406,289,1,""
"223001rr01",42,321,1,"",1824,319,1,""
"223001rr01",43,288,1,"",1824,282,1,""
"223001rr01",44,343,1,"",259,338,1,""
"223001rr01",45,336,1,"",96,332,1,""
"223001rr01",46,373,1,"",96,372,1,""
"223001rr01",47,347,1,"",96,344,1,""
"223001rr01",48,306,1,"",1406,307,1,""
"223001rr01",49,292,1,"",1824,291,1,""
"223001rr01",5,357,1,"",1661,367,1,""
"223001rr01",50,413,1,"",1406,411,1,""
"223001rr01",51,328,1,"",1661,325,1,""
"223001rr01",52,413,1,"",1661,411,1,""
"223001rr01",53,290,1,"",259,289,1,""
"223001rr01",54,226,2,"",1824,227,2,""
"223001rr01",55,336,1,"",514,333,1,""
"223001rr01",56,501,1,"",514,501,1,""
"223001rr01",57,394,1,"",96,356,1,""
"223001rr01",58,376,1,"",1824,346,1,""
"223001rr01",59,NA,-1,"blink starts 0.844 before any saccade",259,332,1,""
"223001rr01",6,89,2,"",96,101,2,""
"223001rr01",60,303,1,"",1406,302,1,""
"223001rr01",61,290,0,"",96,290,2,""
"223001rr01",62,240,1,"",1661,242,1,""
"223001rr01",63,NA,-1,"no saccades (getSacs)",259,302,1,""
"223001rr01",64,328,1,"",1661,328,1,""
"223001rr01",65,288,1,"",514,286,1,""
"223001rr01",66,402,1,"",514,400,1,""
"223001rr01",67,303,1,"",96,302,1,""
"223001rr01",68,413,1,"",1824,410,1,""
"223001rr01",69,310,1,"",1406,302,1,""
"223001rr01",7,NA,-1,"average fixpos(56.7) is off from middle(130.5) by 73.85 (>max 50.0)!",259,149,2,""
"223001rr01",70,427,1,"",1824,426,1,""
"223001rr01",71,318,1,"",259,316,1,""
"223001rr01",72,314,1,"",1824,312,1,""
"223001rr01",73,350,1,"",1406,347,1,""
"223001rr01",74,528,1,"",259,527,1,""
"223001rr01",75,365,1,"",96,364,1,""
"223001rr01",76,405,1,"",514,386,1,""
"223001rr01",77,328,1,"",1661,322,1,""
"223001rr01",78,502,1,"",96,503,1,""
"223001rr01",79,296,1,"",1824,287,1,""
"223001rr01",8,111,2,"",259,125,2,""
"223001rr01",80,361,1,"",1824,361,1,""
"223001rr01",81,379,1,"",1406,365,1,""
"223001rr01",82,220,2,"",514,219,2,""
"223001rr01",83,419,1,"",96,389,1,""
"223001rr01",84,328,2,"",1661,325,2,""
"223001rr01",85,165,2,"",1406,165,2,""
"223001rr01",86,158,2,"",514,159,2,""
"223001rr01",87,318,1,"",96,317,1,""
"223001rr01",88,332,1,"",259,331,1,""
"223001rr01",89,325,1,"",1824,323,1,""
"223001rr01",9,466,1,"",1824,477,1,""
"223001rr01",90,285,1,"",259,287,1,""
"223001rr01",91,292,1,"",1661,291,1,""
"223001rr01",92,357,1,"",96,341,1,""
"223001rr01",93,343,1,"",514,309,1,""
"223001rr01",94,401,1,"",1406,399,1,""
"223001rr01",95,379,1,"",1824,381,1,""
"223001rr01",96,495,1,"",96,495,1,""
"223001rr01",97,267,1,"",1824,265,1,""
"223001rr01",98,412,1,"",1661,411,1,""
"223001rr01",99,223,2,"",259,224,2,""
"223002rr01",1,585,1,"",96,584,1,""
"223002rr01",10,336,1,"",514,336,1,""
"223002rr01",100,332,1,"",1661,334,1,""
"223002rr01",101,303,1,"",1824,304,1,""
"223002rr01",102,339,1,"",1661,338,1,""
"223002rr01",103,332,1,"",96,340,1,""
"223002rr01",104,296,1,"",259,300,1,""
"223002rr01",105,292,1,"",1824,294,1,""
"223002rr01",106,281,1,"",96,286,1,""
"223002rr01",107,347,1,"",514,352,1,""
"223002rr01",108,314,1,"",96,320,1,""
"223002rr01",109,343,1,"",1824,344,1,""
"223002rr01",11,358,1,"",96,356,1,""
"223002rr01",110,292,1,"",1406,294,1,""
"223002rr01",111,325,1,"",514,332,1,""
"223002rr01",12,350,1,"",1406,348,1,""
"223002rr01",13,354,1,"",514,354,1,""
"223002rr01",14,292,1,"",1661,288,1,""
"223002rr01",15,350,1,"",514,353,1,""
"223002rr01",16,339,1,"",96,343,1,""
"223002rr01",17,332,1,"",1406,327,1,""
"223002rr01",18,361,1,"",259,365,1,""
"223002rr01",19,314,1,"",1824,313,1,""
"223002rr01",2,424,1,"",1406,420,1,""
"223002rr01",20,281,1,"",1661,279,1,""
"223002rr01",21,292,1,"",259,295,1,""
"223002rr01",22,372,1,"",1406,369,1,""
"223002rr01",23,299,1,"",96,305,1,""
"223002rr01",24,288,1,"",1824,285,1,""
"223002rr01",25,332,1,"",1661,331,1,""
"223002rr01",26,361,1,"",96,361,1,""
"223002rr01",27,296,1,"",1824,292,1,""
"223002rr01",28,328,1,"",514,331,1,""
"223002rr01",29,365,1,"",1824,361,1,""
"223002rr01",3,424,1,"",1824,424,1,""
"223002rr01",30,314,1,"",514,313,1,""
"223002rr01",31,288,1,"",1661,287,1,""
"223002rr01",32,347,1,"",1406,343,1,""
"223002rr01",33,358,1,"",96,359,1,""
"223002rr01",34,336,1,"",1661,337,1,""
"223002rr01",35,413,1,"",259,413,1,""
"223002rr01",36,288,1,"",96,291,1,""
"223002rr01",37,284,1,"",259,289,1,""
"223002rr01",38,295,2,"",1406,297,2,""
"223002rr01",39,332,1,"",1824,331,1,""
"223002rr01",4,424,1,"",259,428,1,""
"223002rr01",40,332,1,"",96,335,1,""
"223002rr01",41,372,1,"",1824,371,1,""
"223002rr01",42,424,1,"",514,424,1,""
"223002rr01",43,325,1,"",1406,323,1,""
"223002rr01",44,299,1,"",514,297,1,""
"223002rr01",45,317,1,"",259,317,1,""
"223002rr01",46,281,1,"",1661,275,1,""
"223002rr01",47,299,1,"",1406,297,1,""
"223002rr01",48,314,1,"",1661,311,1,""
"223002rr01",49,372,1,"",96,373,1,""
"223002rr01",5,339,1,"",96,340,1,""
"223002rr01",50,347,1,"",96,353,1,""
"223002rr01",51,303,1,"",1824,303,1,""
"223002rr01",52,306,1,"",514,307,1,""
"223002rr01",53,295,1,"",1824,293,1,""
"223002rr01",54,321,1,"",259,323,1,""
"223002rr01",55,317,1,"",96,319,1,""
"223002rr01",56,303,1,"",1824,300,1,""
"223002rr01",57,263,1,"",1406,258,1,""
"223002rr01",58,267,1,"",1406,268,1,""
"223002rr01",59,321,1,"",259,325,1,""
"223002rr01",6,314,1,"",1824,312,1,""
"223002rr01",60,318,1,"",1661,314,1,""
"223002rr01",61,303,1,"",1661,291,1,""
"223002rr01",62,328,1,"",1824,329,1,""
"223002rr01",63,528,1,"",1824,529,1,""
"223002rr01",64,299,1,"",96,301,1,""
"223002rr01",65,310,1,"",514,313,1,""
"223002rr01",66,281,1,"",96,287,1,""
"223002rr01",67,278,1,"",514,281,1,""
"223002rr01",68,568,1,"",96,573,1,""
"223002rr01",69,274,1,"",259,279,1,""
"223002rr01",7,317,1,"",1824,312,1,""
"223002rr01",70,285,1,"",1824,283,1,""
"223002rr01",71,267,1,"",514,272,1,""
"223002rr01",72,318,1,"",1661,318,1,""
"223002rr01",73,245,1,"",514,250,1,""
"223002rr01",74,263,1,"",1824,266,1,""
"223002rr01",75,347,1,"",259,350,1,""
"223002rr01",76,241,1,"",96,244,1,""
"223002rr01",77,299,1,"",96,304,1,""
"223002rr01",78,372,1,"",96,378,1,""
"223002rr01",79,339,1,"",1824,336,1,""
"223002rr01",8,380,1,"",259,378,1,""
"223002rr01",80,321,1,"",1824,318,1,""
"223002rr01",81,263,1,"",1661,266,1,""
"223002rr01",82,191,1,"",1406,194,1,""
"223002rr01",83,249,1,"",1406,250,1,""
"223002rr01",84,299,1,"",259,306,1,""
"223002rr01",85,314,1,"",96,320,1,""
"223002rr01",86,248,1,"",1661,252,1,""
"223002rr01",87,262,1,"",1824,264,1,""
"223002rr01",88,281,1,"",1406,282,1,""
"223002rr01",89,299,1,"",96,307,1,""
"223002rr01",9,317,1,"",1661,316,1,""
"223002rr01",90,284,1,"",1824,289,1,""
"223002rr01",91,266,1,"",259,271,1,""
"223002rr01",92,255,1,"",96,258,1,""
"223002rr01",93,303,1,"",514,309,1,""
"223002rr01",94,255,1,"",259,259,1,""
"223002rr01",95,299,1,"",1661,301,1,""
"223002rr01",96,281,1,"",1406,281,1,""
"223002rr01",97,295,1,"",514,301,1,""
"223002rr01",98,277,1,"",1824,277,1,""
"223002rr01",99,234,1,"",1406,234,1,""
"223003rr01",1,564,1,"",96,329,1,""
"223003rr01",10,550,1,"",1406,561,1,""
"223003rr01",100,NA,-1,"moving (9.012 px/60Hz) before target onset",96,33,-1,"early saccade"
"223003rr01",101,NA,-1,"moving (7.447 px/60Hz) before target onset",1824,39,-1,"early saccade"
"223003rr01",102,633,1,"",1406,635,1,""
"223003rr01",103,706,1,"",1661,70,1,""
"223003rr01",104,413,1,"",259,414,1,""
"223003rr01",106,NA,-1,"no good saccades",1824,1088,2,""
"223003rr01",107,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-572,-1,"early saccade"
"223003rr01",108,633,1,"",514,568,1,""
"223003rr01",109,424,1,"",96,18,-1,"early saccade"
"223003rr01",11,336,1,"",514,334,1,""
"223003rr01",110,570,1,"",1661,576,1,""
"223003rr01",111,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-4362,-1,"early saccade"
"223003rr01",12,292,1,"",514,290,1,""
"223003rr01",13,281,1,"",1661,278,1,""
"223003rr01",14,255,1,"",96,254,1,""
"223003rr01",15,284,1,"",96,276,1,""
"223003rr01",16,438,1,"",1824,268,1,""
"223003rr01",17,361,1,"",1661,358,1,""
"223003rr01",18,530,1,"",1406,529,1,""
"223003rr01",19,490,1,"",1406,335,1,""
"223003rr01",2,299,1,"",1661,305,1,""
"223003rr01",20,299,1,"",514,293,1,""
"223003rr01",21,317,1,"",514,311,1,""
"223003rr01",22,314,1,"",259,313,1,""
"223003rr01",23,306,1,"",1661,299,1,""
"223003rr01",24,589,1,"",1824,397,1,""
"223003rr01",25,251,2,"",1824,67,2,""
"223003rr01",26,596,1,"",96,300,1,""
"223003rr01",27,233,2,"",96,231,2,""
"223003rr01",28,248,2,"",259,245,2,""
"223003rr01",29,479,1,"",259,472,1,""
"223003rr01",3,347,1,"",1824,255,1,""
"223003rr01",30,464,1,"",514,274,1,""
"223003rr01",31,332,1,"",1824,330,1,""
"223003rr01",32,482,1,"",1406,478,1,""
"223003rr01",33,365,1,"",96,358,1,""
"223003rr01",34,442,1,"",1661,442,1,""
"223003rr01",36,431,1,"",514,436,1,""
"223003rr01",37,592,1,"",1824,586,1,""
"223003rr01",38,NA,-1,"blink starts 0.594 before any saccade",96,8,-1,"early saccade"
"223003rr01",39,211,2,"",1406,210,2,""
"223003rr01",4,394,1,"",1406,405,1,""
"223003rr01",40,718,1,"",1661,344,1,""
"223003rr01",41,420,1,"",1824,24,-1,"early saccade"
"223003rr01",42,603,1,"",96,380,1,""
"223003rr01",43,NA,-1,"blink starts 0.664 before any saccade",1824,-15,-1,"early saccade"
"223003rr01",44,233,2,"",96,9,-1,"early saccade"
"223003rr01",45,NA,-1,"blink starts 0.567 before any saccade",1406,67,2,""
"223003rr01",46,299,1,"",96,291,1,""
"223003rr01",47,288,1,"",96,287,1,""
"223003rr01",48,218,2,"",1824,221,2,""
"223003rr01",49,416,1,"",1824,416,1,""
"223003rr01",5,466,1,"",1824,335,1,""
"223003rr01",50,277,1,"",259,280,1,""
"223003rr01",51,475,1,"",514,472,1,""
"223003rr01",52,779,1,"",1661,780,1,""
"223003rr01",53,193,2,"",1661,196,1,""
"223003rr01",54,394,1,"",259,-16,-1,"early saccade"
"223003rr01",55,185,2,"",514,16,-1,"early saccade"
"223003rr01",56,138,2,"",1406,-54,-1,"early saccade"
"223003rr01",57,273,1,"",1406,273,1,""
"223003rr01",58,548,1,"",1824,545,1,""
"223003rr01",59,259,2,"",96,261,2,""
"223003rr01",6,357,1,"",259,367,1,""
"223003rr01",60,383,1,"",96,375,1,""
"223003rr01",61,560,1,"",1661,431,1,""
"223003rr01",62,948,1,"",1824,323,1,""
"223003rr01",63,NA,-1,"average fixpos(53.8) is off from middle(130.5) by 76.67 (>max 50.0)!",1661,347,2,""
"223003rr01",64,1062,1,"",259,818,1,""
"223003rr01",65,NA,-1,"1st good sac too soon",1406,-16,-1,"early saccade"
"223003rr01",66,427,2,"",514,20,-1,"early saccade"
"223003rr01",67,530,1,"",259,302,1,""
"223003rr01",68,457,1,"",96,450,1,""
"223003rr01",69,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-694,-1,"early saccade"
"223003rr01",7,173,2,"",259,197,2,""
"223003rr01",70,167,2,"",514,164,2,""
"223003rr01",71,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-557,-1,"early saccade"
"223003rr01",72,347,1,"",96,57,-1,"early saccade"
"223003rr01",73,510,1,"",96,311,1,""
"223003rr01",74,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-3515,-1,"early saccade"
"223003rr01",75,NA,-1,"no good saccades",1824,347,1,""
"223003rr01",76,339,1,"",1824,327,1,""
"223003rr01",77,361,0,"",514,361,2,""
"223003rr01",78,238,0,"",1406,239,0,""
"223003rr01",79,314,1,"",96,307,1,""
"223003rr01",8,318,1,"",96,319,1,""
"223003rr01",80,397,1,"",259,397,1,""
"223003rr01",81,350,1,"",514,351,1,""
"223003rr01",82,716,1,"",1406,703,1,""
"223003rr01",83,1010,1,"",1661,143,1,""
"223003rr01",84,386,1,"",259,379,1,""
"223003rr01",85,1216,1,"",1661,1215,1,""
"223003rr01",86,574,1,"",1406,575,1,""
"223003rr01",87,NA,-1,"average fixpos(42.4) is off from middle(130.5) by 88.12 (>max 50.0)!",259,301,1,""
"223003rr01",88,NA,-1,"average fixpos(237.6) is off from middle(130.5) by 107.13 (>max 50.0)!",1824,395,1,""
"223003rr01",89,NA,-1,"average fixpos(35.6) is off from middle(130.5) by 94.93 (>max 50.0)!",96,167,1,""
"223003rr01",9,191,2,"",1824,207,2,""
"223003rr01",90,NA,-1,"average fixpos(252.5) is off from middle(130.5) by 121.96 (>max 50.0)!",1406,891,2,""
"223003rr01",91,NA,-1,"blink before target onset (13 of 18 pretarget NA)",259,-242,-1,"early saccade"
"223003rr01",92,222,0,"",96,226,2,""
"223003rr01",93,1040,1,"",1661,56,-1,"early saccade"
"223003rr01",94,NA,-1,"average fixpos(56.8) is off from middle(130.5) by 73.75 (>max 50.0)!",1824,212,-1,"no saccades"
"223003rr01",95,NA,-1,"no saccades (getSacs)",514,56,-1,"early saccade"
"223003rr01",96,NA,-1,"moving (-Inf px/60Hz) before target onset",514,-128,-1,"early saccade"
"223003rr01",97,409,2,"",96,414,2,""
"223003rr01",98,NA,-1,"no saccades (getSacs)",1824,1474,1,""
"223003rr01",99,NA,-1,"blink before target onset (13 of 18 pretarget NA)",514,-245,-1,"early saccade"
"223008rr01",1,429,1,"",1406,441,1,""
"223008rr01",10,400,1,"",1661,413,1,""
"223008rr01",100,180,2,"",1661,179,2,""
"223008rr01",101,151,2,"",259,151,2,""
"223008rr01",102,423,1,"",96,105,1,""
"223008rr01",103,292,1,"",1824,91,2,""
"223008rr01",104,474,1,"",259,467,1,""
"223008rr01",105,NA,-1,"blink ends before any saccades",1824,55,-1,"early saccade"
"223008rr01",106,154,2,"",514,155,2,""
"223008rr01",107,328,2,"",1406,325,2,""
"223008rr01",108,303,1,"",1661,299,1,""
"223008rr01",109,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-1847,-1,"early saccade"
"223008rr01",11,128,2,"",96,139,2,""
"223008rr01",110,194,2,"",96,193,2,""
"223008rr01",111,343,1,"",96,329,1,""
